side,script
for,"Well, so -- so it requires us so have a rethinking about the purpose . And Evan has done a very nice job in turning this to why adults enter into the institution of marriage . That's not the relevant question. The question is, why did the state get involved in the marriage business in the first place . And that has nothing to do with, it lays its hands on and g ives my dignity because they've given me a marriage license or it sanctions my adult relationship. The state has no interest or business, quite frankly, in getting involved in the institution of marriage for those purposes . It's this unique procreative ability that does it . And that's -- you know, and you go back to the Greeks and every -- it's not just the Greeks and the Romans, it's every society in human history that's come up with the same thing . The leading an thropologist, Claude Levi Strauss , the family, based on a union more or less durable, but socially -- Because the question is, in order to treat them as an equal protection violation, we have to assume that the groups are similarly situated . That then requires that I answer a question that the Constitution does not answer: Which view of marriage are we going to have; this adult -centric consent view or the long -standing conjugal view ? That question is not answered in the Constitution. And only if you answer that question on the former is it a violation of equal protection . And that's -- and who decides that question I think is the real cr itical one."
against,"Yeah, I'm -- I'm a little puzzled by that characterization because, to me, it sounds like if we were debating this back in 1966 in the year before Loving vs . Virginia, it would be like saying, oh, w ell there are two views of marriage on the table . One view says that, you know, God put the five races -- this is actual quotation from a trial court judge -- on five different continents, and but for a violation of his wi ll, the races would not have mixe d. So I think the hidden irony of this is that if we were to take that trial court judge's word, Europeans would all have to go back to Europe or Caucasians will have to go back to Europe, and I would have to go back to Asia and so on and so forth. So I think, that--unintended consequences there . But the vi ew is, are we going to choose the vision of marriage that allows for ban s on interracial marriage ? Or are we going to choose the more inclusive definition of marriage that allow s interracial couples access to this existing right ? And to me, that's what he's saying. And I do think that the Equal Protection Clause has an answer to that. So I don't think that there's one vision of marriage that the Equal Protection Clause is impe rmeable to and another vision of marriage to which it speaks . I think that the Equal Protection Clause speaks to the definition of marriage that we have, right . And just to make a final point here, I haven't heard anything yet about adoptive pa rents or about sterile couples or about couples that use this reproductive technology or heterosexuals . So, you know, if a 70 -year -old and an 80 -year -old want to get married, right, why should we allow them to marry under your vision ? If procreation is so central to the definition of marriage, why would you allow individuals who could not procreate and were demonstratively unable to procreate or unwilling to procreate if they chose no t to procreate when they were younger. John Donvan:Do y ou want to take it, No, because we're talking about -- we're talking about the freedom to marry and the question is to whethe r the freedom to marry can be denied to this group of people, this individual, this couple and the reasons that they bring before the court. Well, I don't -- that's not a precedent. That's just -- that's just where we -- the record in which we've go tten to right now . And, you know, 65 courts have had no problem taking the principles that underlay those rulings and applying them now to this question involving these people being denied for these reasons . And I just have to say, it's now my turn to be a little puzzled about the reference to children because, again, marriage is not just about children . There are many, many reasons why gay people should and deserve the freedom to marry just as many many non -gay people deserve the freedom to marry . Even Justice Scalia has said that if your argument rests on the procreative argument, your denial of marriage to gay people is on very shaky ground . Now, I rarely agree with Justice Scalia, but when he's right, he's right . And he was right there . But what does speak in this conversation and in this debate is the voice of those children who, like Kenji's kids, are being raised by gay parents . And the denial of the freedom to marry harms those children and harms those families, and there's no goodreason for it, and that's another good reason why the Constitution forbids this kind of discrimination."
for,"Yeah, so look, couple of -- -- look, a couple of things, one, we don't have any evidence yet one way or the other whether issuing a marriage license itself to adoptive parents to same -sex parents has any effect on the upbringing of their children . What we do know is when it's -- when you move away from both biological parents, the increased risk to serious emotional and development problems to the children more than doubles . That's true whether the parents are same sex . It's true whether the parents are opposite sex . It's true when you have one lacking in the biological connection . And so if you take that -- and the most comprehensive dataset we have is from the Centers for Disease Control that demonstrates -- you go fr om 7 percent to 17 1/2 percent risk to the kids when both biol ogical parents are not involved. Now if that means there are 82 percent in non -biological parent households, the kids are doing just fine . But that differential is significant. It's significant for the state's reason in getting involved in the marriage business in the first place . And when you alter the understanding of marriage that discourage s a significant number of people who are the biological parents of that child from entering into that relationship and that institution for raising th at child, you cause pretty catastrophic harms to kids . And that's why the state has a fundamental interest here in not weakening that institutional draw that every society in human history is settled on for the best way to encourage that relationship and that structure."
against,"Put very simply, that seems to be a very good argument on your part for why you should be against artificial reproductive technology, but not a good argument for why you should be against same -sex marriage.John Donvan: Another question. Right there."
for,"So the same question . The state's interests -- we're not looking at any individual case, but institutionally . And if I create an institution where I encourage people to enter in that institution who have the unique capability of creating children through their own sexual relations in a way that no other relationship has, the state has an interest in encouraging as many of those people as they can in the institution of marriage, and that's why we preside -- we provide all sorts of incentives, including benefits to that . Now, I suppose I could get more perfect in my drawing of the line . I could have some governme nt dictate out there and say, ""I'm going to -- I'm going to come by your house every Thursday night to make sure you're having sexual relations."" I could do all sorts of things, but we know for a fact that when men and women have sexual relat ions, they tend to have kids whether by on purpose or accident. It's a result of that conduct. It's part of the nature of the relationship. And that's why we create the institution to channel that unique ability there . And if I alter that and I say, ""T his is all about the parents -- the loving relationship between the parents,"" I have undermined the reason the state got involved in the business in the first place, and I've weakened the institutional draw . Let me just -- you know -- --sorry, yeah, I -- filibuster . It's -- I think the Constitution, from the moment the 14th Amendment was passed, was big enough to say that interracial marriage is a fundamental right . At every step of the way, they have to allide over the difference between seeing marriage as a romantic bond where the other connections are by case -by -case, optional, by choice -- in which case, by the way, it does -- it's not very clear why it has to still be linked to roman ces. If two people who aren't romantically interested in each other, or if a single mom has her sister move in to raise the kids together, have they made their relationship oriented to family life ? I mean, it goes back to this question, you know, the interests -- does the state interests change when the two adults aren't in a romantic bond? So, I think their vision can't explain any of these connections, but I have to allide over it, whereas the interracial marriage thing is straightforward . There's no way of reading the history and thinking this wasn't fundamentally about keeping blacks and whites apart, to keep the whites on top. And the court itself said that. Here by contrast, again, it's impossible to look at the history and think the only purpose is to oppress gay people."
against,"Yeah, so, I think that one of the reasons why we keep collapsing into a policy debate is that we're offering them the lowest level of review possible . So, if you're only applying rational basis review, you ask the other side w hat are your e ven conceivable justifications -- right ? And so, that's why I think we're getting a lot of policy debate and policy questions, because they're producing justifications that are, in my vi ew, inadequate . I want to make another point, though, about the equal protection clause, to be responsive to something that Mr . Girgis said, about how is it that organizations or cultures -- cultures, really -- that were very progressive with regard to g ay rights, at least on the surface, nonetheless were opposed to same -sex marriage. So, he raised the example of the Greeks . So, I would say, this often takes, I think, the more plausible form -- and that's not a knock . I mean, Mr. Girgis has made this more plausible argument of how can we argue that in this country, same -sex marriage was the bars on same -sex marriage w ere not enacted with any kind of animus, given that the gay rights movement wasn't even in existence -- Yeah . Animus, then, is a term of art in constitutional law . It means ""moral disapproval"" of a particular group . And it is not -- simply moral disapproval of the bigger group is not sufficient in order to carry the day, with regard to justifying a law . And I would actually be interested in hearing both of my parties opposite. You know, I would be very curious to kn ow whether or not you believe -- whether you morally disapprove of same -sex relationships, not same -sex individuals, but whether or not you have moral disapproval of same -sex sexual conduct. And I think that's a relevant issue because not under the animus , torch -wielding villagers, you know,""You're a terrible people,"" kind of thing, but just simple moral disapproval, which is the only Constitutional standard that we need in order to cite down this ban, whether or not you have that -- John Donva n: Why is it -- again, why is it relevant to what their personal views are? Yeah, but let me -- let me tell . Because I think that when you run out of arguments in Constitutional law, what's left is the residue . And the way that things are reasoned out under rational basis review , is you ask the other side to produce all of their justificatio ns, and then if there ’s nothing left, then the idea is there's animus involved, a simple moral disapproval. J ohn Eastman : John, we've offered lots of rationales . You disagree with them or don't like them, but that doesn't mean they're perfectly valid rationales. Here ’s what was said when the North Carolina statute was proposed . Moms and dads are not interchangeable . Two men do not make a mom, two moms do not make a dad . Children need both a mother and a father . Now, I'm going to quote that other real radical conservative on the Supreme Court, Justice Ginsb urg in the VMI case —Professor Yoshino earlier, “physical differences between men and women, however, are enduring . The two sexes are not fungible . A community made up exclusively of one sex is different from a community co mposed of both. That's the critical understanding, this natural understanding of marriage, that it brings together the unique biological, rooted in nature complementarity of men and women for a purpose that is different than all of the collateral purposes we often assign to marriage . But the states' interest in furthering that institution for that purpose is why we are here and . ”"
for,"You can press it all you want. It's completely irrelevant to the Constitutional question. It's not going to get -- John Donvan:And we have also reached the end of round two of this Intelligence Squared U.S . debate, where our motion is ""The Equal Protection Clause does not require states to license same -sex marriages."" Now we move on to round three . Round three will be closing statements by each debater in turn. They will be two minutes each . And immediately after that, we'll have you vote a second time, and your vote, the difference between your two votes wi ll determine our winner. Motion is, ""The Equal Protection Clause does not require states to license same -sex marriages."" Here to summarize his position supporting the motion, Sherif Girgis . You can sit for this one . Sherif Girgis, co-author of the book , ""What is Marriage: Man and Woman, a Defense."" Ladies and gentlemen, Sherif Girgis. Well, I think love and companionship and commitment and mutual care are valuable in themselves wherever they show up . Here's a quote. ""I understood marriage as the rare place where law and love converge."" That's from Professor Yoshino's lyrical account of his own story in conjunction with a policy case for same -sex marriages, which is what his book on Prop 8 is . It's giving you reasons for that policy . Now, here's another quote and another view . ""I've never been fully out as poly . I have to live knowing that someone I love thinks that if her mother knew that she has a second partner no love and support her, take care of her kids, it might lead to shaming and rejection."" Some people's innate personality means they would never feel emotionally satisfied in a monogamous relationship any more than a gay man would in a straight marriage . That's from Michael Kerry who had to write under a pseudonym in Slate . Now, maybe Professor Yoshino wants to say that if he's against polyamory, it must mean that he thinks these are sinners . I doubt that. It doesn't make any sense as an inference . They also want you to squint at the Constitution and see that the Constitution requires ratifying Professor Yoshino's view in his book but somehow leaves this one out in the cold. I don't see that, either . They're both policy debates. Here's a third view . A woman who -- this is from a woman who grew up in a gay welcoming community by her ow n lights with two moms . She said, ""I have a few f uzzy memories of my father's unfamiliar voice wishing me a happy birthday . Wonderful memories with my two mothers . But one need they couldn't meet was for a father, not because they weren't good enough parents . I love a man I don't even know who, by all counts, is a lousy father . I ached for him to love me . Promoting same -sex parenting guarantees that a child will miss out on her mother or father."" That's Heather Barwick writing to the Supreme Court in this case . Look, we're not telling you any of these is immoral or moral. We're not telling you that any of them is off the table, but they are . They're saying that somehow the Constitution rules Heather's voice out of this conversation, and we're saying it treats all of them on a par."
against,"So I always wear a suit when I teach my classes in Constitutional law . And one of my colleagues once asked why I dress so formally . And I said, ""I think the law is an honorable profession."" And he guffawed. And he said, ""Most of your graduates are going to go out and help large corporations beat the crap out of each other . So don't get on your high horse . Why do you think this is such an honorable profession?"" And so I had to think about why I thought it was such an honorable profession . So I went back up to my office, and I thought about it for a while . And here's what I came up with: Were it not for the law, a life that would have previously been as unimaginable as the questioner who talked about her interracial marriage would have been un imaginable for me. At the time when I came out, I was extraordinarily fortunate that sodomy laws were on the wane and that I would no longer be deemed a criminal for engaging in sexual conduct with somebody who is same -sex . By the time I met the man to whom I made a monogamous life -long commitment to, it was possible to marry him in the state of Connecticut. And by the time Ron and I, my husband and I, decided that we wanted to have children, surrogacy laws and adoption laws made it possible for us to welcome first a daughter and now a son into the world . So whenever I hear people like my parties opposite, as much as I respect them, make arguments about how this is just about the selfish desires of adults rather than giving a maximum prote ction to our children, or that we're somehow radically changing the definition of marriage rather than fulfilling everything that marriage might mean, I always think back to my husband and to my two children and think that I have been completely deprived a nd inoculated of any capacity to be cynical about the law because every time I needed the door , to push a door open in my life, it pushed. And now we're at a moment where we can stop living under the Equal Protection Clause and finally as gays and lesbians couples live up to it."
for,"So 50 years ago, legislatively, we changed one of the core aspects of marriage with no fault divorce, and that's had pretty dramatic consequences . If you change an institution, you're necessarily going to change that institutions norm -inducing behavior . In 2012, the European court of human rights said that the European convention of human rights, their Constitution does not require member state governm ents to grant same-sex couples access to marriage . And yet just last week Ireland voters chose to do that. What we're asking here is that the same thing applies in our Constitution. It doesn't settle this question. The question ought to be up to the voters on whether we're going to embark upon such a fundamental retransformation of the very purpose of the institution of marriage . Justice Kennedy himself, a year ago, said that ""the respondents in this case,"" in a different case, ""insist t hat a difficult question of public policy must be taken from the reach of the voters."" That is inconsistent with the underlying premises of a responsible, functioning government. He went further . He said, it's demeaning to the democratic process to presume that voters are not capable of deciding an issue of this sensitivity on decent and rational grounds . He says, ""Freedom embraces the right, indeed the duty, to engage in a rational civil discourse --"" we've had one tonight "" -- in order to determine h ow best to form a consensus to shape the destiny of the nation and its people."" If we settle this through the normal political means, we will all have a much greater stake in the resolution than if it’s imposed on us by the court . Abraham Lincoln, in his first inaugural address said -- addressed that point. A candid citizen must confess that the policy of the government upon vital questions affecting the whole people i s to be irrevocably fixed by decisions of the Supreme Court the instant they are made an ordinary litigation between parties and personal actions . The people will have ceased to be their own rulers, having to that extent practically resigned their government into the hands of that eminent tribunal . The Constitution doesn't settl e this question. We ought to let, ""We, the people,"" do it."
against,"A little over a week ago I flew home to Pennsylvania where I grew up to celebrate my sister's wedding. And after 10 years together -- 11 years together with her longtime partner, she and Patty were able to marry because we had brought the freedom to marry to Pennsylvania. At the wedding were our parents, my niece and nephews, my brothers, my sister, of course, getting married, Patty's family, our friends, their friends and family, and it was beautiful . In a few days my husband and I will fly home again to Pittsburgh to celebrate my parents' 60th wedding anniversary . And I am quite sure that my parents, as we toast them and celebrate 60 years of love and commitment and joy and sacrifice and dedication, will insist on offering a toast to my sister and her wife . Nobody's wedding took anything away from anybody else's wedding . Nobody's marriage took anything away from anybody else's marriage . There was enough marriage to share . And sharing the rights that guarantees the joy, the love, the dignity, the support that our Constitution makes affordable to all of us is exactly what our Constitution requires . What our Constitution does not require and does not tolerate is that we have to ask permission of others to share in the same freedoms, the same rights , the same dignity that are our birthright as Americans under the Constitution. The Constitution guarantees the freedom to marry, and there is enough marriage to share . Happily, a majority of Americans have come to understand this . An overwhelming majority of judges now, who have had to look at these kinds of arguments and assess the evidence, have found it, too . And I urge you to do what we hope the Supreme Court will do, reject this discrimination and affirm the freedom to marry for all."
