side,script
for,40 hours a week doing what?
against,"40 hours a week studying, 40 hours --"
for,Where'd you get that from?
against,-- a week playing football. From the NCAA.
for,"I think -- personally, I think --"
against,"Listen, you know, Buzz, let's not get into where we got stuff, where you got your numbers where I got mine. John Donvan:Buzz hang on a second and just let -- Buzz, hang on a second. I'll come back to you.  Go ahead, Tim. Finish your point. So -- so football's doing a good job. They're doing a good job educating their players. They're educating them at a better and a higher rate than the general population. Maybe academia should take a page out of the playbook from the football program."
for,"Well, first of all, that's small comfort if you get a degree in a short term and a massive brain injury in the long term. But secondly --"
against,You can't -- But you can't say that.
for,"The other thing that I -- almost everything that our two opponents said, I agree with if they simply substituted in another sport for football, right? The issue is not that football does all kinds of wonderful things. Of course it does. Do football players graduate? Of course they do. Do they learn all kinds of wonderful character things?  Butdo we have to bash them over the head in order to communicate those virtues? Why can't they row? Why can't they kick a soccer ball? Why can't they --"
against,"They can, but those sports won't generate -- They won't generate enough money to sustain themselves. And again, I just want to go back to --"
for,It's about money now? They have to get hit over the head because they can't get money otherwise?
against,"In terms of funding all the other sports you're talking about that you like. Yes, they do have to get hit over the head on Saturdays to pay for that, absolutely."
for,"But Jason, Jason, you're --"
against,To pay for the rowing team and the soccer team and all the other sports that no one cares about. 
for,"Your argument is a perfect argument for why football should not be at academic institutions. Make it into a minor league system then. You'll get the same benefits that you're talking about. The melting pot -- by the way, the melting pot also, I think, includes Latinos and Asian-Americans. And if you can name four Jews who played football, you win the debate. And I can name you the only one, which was Sid Luckman from Columbia."
against,"Malcolm, Malcolm, all due -- Malcolm, wait. I'm talking to Malcolm now. I'll talk to you out back later on."
for,I'm going to kick your ass!
against,"And I will defy you, Buzz Bissinger. Malcolm, you know, all due respect, you're talking about all this damage that's done to the brain, okay? Show me the studies. Show me proof, because what I'm looking at right here is indirect fatalities. You said, why couldn't they be rowing? Per hundred thousand students, student athletes, in rowing, how many indirect fatalities a year?  How many in football? 2.2. So why are we going to let them row? Malcolm Gladwell:But you, it's -- Look, you've got to look at numbers. You can't just say -- you can't just throw it out there and say, oh, it does all this damage, a hundred Gs which is -- that's not correct. All this damage to the head. Look, if there is long-term damage to the brain, okay, and maybe I'm living proof of it. But if there is long-term damage to the brain, I'm the first one to say, boy, maybe we should look at it. But do we eliminate all these other --"
for,"Well, you can't --"
against,-- sports as well?
for,"Here's the thing. At that moment in your -- in your remarks when you were comparing fatality rates between sports, I was incredulous."
against,I was too.
for,We're not talking about -- I'm not talking about fatalities on the field. We're talking about long-term health consequences that show up 20 and 30 years later.
against,Show me the studies.
for,"Here's why we don't know what the long-term consequences of football are, because you have to shoot yourself and have an autopsy before we know whether you have CTE in your brain."
against,"Yeah, but -- you know what? Let me --John Donvan: Jason Whitlock."
for,-- diagnose it until you're dead.
against,"I think, though, we're so caught up in the Junior Seau, Dave Duerson and the aberrations. I don't think that's the norm. I don't think that -- and yes, they make news, and they -- we can write about them, and people will be interested in it. I think what we're arcing, Malcolm, is that's not the case for the overwhelming majority of people that play football, because the overwhelming majority stop in high school. And then the next big group stops at college. And now we have some examples of a few pro athletes that have had these amazing problems. We haven't seen the studies that say college athletes -- -- in any significant number have these problems. I have concerns, but this is the cell phone syndrome, folks. Ten years ago, people said, ""Cell phones, cell phones next to the head. It's brain cancer. Cell phones, brain cancer."" And everyone said, oh, my gosh, cell phones, brain cancer. And I'm walking around, my wife's saying, ""You can't use your cell phone. You can't hold it next to your head."" And I started to believe it. I'm like, yeah, yeah, I've got to use my speakerphone. I've got to use the thing.  They've done studies, long-term studies, and they found there is no correlation between cell phones and brain cancer.Malcolm Gladwell: Wait, wait. So until you -- until you --"
for,Name the last time someone shot themself in the chest because of cell phone use?
against,"Malcolm, you're taking --"
for,"No, no."
against,"No, you're doing -- you're taking -- you're taking, as Jason said, at aberration. You're --"
for,"I did because I use AT&T. There are 64 -- There are 64 players in the National Football League who are currently suing the league over their brain injuries, right? That is the thin end of the wedge. We don't know how large the group of affected players is. And the question for us is -- -- until we know, until we know what the extent of the medical damage is, what is the appropriate position to take as custodians of the -- of the personal intellectual development of young people? John Donvan:Buzz Bissinger. Well, I mean, listen, our -- have the studies been definitive?   -- of the -- but wait a sec. BU has studied the brains of 44 players who died early either because of Alzheimer's, suicide, which is a very, very complex issue, I agree with Jason about why Junior Seau died.  But in each of those 44 brains, they found advanced CTE. Their brains were shriveled. The first case was Andre Waters who shot himself at the age of 43. Forget suicide, when they looked at his brain, they said he had the brain of a 67-year-old man, and you know, you know how Andre Waters played, he probably suffered 25 to 30 concussions during his career. So you have 44 cases in which there were advanced signs of CTE in players who either had Alzheimer's, early Alzheimer's, or died. So there are studies. There are studies. And I --"
against,"There are 6,000 former NFL players over the last 20 years, and you're talking about --"
for,A thousand are filing suit.
against,"Take 6,000 clergymen, 6,000 university professors, 6,000 bus drivers, here's --"
for,"But Tim, there's a class action suit filed by a thousand NFL players."
against,"I don't want to be this cynical, but -- I don't want to be this cynical, but this is also America. We sue over everything. You get broke and desperate, you -- seriously, I've written about this in the past, about remember we had this whole deal about the old NFL players not being taken care of by the current players. And I called it ""The old NFL --"" they want reparations because they're jealous of how much money the current players are making."
for,Do you honestly think --
against,"Absolutely, absolutely."
for,"Tim, now, let me ask you, you played."
against,"Is suing a good thing, like cigarettes, porn, and football? No, but it's just what we do. Everybody -- if you can't earn it, you'll sue somebody to get it. That's America."
for,"I think all of you are -- the two of you are sidestepping the crucial fact here, and that is, yes, this is a complex topic, yes, this is clearly a heated topic, yes, we don't know what the full extent of this damage is, the issue is what do we do at our institutions of higher learning in the interim."
against,That's what I want to respond to.
for,Right?Tim Green: That's what I want to respond to. What is the prudent step? And you guys seem to take the position that until we have definitive proof --
against,"The appropriate step to take is to walk things back. They're playing too many games, I agree. They should walk it back to 11 games. The coaches are earning too much. They should share some with the players. They should have less padded practices and less contact -- they should walk things back until we figure it out. You don't just jump to banning -- -- we would have banned cell phones 10 years ago -- No one denies there's a problem. There was a problem back in 1976 --John Donvan: So the head injuries are real and the money problem is real. Look it, helmets have got better in 1976, the rules changed in 1976, absolutely. I mean, we're not saying, ""Oh, you know, just go on -- carry on as usual."" Yeah, change the rules a little bit, continue to modify, have the strike zone, no helmets to helmet hits -- hang on, Buzz --"
for,I'm with you.
against,"Yeah, modify the rules, pay the players, keep making the helmets safer and safer which they are, do everything we can to protect, but don't -- this is America. We don't ban things. People can burn the flag. We don't ban that. You don't ban college football."
for,"But the greater issue, which neither of you have answered, is what is the academic purpose of football on a university campus, and why are we the only nation in the world that looks to universities to provide a primary source of athletic entertainment? You talk about kids getting -- you know what the graduation rate of football players should be?  Do you know why? They get a free scholarship, not only that --"
against,"It's not free, Buzz."
for,They get a --
against,It's not free. You work for it.
for,"-- Tim, I didn't interrupt you. Do not interrupt me. They get a scholarship. Beyond that, you have the Phil Knights and the University of Texas. Phil Knight built a $44 million TajMahal academic support center for student athletes. Why doesn't he build it for the average student? They get tutors. They get every ancillary benefit. And the graduation rate -- and, by the way, the federal rate is 56 percent because the NCAA has all sorts of gimmicks called its graduation success rate."
against,"I'll concede that instead of 55 it's 56, all right? The money goes to where people pay for it. People want -- look, this is America. People want winners. They wanted the programs to win. And they'll pay for it. I agree with Jason, the coaches should split some of that salary, create a stipend for the players. I'm in full agreement. Again, look it, you guys can't just say, ""Well, football needs to change, there's bad things about it."" Yeah, there are. There are some things that are dangerous, that's unsettling. Are we going to not allow -- no students should allowed to be driving motor vehicles. That is 100 times more dangerous. I want to ask Buzz -- just one second. Tim Green:We have to protect our youth."
for,"I just have to go back. As a Canadian, I have to go back to something you just said when you said that the merits -- “This is America. We don’t ban things.” Are you sure? You don’t ban things in"
against,"It’s not banned in New York state and I think it will cease to be banned everywhere in this country. Buzz, I wanted to ask you, and I don’t know the answer to this."
for,It’s certainly banned on football programs --
against,"I would -- Buzz -- Tim Green:Don’t ask, don’t tell, Buzz. -- would you -- Buzz, would you agree that Boobie probably required more support if he -- did he deserve an opportunity -- if he had been good enough to go onto college, would he not deserve perhaps a little more support academically to get through school? I mean, considering his background. And Boobie was a great character in Buzz’s “Friday Night Lights” book."
for,Because -- would he have gotten more support? 
against,"No, would you say the kid deserved it, though? Wouldn’t that be a good thing?"
for,"If he effectively used it, sure, but I think they are given that support to pass them through and make sure that they are eligible --"
against,Having experienced --
for,"And, Jason, the graduation rates for African American players is --"
against,"Complex reasons, Buzz. Complex reasons.  But wait. Let me just give you -- let’s talk facts. Florida State. Whites, 93 percent. Blacks, 44 percent. Arkansas, 80 percent -- Buzz, if they broke it down --"
for,Let me finish. 80 percent -- because I actually did the some work on this instead of --
against,"Two-parent home versus single-parent home, I bet you you’d erase the racial disparity. Kids that come from two-parent homes, regardless of color, are more apt to graduate --Buzz Bissinger: Yeah, but let me -- -- from college than kids that come from single-parent homes."
for,But you’re dismissing the -- You’re --
against,It’s not necessarily a race issue.
for,But you’re completely dismissing --
against,The foundation --
for,-- the racial disparity. You’re completely dismissing it.
against,I’m not dismissing it. I’ve experienced it.
for,"You are , you know that?"
against,"I’m going to --John Donvan: I’m going hope -- Tim. -- quickly throw -- -- two numbers at you. Since 1984 the graduation for football players across the board has increased 10 percent. That’s a good thing. It’s a good trend. In the last 10 years. So that’s 25 years. In the last 10 years there has been a 15 percent increase in African American football players alone. So it’s not perfect, but guess what? Against the general population, which is going down, the football players are going up. And maybe it does require a little bit more money to get them there with the tutors and the academic centers but they are earning it. They are paying for it with their efforts in practice and in the games on Saturday afternoon."
for," For all -- Well, I mean, it’s the way -- no, because there is -- the myth of the student athlete is a myth. In the early 1900s, when the Ivy League ruled football, you know what they did? They hired these kids, they gave them a shared of the gate receipts, they never went to school, and they were not expected to go to school. This is a myth propagated by people like Grantland Rice, who raise these players to Biblical proportions and Ronald Reagan playing win one for the Gipper. Now, in 1950 the average SAT score of an athlete was 18 points below the average student. It is now exponentially lower and I’m not sure -- and Tim played. But what does football -- Sure. Football does not fit into the process of a college education, not when we rank 14th in the world -- Rowing may to some degree. They could all be club sports. Honestly, we are so athletic-obsessed, and for what? For what? I mean, the number of scholarships that we give out, does Penn State really need 29 varsity sports? Does it? Is it right that the single biggest individual contribution given was $70 million for establishment of a Division 1 hockey program at a time when tuition is going up? And I imagine a lot of those students are leaving because they can no longer afford school, unlike your football players."
against,"I just don't -- I honestly -- I don't understand why opportunities for student athletes makes you so angry.  I don't understand why you begrudge college athletes scholarships, especially when part of your own argument is that these guys -- these football players and basketball players are being exploited because the revenues that they generate. Those revenues that they generate are used to pay for -- you talked about the expenses that are there, the expenses, it's all part of the show. And they pay for it dearly. They work very hard and you do take risks. You don't take risks, you know, any more than a lot of other sports. You take less risks than riding a bicycle or driving a car, but you do take risks, and you put forth tremendous effort. And from those efforts, you should -- we're in agreement. You should get something back. So which one is it, Buzz? I mean, do you want -- do you want players to -- football players to have the opportunities of education as compensation for their efforts or don't you? You're mixing messages. Let's -- let's answer the question first."
for,"No, but corruption in college sports.Tim Green: No, but he -- let's answer his question. I said I don't think -- -- that any coach or player, there is a bounty system -- -- for any college program. "
against,"Unlike everything else, you're right."
for,Let's go to teams on probation.
against," Let me just -- let me just answer. Let me answer his question, because I do -- -- I do happen to know that. In the National Football League, what happened with the New Orleans Saints was an aberration. In my eight years of playing in the NFL, in my 10 years as a broadcaster for FOX Sports and knowing players intimately throughout the league, I never heard of anything quite like it, neither did anyone else. By the way, people knew about what was happening with the New Orleans Saints for the past three years. And they were warned over and over again, ""We hear this. Youguys better stop. This is absolutely crazy."" It's crazy. It's wrong. It was despicable. It's an aberration. It doesn't happen in pro football, other places, and it certainly has no place, and it has not happened to my knowledge in the college ."
for,"No, but I thought we -- I thought what Tim said, who was in a position to know the best was both eloquent and right and reassuring. Tim played pro football. However -- however, let's talk about teams on probation since 2009. Georgia Tech, LSU, Michigan, UNC, Alabama, Ohio State, New Mexico, USC, Florida International, Alabama State, West Virginia, Boise State, Hobart -- what the F -- I didn't do it! I didn't do it.  How many is that? I know you'll say that's anecdotal. Academic cheating, Florida State, 61 players took online courses where they received answers beforehand or did no work. The team had to vacate wins during those seasons. UNC which has been invoked, all these football players for some reason were taking -- Swahili!"
against,"Well, I hate to go back to it, but --"
for,How can you justify that?
against,"If you have freedom, you're going to have corruption, man."
for,"Oh, that's a good thing."
against,That's part of -- I'm -- just probably -- I should just say it. I don't want to be offensive.
for,"You should become head of Citibank, for God's sake."
against,But probably -- I should have taken a job on Wall Street.
for,You should have.
against,"Look it, you -- it's dangerous to take -- this is throughout sports at every level, right? And the more focus and the more attention we pay to it, the more we are interested and drawn to the people who misbehave. But the vast majority of college football players. You said 7 percent of college football players have been arrested. That's about -- that's probably about the average in the college male population."
for,No actually it’s not.
against,"Wait a minute.  You're talking about all these people that have -- look, you've got to add the numbers up. If you've got 30 that broke the rules, how many hundreds do you have who didn't break the rules? If you've got a handful of players who committed suicide and then had serious brain damage, which that makes sense, right? and that horrible tragedy, how many didn't commit suicide? Buzz is going to be back next month banning marriage because of infidelity. I've answered that previously. I think a shorter season, less practice time, sharing the wealth with the athletes would be some -- I think in my day we played 11 games. Now they play 14 or 15 games. It's ridiculous. It's complete and total exploitation. You could -- 10-game season is completely appropriate. To go to a bowl game, you play in 11. You know, just the more contact, the more likely you are to get injured -- -- so less games would be -- I think the colleges should continue to work and with the NFL to continue to research and find better and better equipment to protect the players and to continue to -- to kind of tinker with the rules, create the strike zone for the quarter back, eliminate -- try to eliminate helmet to helmet. You're never going to eliminate it completely, but have a strict liability code where players who do hit helmet to helmet, you'll remove them from the game, suspend them the next time, and then make it very serious."
for," I would -- Well, I mean, I -- This is a very radical solution. It's got all sorts of problems. I understand that. But people are talking about universities. You license out your name. And basically you're creating a de facto subsidiary. The universities are out of it. You still call it USC. You still call it whatever. You still call it Nebraska. You still call it Syracuse. But it's out of the university system. The university gets a licensing fee. They negotiate it. It basically is a minor league system that is separate. Or, you know what? You get rid of it. You don't penalize the players. You know who the biggest villain in this is? The NFL. The NFL does not pay a single dime for what is the greatest boondoggle and farm system ever created. So make the NFL pony up with a developmental league. Well, I would -- the thing that I would be happy with is intramural flag football. Because you think about it, here's a chance for kids from all kinds of different backgrounds to come together --"
against,You are --
for,"-- and learn to play together in hard work and perseverance. I get all misty eyed thinking about it. Now, wait a second. Malcolm, no offense, aren't you talking about gay marriage? -- if at this point I haven't made the point, then I'm really screwed -- -- because first of all, and I didn't mention this, 43 percent of the top 125 programs lose money on football. Now, how -- any program that -- Any -- so 43 percent lose money. Why do they maintain football programs? Tim and I talked about this yesterday, because for some -- Because it has nothing to do with the academic -- I'm amazed -- aren't you concerned -- It does -- has nothing to do --"
against,"Can I answer? Can I -- in your farm team system, where every school gets to have their own farm team, do the players get to go to class? Do they get an education at the same time?"
