side,script
for,"Well -- Now, Gillian, you said that -- you said, ""Oh, do you really want to trust computers?"" Computers are running all your banks. It's just, those are weaker security systems than Bitcoin. I am so much secure in my Bitcoin than I am in the money that's sitting there in Wells Fargo."
against,"But Tim, you're -- I'm not saying, do you want to trust computers? I'm saying, do you only want to trust --"
for, You said --
against, Do you want to only -- do you only want to?
for,Do you want to trust computers?
against," But Tim, Tim, Tim, do you only want to trust computers? The point is this. If you're going to a bank, you're not only trusting your computer for the value of your money. You're trusting the computer, but you have a backup. And the backup is called a central bank. With Bitcoin, you are only trusting computers."
for," You mentioned the central bank. You mentioned the -- -- So, you mentioned the central bank. Central bank always gets it wrong. So, when you're in recession, they shove you further into a recession. When you're in a boom, they push you higher in a boom -- -- because they move so slowly."
against,But Tim --
for,"And they move -- and they never react. And then they react too late and too strongly, and the government regulations -- the same thing happens with the government regulations. They add more regulations when you're already -- you've already got both hands tied behind your back and you're trying to feed your family."
against,"Okay, Tim. There's a reason -- guess what. I agree with you. But there's a reason why the U.S. constitution is based on checks and balances. There’s reason why investors do not put all their eggs in one basket. Essentially, money is not just your eggs in one basket. Putting your money into a bank is not your eggs in one basket. Having some faith in a central bank is not all your eggs in one basket. The problem with Bitcoin is you're betting entirely on the sanctity and the durability of those computers. There is nothing else backing it up."
for,You said earlier --
against,There's no check and balance.
for,"Neither of you have Bitcoin wallets. I heard that earlier, right?"
against,Tim Draper: You probably shouldn't keep all your eggs in one basket. There is another basket now. And guess what? I have several currencies.
for, But they're all fiat. They're all fiat.
against," Different governments. Different governments. They're from different governments. They're from different governments. And I also have gold, and I also have other types of --"
for,It's -- how do you know the --
against,"It's called hedging your bets. This is the Adam Smith .  Let it be. Let it be. It's just currency that the government creates -- the central bank creates. And then it guarantees that it will retain its value. And just in response to Tim, every advanced successful economy has had a central bank for the last several centuries. They've done quite well. The economies have done quite well. The central banks have generally been pretty good at dealing with the financial crisis?"
for,"Are satisfied with ""pretty good?"""
against,"Okay -- Okay. All right. Now, the -- my other Adam Smith quote, ""The government of an exclusive company of merchants is perhaps the worst of all governments."" And I'm quoting him because despite what Gillian said -- she was speaking loosely -- Bitcoin is not entirely controlled by computers. It's controlled by the programmers and the miners, right? So, the code that was created back in 2009 -- the guy who created it, this mythical person -- Satoshinaka Toma -- he knew -- he knew that he could not create a system that will work forever and that will never have any problems. And so, the code provides for its own amendment by human beings. So, those human beings are the company of merchants. They're the Bitcoin holders. They're the miners. And also, they're the programmers -- the people who are trusted by the miners and other people in the Bitcoin community to revise the program as necessary, as they have done several times. These are the people that -- -- people that you trust -- right, yes."
for,"Oh, well, I think that's false. I think that -- -- it's an open source project. And sometimes people don't get open source. But it is a collaboration among a lot of people creating this code. But that collaboration is all transparent, and the records are all transparent, and some of us find it a more trustworthy process than the current sausage making we see in the political machine around us. And open source project -- you know, if there's any monkey business in the code, everybody can see it. It's a much more transparent process than the current political process."
against,"Transparent, but under the patrol of a small number of individuals."
for," Well, it's -- what you mean -- what I assume you mean by that is --"
against,"-- of the hashing power is necessary to change the code. And a small number of people possess that power. As of 2014, those people collectively were on the stage at a conference, I think, in New York -- just a small number of people who can act in concert if they want to. Those are the -- that's the central bank of Bitcoin. That's the Fed of Bitcoin."
for,"You know, you -- -- You can -- I'm glad Eric brought that up, because --"
against,And the holdings are very concentrated as a result.
for," I'm glad Eric brought that up, because he's spreading fear, which is sort of what you get from the news and whatever."
against,Even the media.
for,"But when you want to set up -- any of us can set up a Bitcoin mining system. And there are hundreds of them being -- they're all trying to get pitched. They're all pitching me and saying, ""Hey, put money into my Bitcoin mining system."""
against, Anyone who can get money from you --
for,"There is no way -- -- that anyone is going to have more than 50 percent control of this. It's spread out all over the place. And then you talked about criminal activity.  They're catching everybody who's using Bitcoin because there's a perfect ledger. There's the block chain. And people are looking at that block chain. And I -- the U.S. Marshals Office started by saying, ""You've got to make this illegal,"" and then they said, ""No, not so fast,"" because they are catching every single Bitcoin criminal. And they're doing it by going ahead. You -- they're allowed to get that Bitcoin. But as soon as they start spending it -- -- on the block, and they know -- -- Wait, wait -- one more -- whoa -- You said I could keep pushing -- And I am. And I am.  If you want to be -- -- a criminal, if you want to be a criminal, use fiat. It's so much easier."
against,"25 percent of people who use Bitcoin are criminals, according to a study that just came out a couple days ago. The money laundering -- $100 billion or more a year. Most of it is Bitcoin. The reason why -- so, Bitcoin is, as I said, pseudonymous -- this public ledger just has codes. It doesn't have your actual name. So, a very sophisticated criminal can use those codes in a way as to maintain their anonymity. Now, it's true. What Tim says is that ordinary people who are not very smart, and don't know what they're doing can make mistakes, which makes it very easy for the government to track them down, as happened with the Silk Road exchange. But the really smart people --"
for, You're saying that --
against,-- the foreign governments --
for,-- is not a smart guy?
against,-- the foreign governments --
for,The guy who ran Silk Road? Have you read the book?
against, I have not.
for,It's unbelievable how smart that dude is.
against,"Well, not smart enough. But not as smart as the -- not as --"
for,"There aren't any smarter.  -- it's going to be -- and he got busted. So, don't even try it."
against,"But let's go back to the first principle. The reason why people are buying Bitcoin, investing in it is not because they think it's going to be this incredible useful thing for criminality per se. The reason why most people buy it is because they think it's either going to keep going up, and up, and up, or because it's going to become a mainstream currency that will be useful. And the question I still have is why on earth do we think that Bitcoin is going to become this incredibly, widely-used useful currency compared to all the other alternatives?"
for,Or they --
against,Why do we think the first -- -- is there any technology in the world -- any bit technological advance we've had where the first mover advantage ensured that that stayed dominant all the way through? There are always copycats.
for,"Well, there's a reason they could be switching to Bitcoin. They're on the streets of Venezuela and starving, and they want a form of money where they can still function. Or they're in --"
against,"Created by the -- What's wrong with gold? -- Venezuelan government, though."
for,"Wait, wait -- Well, they were like -- I thought you were the government lover."
against,"   But he's the government hater, right? And so, this cryptocurrency is going to be created by the Venezuelan government. "
for,"Based on an oil -- they're created an oil-backed currency. But the great adoption of Bitcoin -- you look where it gets its spikes -- it's in places like Crete, and Greece, and Venezuela, as everything collapses. Zimbabwe -- people want some place they can go and get rid of this fiat. Everybody fiat, you know, well -- anyway. They get rid of their fiat, into Bitcoin. That's where the big spikes of Bitcoin --"
against,"Patrick, have you ever been in a war zone?"
for,I was --
against,"I can tell you that I have been in war zones. I started off as a war reporter. If you are in a war zone, if you are in that kind of stress situation, you don't want to start fiddling around with a computer. You want to get a bag of gold, or emeralds, and sew them into your clothes, and run, okay? So, my key point is this. I hear what you're saying about the shortcomings of fiat government-backed currency.  It ain't perfect, but it's probably the least bad system there is today. And actually, if you don't like fiat currency, don't start messing around with computers --"
for,Go to gold. but can he beam gold? In South Park they describe bitcoin as space cash and they say it's advantages --
against,And that's supposed to be a good thing?
for,You can beam it across the universe. Can you beam gold? Bitcoin is just --
against,"Let me tell you, if the government's collapsing I don't want to be boomed across the universe."
for,"By the way, I saw a recent calculation that if I -- so, it has all the advantages of gold, which I'm happy to hear that you admire, has all the advantages of gold plus one. You can beam it across the universe."
against,"And it has all the disadvantage -- if the computers collapse and suddenly you're left high and dry. So, you're -- Patrick, your argument is this kind of razor's edge argument that civilization will collapse enough that the central banks will seize to function but not so much that the internet and the computer system will also stop functioning?  High five. What I'm looking --"
for,"No, but if you're -- If you --"
against,And somehow the electricity keeps going and somehow we all get enough electricity to keep mining.
for,"I'm imagining something like Greece or Crete comes when the U.S. dollar goes the way of lots of other fiat currencies that have come our way. When our technicians, when our Dilbert managers have been exposed as really not knowing how to fine-tune that carburetor and when it all melts down you will be happy to have a robust alternative system that does not rely on any of these institutions our grandfathers came up with."
against,Have you ever heard of --
for,Now wait. 
against," Have you ever looked at, you know, because the U.S. dollar is not the only alternative out there. If you don't like what the fed's doing, if you don't like Donald Trump, if you don't like the way that America's going, the great thing about the global economic system is you can hedge your bets. Ever heard of And --"
for,Hold on. Hold on.
against,exchange has just been hacked.
for,"Hold on. You said there are a whole bunch of problems with bitcoin. There are and there aren't -- and you said there are fewer with dollars.  But all the best engineers in the world are working on bitcoin, not on dollars. And they're working and they're going to make it better and better. In five years you are going to try to go buy coffee with fiat currency and they are going to laugh at you because you're not using crypto. schedule, but I'm game. I have that effect."
against," There -- you know, since the advent of modern capitalism there have been periodic financial crises. They are devastating events where the money disappears. People hoard their money. Economic activity stops. Banks fail. Over hundreds of years governments have figured out ways to address financial crises. We're all familiar with, for example, FDIC insurance and that the fed acts as the lender of last resort. So, when that happens the government actually makes money, pumps it into the economy, gets the economy going again, and then the money is returned to the government at the end. The bank of England has been doing this for hundreds of years. The United States did this at the beginning of its history until Andrew Jackson shut down the national bank after a devastating financial crisis in 1907 where Wall Street had to step in because the U.S. government had no power to do it. The fed was created in 1913 and given this authority again. It failed in the Great Depression. It didn't use the authority that was given it, but since then it's been quite effective and successful at maintaining financial -- The government wouldn't do anything and people can hoard bitcoins just the way they hoard U.S. dollars."
for," Well, that history is extremely selective. That history is extremely selective. We did have deflation in the 19th Century. We had growth in the 19th Century. We had banking crises. It was legalized. Wherever you have fraction reserve banking you eventually have crises and things topple over and you need a central bank. The fraction reserve aspect was legal -- in England and Robert Peele in 1946 I think and then we adopted this in 1907 what bothered the progressives was that we got out of 1907 with just private action, which J.P. Morgan went down, organized group of bankers, went down and got the system unkinked. That offended those who wanted more government. They said we can't have private actors with this kind of power. We need the government to have this ability and this was born via federal reserve --"
against,"Patrick, it was the banking system which created the federal reserve. It wasn't the progressives. It was the bankers."
for,The bankers. The progressives called for it.
against,Because the bankers didn't --
for,And what happened -- wait a second. And what happened --
against,--- like the financial crisis any more than anybody else did so they created the federal reserve.
for,"Hey, wait. Who cares? It's a system that's long --"
against,Here's -- in 1933--
for,--- in the tooth and ready to get out of here.
against,This is the perfect -- this is --
for,We're ready for a new -- that system is not working.
against,"In 1933 they had their big test. They didn't just fail to present it -- prevent it, they caused it. They restricted the money supply a third and brought about the Great Depression. They're the Dilbert Gods in the corner saying oh, what could possibly go wrong, and they go from collapse to collapse to collapse. They just -- it's just -- it's old wine in new bottles. They just keep reflating and then we have a bigger crash and you have the Greenspan put and then you have 2008 and they just re -- it's old wine in new bottles. And eventually as me said, you know, all expansions that come about from expanding the money supply and then it crashed. This is going to go on and on until we have a Greek-style crisis."
for,"So, I want to address one issue you said, Gillian. This has been fun. You talked about --"
against,It totally has been.
for,--- value fluctuation.
against,We have a bet in five years' time. You're buying the coffee.
for,"And the reason -- and you said value fluctuation. Well, there is always going to be value fluctuation, but bitcoin is not volatile at all. One bitcoin equals one bitcoin. One bitcoin --"
against,"Well, try telling that to anyone that's bought a bitcoin and ."
for,But as these fiat currencies -- fiat currencies are very volatile against bitcoin because they are floating and disappearing -- Gillian Tett: Okay. But they drift away over time.
against,"Tim, I can tell you there's only one thing basically that has looked as volatile as bitcoin, and that is something called Vicks ETS . And those went up and down and imploded. Anything that swings, you know, 50, 100 percent or whatever in a few months if volatile."
for,"Well, it depends on your perspective, though, because bitcoin is very stable. And all these fiat currencies are falling away."
against,"Tim Draper: I just want to make sure she -- Exactly. Yes, yes, yes, and yes."
for,"I'm regular folk. I don't know what these guys are talking about. We're regular folk and I -- I'm always a little embittered whenever I hear people say oh, I know better than you do what you should do with your money. I'm looking, I'm saying well, you know what to do with your money, but we're giving you an alternative like hey, you may want to move some of your money into this thing because it -- like if a government collapses you can get -- go into another country and just pull it down."
against,So why couldn't you do that with gold?
for,"Well, you can't because it's -- you're stuck in just the countries that the U.S. is friendly with. And they're fewer and fewer, by the way."
against,"I'm lost. I think that people should be aware this is very risky. And anyone who is giving you advice that go invest, I mean, you should maybe holding 5 percent of your assets in the cryptocurrency may be prudent, I don't know, but you shouldn't be -- I hear of people all the time who are sinking a whole bunch of their money into it and it's way too risky to do that."
for,"Yeah, I was three weeks early. I probably should have -- Actually, no. It was just sort of like, “Oh, yeah, okay. Well, now what?” And now it’s $250,000 by 2022. But I -- there's some -- I -- part of it is I sort of have seen these amazing transformations of the world from just the very beginning, just from -- like, there was just two guys and a dog that started Hotmail, and all the sudden we are all communicating through web-based email for free. And there was just one -- two guys and probably a cat that started Skype, and all the sudden we're all seeing each other when we communicate with each other for free. And that all started just with this little thing, and it spreads very quickly around the world. And once it spreads, we all kind of go, “Oh, yeah, that's obvious, of course. We can Skype each other. Oh, yeah, no problem.”"
against,"  No, actually, I’ll say -- okay, I'll say it differently. You said earlier, Tim, that basically you had the Internet boom and bust, but the internet’s still here. But guess what? "
for,It got much bigger. And they call that a bubble.
against," Tim, Pets.com is not still here."
for,"Oh, yeah. Oh, you can pick out --"
against,Bitcoin is like Pets.com.
for,"-- one out of, like --"
against,Because guess what?
for,"-- 500 companies. However, Bitcoin --"
against,"There were a lot of -- a lot of internet darlings in 2000 that boomed, that went as high as, say, Bitcoin has, okay? People looked like a genius for a moment, and then they collapsed. And, yes, the internet survived. Yes, blockchain will survive. But will Bitcoin survive? Bitcoin is the Pets.com of the cryptocurrency world."
for,"Okay, well, I would argue -- I would argue that --"
against,Remember it? There’s a reason why you don’t.
for,"It’s very likely that Bitcoin does end up winning this long-term crypto battle. And it is sort of an internal battle, but, boy, we’re all out there for the right thing. "
against,"Sorry, -- No, --"
