side,script
for,"It's really interesting because, I mean, I really recommend Hassan's book, which is “A Drift into Extremism,” which chronicles incredibly the militancy inside of Pakistan. And in fact in this RAND report, what they established was very clear ethnic groups from which unfortunately this radicalism has emerged. And what are those nations? Pakistani, Yemeni, Jordanian, Egyptian, Iraqi, Lebanese, Palestinian origin. And what connects them?  .4 I mean, it is a sad reality, but unfortunately, these boys, our lost sons --"
against,"I think the problem is this. Asra, I don't disagree that there is an ideology that ferments and motivates extremism. The difficulty is that ideology is only a small percentage of the total population of the religion, that people who are motivated to get violent. And it's not evident on the face of the person coming through the airport that they meet that ideology. Part of the problem is this. One of the -- again, you know, I mean I hate to disturb a good argument with the facts. But much of the recruiting that occurs in the United Statesoccurs in prisons. And it occurs, frankly, with African-American prisoners who become Muslim extremists. Now, they don't fit that profile. They come from Los Angeles and Compton. They don't come from Pakistan and Yemen. How are you going to deal with them when they go through the airport? The problem is what you're trying to argue is this: If we look at a certain class of people, we don't have to look at anybody else. .1 And in that argument, you are giving the enemy the tool that they have told us they want, which is the ability to use our own prejudices as leverage to slip by our defenses."
for,"With all due respect, I mean, we are not talking specifically only about religion and race. At the end of the day, we have to be complete in our analysis. So we have to include religion, race, behavioral and all of the other factors. We don't look at just religion and race. I mean, this is exactly why driving while black becomes a problem because race is the only indicator. But what we're arguing is that include religion and race in the analysis because that's what --"
against,"I actually do, because -- I thought the resolution was resolved, that U.S. airports should use racial and religious profiling. .8 And I don't think there's anything in there about behavioral or all the other --Asra Nomani: Well, I don't think it's -- -- all the other components."
for,It's not exclusive. It's absolutely not exclusive. And when you -- When you -- when you --
against,"Because my understanding is that there are people who think that you can -- for instance, how would the screeners at the airport know that your 80-year-old father, what his religion was based on his passport stance because that means anyone who works with “Wall Street Journal” who's active in foreign reporting, they're going to be pulled off too. I mean, I just think that it -- you're going down a road that -- where you're mixing apples and oranges. And I think that, again, the resolution isn't inclusive. It says racial and religious profiling. That's why I'm on this side of the panel because I do not believe that -- I don't know how you would administer that. .4 If you -- if you object to the pat downs or some of the treatment that's going on at the airport right now, how are TSOs, who are the airport screeners -- how are they going to be trained to -- to look people over and employ the kind of discretion that you're talking about in the -- in that sort of flash encounter they have with, I believe it's anywhere from 500 to 800 million passengers a -- a year in U.S. -- U.S. international -- U.S. carriers. So I guess what I'm saying is that I don't see how you can put -- if you're going for behavioral profiling, what does race and religion add? And how is that going to be administered by fallible people at the airport?"
for,"Well, the important point is that the motion is not exclusive. That's -- it is completely --can include all of the other elements -- -- that are part of our issue. I would agree with what Asra's saying. As I pointed out in my opening remarks -- -- this is not an either/or proposition. .4 I believe that we ought to include, in our airport activities, racial and religious profiling. But nothing here in the resolution says that would be to the exclusion of behavioral profiling or anything else. I think we want to look at all of these things and this -- as we are doing now, we need to include this. This is clearly what -- clearly what is the threat we face today. And I think it's important to point out, as I think we've alluded, that the threat profile can change. We heard earlier about Puerto Rican terrorists. There is a wonderful bar here in town called Front’s Tavern . That was blown up by people who wanted Puerto Rican independence back in the 1970s. Even earlier than that, back in the 1950s, they opened fire on the floor of the U.S. House of Representatives. Well, over time, people who were interested in independence for Puerto Rico have expressed that through peaceful means. There is no longer a violence profile regarding people who are interested in Puerto Rican independence. It's really not something which we check for. At the moment, however, those people who we do see as targeting our aircraft and people upon them happen, almost always, to be people who are Islamic and very often from the Middle East. .0 John Donvan:Michael Chertoff."
against,But Deroy.  The Hispanic names I mentioned were not Puerto Rican terrorists. They were Islamist extremists.
for,That's exactly the point I'm making. Precisely the point I'm making.
against,Are you advocating that we -- And I --
for,"Well, let's --"
against,And you're asking --
for,"Let's try this. Well, how --"
against,Let me complete the argument. Let me complete the argument.
for,I’m saying there are --
against,Now you are arguing add 10 more things.
for,"Well, let's --"
against,That will become much more complicated.
for,I'm -- we're talking about adding two. I'm sorry. Go ahead.
against,Asra Nomani: Let's think about --
for,"I go for the inclusive. .3 I mean, you know, with Christmas day bomber, he was from Nigeria. He was black. He had been to Yemen. He was a Muslim. He was traveling with no luggage. Bought his ticket with cash. I mean, he should have been profiled. And part of it was because he was Muslim. I mean, but let me go back --"
against,How would anyone know he was Muslim? How would that --
for,You look at the name. If you -- you can look at the names. His name is an Islamic name. It just does.
against,"Like Daniel Maldonado, is that Daniel Maldonado an Islamic name?"
for,"I think the point – Debra Burlingame Jose Padilla. I'd like to say one thing. You know in 1954, the first state hijacking was conducted by Mossad, by Israel. I would have hoped, if there had been a TSA at the time, that they would have started looking at Israeli Jews. And would I have been called anti-Semitic at the time?  But the fact is that was the first hijacking. It has nothing to do with Islam."
against,"I still want to challenge -- -- the other panel to explain how you're going to tell who is a Muslim since presumably the enemy is going to lie about it. And since we don't, at this stage of the game, have travel documents that disclose your religion, it strikes me the premise of your argument is that you're going to be able to tell just by looking at somebody if they're a Muslim. And I defy you in the face of the actual experience we've had to say that that's possible. "
for,"Well, it's triage. It's never going to be completely accurate. But if you take a black American who just spent the last five years in Yemen, it wasn't for --"
against,"But you're changing the -- I agree with you. If a guy spent five years in Yemen,absolutely, look at him. That's behavior."
for,And then you ask him if he's converted.
against,"But that's behavior. What you're not arguing, we all agree, I think, that if someone spent eight -- you know, five years in Pakistan or five years in Yemen, you might want to ask them more questions. This resolution says -- talks about racial and religious profiling. And we know what that is because we saw it on the New Jersey turnpike 10 years ago. That is you see somebody, you say that person's -- as in the case of the turnpike, black. They're driving while black. I'm going to pull them over. That's racial and religious profiling. And that's what I think we're ."
for,"That's not what we're talking about at all. That is absolutely not what we're talking about. There is a phenomenon where they want to talk now about flying while Muslim to compare it to that same issue of driving while black. .5 But the truth is that we don't have to be discriminatory in order to be discriminating. We don't have to be prejudicial if we're going to be pragmatic. We can be very realistic about this. And just to point out this issue of threat, there have been 60 incidents since 1970 of attacks on airports and airliners. And in 1970, who were the attackers? It was the Jewish Defense League, the Black Panthers, Black September, so the threat was very different from the threat that we have today. But it would have been very realistic and important for our national security and our airport security personnel to target those kinds of individuals because they were the ones who were perpetuating that kind of crime. Our motion is not about figuring out how we're going to do it. We need to come to agreement I think and send a really important message that we are going to put away political correctness and look very practically at the issues of race and religion as they impact airport security. .7 What Michael is trying to do is take us down a path that I'm afraid we're not paid enough to do."
against,"I think to punt on the subject, Asra, with all due respect, of how we're going to do it, really is -- it doesn't do justice to the resolution because frankly you know the proof is inthe pudding, --"
for,"Well, of course it works."
against,"The devil is in the details and I have to say it is quite true that there is assiduous recruiting going on in U.S. prisons. They call it “Prislam.” It's a kind of a bastardized version of Islam. And al-Qaeda, which I believe is a very racist organization, by the way, it courts blacks in the prison population, and they foment the sense of injustices or some people who've been through some difficult histories, criminals, convicted criminals, and they play on their sense of injustice, but they do that outside the prison as well. .5 You have these groups that are the civil rights -- these justice groups that are really -- I do not believe they're friendly to Muslims, I believe that they are really friendly to the enemy. And they cozy up to material support. People who are involved in material support, some of them are even Muslim Brotherhood front groups. And they would absolutely use this kind of profiling as Exhibit A of why you should be angry not only at the U.S. government but the people in your neighborhoods who live around you, come join us. And we know that they're doing that."
for,"And I go through -- I'm pulled off and I have a passport also full of Arab country stamps. .9 And I'm pulled off, I spend sometimes an hour, hour and a half, they actually in the middle of the night call my in-laws, ""Is this guy for real?"" It’s a big pain in the neck, but once I’m on the plane I’m glad they did it to the guy behind me. And what I’m hearing from Bob Baer, you said the same thing about your daughter.Robert Baer: I always getting profiled in Tel Aviv. Well, maybe for different reasons, but ."
against,"I think because for all the reasons that we have said that we can give -- Michael can go longer with all the examples of people who don’t fit that profile. And al-Qaeda, you know, they’ve made some mistakes, but they’re very smart. .7 They’re very adaptive, and they will find like mercury that you know they’ll find the crack and so -- What I’m saying to you is -- what I’m saying to you is that I think it’s -- it is offensive when you’re pulling people aside who have a sense within them that they have done nothing wrong. Remember this is a community that’s already under assault. It pained me frankly to hear Asra apologizing for the beast who did that brutality on 9/11 to my brother. I do not hold Muslims responsible -- all of the Muslims of the world responsible for the acts of a few. I’m not -- -- I do not. And -- I would argue in response to your concern that you feel more comfortable about the person that’s sitting behind you. There is life that exists outside those airports also. We have to look at the larger picture. Those concerns can be responded to if you know that the law enforcement at the airport is effective, if you know that they have spent time researching that issue. Whereas the consequence of this whole issue of every Muslim or someone from one country background has to be looked at as I mentioned, it means that you’re isolating the whole community. It is fashionable today to be very critical of the Muslims. So maybe many of the people will feel very comfortable. .9 But look at it in an historical, larger, comprehensive context that you just are saying that all the Muslims respond, they tell you why everyone is innocent unless"
for,"You made that point. Without an educated TSA, this is going to lead to racist disaster. This is why the Israelis put young men and women, well-educated, college educated who are very sensitive and they do not sit and insult these people. But there’s a point we have not touched on, it is that we are in two wars in the Middle East, that we are killing Muslims, and one war is illegal, the Iraq war, and that’s just a fact. And a lot of this is where we’ve taken sides in the wars in the Middle East. .7 We need some sort of reaction in this country to defend ourselves. And a woman? Oh yeah, I saw their hands. .0 Well I’d go back to Israel. It’s a simple one. There’ve been no attacks on airplanes. They do profile, profile white, middle age Christian Americans and they tend to leave the Orthodox and they know who the Orthodox are. .9 Before they get on the airplane, they profile flight lists before they get on. And if you just take that one example, it works."
against,"Let me -- I did -- I used to get asked about the Israeli situation all the time. The Israelis do a very good job. But they have 20 flights a day. We have -- We have -- we have 20,000 flights a day. I mean, and I've talked to the Israelis about this. The scale of what they have to do is really just trivial compared to what we have to do. It's a different system. By the way, when they take you into secondary, you don't get a virtual strip search. You get a real strip search. I've been shown what they do. They are -- they are much, much more thorough and aggressive. But they can do it. If we did that in our airports, and we looked at that some years back, you'd be waiting in line for nine hours. So I think it's not practical in the context of our airport architecture."
for,"Can I mention something that we do have happening in our arguments today --John Donvan: Deroy Murdock. There's a very interesting article that I've seen on MSNBC.com about a man by the name of Tom Sawyer, no less, age 61. .8 He happens to have survived bladder cancer. And he flew from Detroit to Orlando. And as he was being patted down by the TSA, he said, “Look, I need to tell you that there is a -- I have a medical condition.” And the TSA agent didn't want to hear it. He proceeded to pat him down very hard. The -- basically a bag that collects urine burst, and this poor man was covered in his own urine and had to fly on a plane that way. And so my question to Michael Chertoff, who I guess you supervised the TSA when you were secretary of Homeland Security. What would you say to someone like him who's gone through this really humiliating experience? Why should we call it the status quo rather than using racial and religious profiling in our arguments?"
against,"That's completely unacceptable behavior for someone to do that. But the fact is you get a minority of people who are either belligerent or behave improperly. Doesn't mean that the right answer is to racially profile. Supposing the guy had been a Muslim from Pakistan? Same thing would have happened. Is it just that we couldn't care because he was a Muslim? .2 I mean, that's -- You know, part of the problem is people -- I really understand -- I travel a lot by air. I go through the same thing everybody else does. People are looking for a magic bullet. They like to know there's some way to distinguish the bad guy from me. The problem is, while we all know we are not terrorists ourselves, we don't know who the next guy in the seat is. And until we find a foolproof way to do it, or unless we have real knowledge about everybody who flies, real background checks on the hundred million people a year who fly, using racial profiling is a way of avoiding bad behavior by a TSO is not the right answer."
for,"Up here, which was that we're making assumptions, because, for example -- The person who did the Mumbai attack-- But what I would actually argue is that, for example, in the case of the Mumbai attacks, and this -- this man, David Headley, he was Muslim. He was from Pakistan. He had changed his name so that he could hide his identity. I mean, Bob can speak more to this. But obviously, in terrorist circles, there is something that they call false flag operations, where people try to hide their own identity. And we have to outsmart that. .5I mean, we have to be one step ahead of them in terms of how they're trying to hide their identity. And that's what I think David Headley was doing."
against,"There is something -- There was a question about -- there was a question about what the studies tell us. Is there a data set? There are three or four things, very briefly, I’ll mention. One was an advisory by the Department of Justice in 2003, which very categorically said that racial and religious profiling is not only wrong. It is counterproductive. I can mention to you many studies as my own background as a law enforcement officer, as a Punjabi in a Pashtun land in northwest frontier province. Whenever -- even in South Asia, there are studies. Whenever you try to look at the whole community, then you lose all the people who are the agents of change and who, within those societies and communities can stand up and challenge. So you lose completely that community. All the academic studies, especially, for instance, there is an association of police chiefs in the United States. .6 They have mentioned time after time that these traffic stops, always stopping the blacks or the Latinos, that has not proved to be effective. So I'll draw a lesson from all those studies also which there's almost a consensus, or overwhelming evidence."
for,Let's not -- let's just not -- let's just not make this parallel. 
against,"Well, I think what you should do is you look at behavior. Now, what do I mean by that? And it depends on whether you have the information. But we collect a lot of this, for example, from people coming from overseas. Who paid for the ticket? What's your travel history? What's your telephone number, for example, that you used as your contact number. If we have information that someone has studied at a radical school, if we see literature that they have that suggests that they may be extremists. All that is fair game. It's behavior. It is things that you are doing.  And that's not profiling. I mean, there's no question -- I think we have to be clear about this. There's no question that if somebody affirmatively trains to be a terrorist, the fact that the terrorist camp says Islam training camp doesn't immunize them from having us look at that. .7 That would be crazy. What racial and religious profiling is about is looking at someone's race or religion, assuming you can figure out what it is, and saying based on that, I'm going to single them out. And that is the proposition that was offered. And that's what we're arguing against. Can I answer that one? You all remember the infamous flying Imams from four years ago at Thanksgiving time. They boarded a plane to a U.S. airport in Minneapolis. .5 They called attention to themselves because they were standing in the heaviest traveled time of the year in a boarding area. They got down on the floor and started doing Muslim prayers very loudly. They were shouting out “Allahu Akbar! Allahu Akbar!” very, very loudly. Frightened the passengers all around them because, let's face it, “Allahu Akbar,” I wrote about this for the “Wall Street Journal,” is the last thing that was -- that you hear on the flight data -- or the cockpit voice recorder of 93 as it's screamed into the ground. We associate that for good or ill with something bad in this country. So passengers hear that. Did that prevent them from being allowed to board that plane?  But they called attention to themselves. That was a way that people knew that they were Muslim. It wasn't just because of the Arab dress. Once they got on the plane, they weren't finished. They -- they were together in the boarding area. But now they're scattered in the front, center and back of the plane. .1This is the exact configuration of the 9/11 execution teams. They asked for seat belt extensions for obese people. None of these men were obese. They rolled them up tightly and put them under their seats. Now, remember, everyone's watching them now. And this is all behavior. What I would say to you is, sir, is that the fact that they yelled “Allahu Akbar” and were praying in the Muslim custom, although it's not customary to pray in an airport. And in fact every Muslim that I've ever spoken to says, “No. You can't just drop and pray in the middle of Times Square. There are dispensations for time, place and location.” Once they've -- Once they've identified themselves as Muslim, then you're not profiling any more. You're just being minimally observant. And you don't ignore it."
for,"But what was the religion that was being profiled there? It was Islam. I mean, we can't deny that. "
against,"It was their behavior that got -them in trouble, not their religion."
for,It was religious profiling.
against,"disagree.Asra Nomani: That's the sensible thing to do. And just to this argument that Hassan made earlier that it's unconstitutional, we have had a Supreme Court decision that has established that if there is pressing public necessity --"
for," But if there's pressing public necessity, then we do have to take considerations like racial and religious profiling into account and make that possible. We do it with our visa waiver program already. Those countries from which the terrorists have been identified as coming from, they don't -- they're not part of a visa waiver program, countries like Germany, Greece, England, they are part of it -- because we've identified as a nation that we --"
against,"Why do you think Osama bin Laden sent Richard Reid, the shoe bomber, and Moussaoui, he sent them in the second wave because they had Western passports and they anticipated that, that would now be scrutinized after 9/11. "
for,"and they're trying to outsmart our profiling. And so we again, as I said earlier, need to outsmart them. Well, they are profiled.  I mean, if I go to the tribal areas of Pakistan, you can count on it that I would -- Right, would be -- Well, no, any place we're at war with, same with Iraq. It happens. Yes, I'm profiled. .5 I mean, that's why American citizens oftentimes will hide their passport when they travel to countries like this, because they are profiled. I happen to think the United States is a force for good, so I would -- I certainly reject the premise of your question."
against,"Yeah, here's my problem. My problem is I have a lot of difficulty understanding how we're going to know they're Muslims. .6 You know, at the -- we don't carry our religion around, and we don't state our religion when we buy tickets, and your ability to guess who's a Muslim would have probably have failed if you'd come to face to face with Jose Padilla, or Danny Maldonado. I understand that -- the desire to believe there's some way of separating groups out like this but the difficulty is you’re way over inclusive in some respects, but more important frankly, and more troubling is, you're under inclusive because the guy who you really have to worry about is the guy who is not going to let you know he‘s a Muslim, and that’s the flaw in using religious or racial profiling, is it’s not an accurate -- there’s not an accurate tool to measure who meets that particular profile. I’m going to close with a story, a real story. I actually spoke to this man just yesterday because I wanted to make sure I had my facts straight. He worked for 26 years at American Airlines. He got a nickname, a moniker, called ""The Detective,"" because he was so, so good at picking out bad actors. He was a customer service agent at American Airlines on the morning of 9/11. And he boarded two of the Muslim hijackers that were probably the men who killed my brother. These men stood out to him. They were Nawaf and Salem al-Hazmi. .8 And here’s what he said about them, ""They paid in $2,000, cash, paper tickets, they were in first-class dressed poorly, not just cheap shoes, the kind of shoes poor people would wear. I couldn’t understand what people dressed like that would be doing in a first class cabin.” And he didn’t know if they were Saudis. He thought they might be Pakistanis but all he knew was that this picture didn’t add up so he selected them for secondary screening. He said and by the way, Saudis sometimes have people who can’t speak English. These guys, neither one of them could speak English or understand his questions. Sometimes Saudis will have servants travel with them in first class but they’re usually nannies, they’re women, not beefy guys who looked like this. He selected them for secondary screening and he said “I normally walk them over surreptitiously and nod to the agents to let them know be sure you check these guys good.” He said “I didn’t do that that time” and it’s been rough for him. .9 I asked him one last question. I said to him is there -- “Was the fact that they were Arab looking have any effect on your actions that day” and he said “Yes. I didn’t walk them over that day because I didn’t want my colleague to think I was a racist and a bigot.” And that, to me, is what I believe will happen in U.S. airports and will happen in this country. It will have a reverse effect of people being afraid of being identified as racists and bigots because they call people out on the basis of -- -- their skin color or their religion.John Donvan: Debra Burlingame, your time is up. "
for,"Well thank you very much and thank you to my opponents and my colleagues for what I think has been an excellent and lively debate. I think the general position that we’ve heard from the other side is that since it’s impossible to catch everyone who might pose a threat to our country and our flying public and who want to kill us, therefore we shouldn’t even attempt to find those who might have those malicious intentions. .9 It is true that you might, in an effort to catch everyone who happens to be a Muslim, perhaps not catch someone like Jose Padilla who was of Hispanic background and converted to Islam or perhaps people who have gone through “Prislam” as I believe Debra put it who have gone to prison and been radicalized there and might be black and therefore they might slip through the profile. But because they might not go through the profile doesn’t mean that we ignore the fact that people from the Middle East who are Islamic, unfortunately they represent the profile of the people who threaten this country at this time. I think you certainly can check by looking at things like passports which definitely will give us a sense of where they come from maybe not on a domestic flight but certainly on international flights and people going through international airports. I also think that if al Qaeda gets smart and says “Well I guess they’re looking for people who like those who were 9/11 hijackers we probably should go to the trouble of finding women who are blonde haired, blue-eyed.” .7 Let al Qaeda go to the trouble of finding blonde-haired, blue-eyed women who agree with them and want to blow themselves up then it’s going to be a lot more difficult for them to fish around in that pool than to find more Muslim men who are 18 to 35. Let’s at least make things difficult for them. The last point I’d make is the consequences of this. I’m very sympathetic to the point Hassan has made about Muslim children asking their parents if they’re going through questioning at the airports, “Daddy, did you do something wrong? Daddy, are we criminals?” That is very tragic and very sad. But I think the other consequence we must remember is if somebody slips through and we havesomething like the plane flying over Detroit which was attacked; fortunately, the bomb did not go off. If we have something like that happen, we have much, much worse consequences than people feeling duly upset and saddened. We want to keep them alive no matter where they’re from."
against," I would just make you one big request which is not to ignore and always to remember the very idea of America. .1 I would highly encourage you to go and read the Fourth Amendment and the Fourteenth. Reading the First Amendment will not be that harmful also. So don't forget about the essence. What terrorists want. They actually want to scare you into making wrong choices. Terrorism starts influencing your policy choices. And terrorism plays fear on you, fear of the unknown, fear of the unknown attack. When will the next attack happen? I have heard senior intelligence and security people say, “We are certain the next attack is going to happen. We just don't know when.” Well, these kinds of generalizations at times are counterproductive. I would argue we are not saying on this side that there should be no profiling of any sort. We are saying, yes, based on behavior, based on information, based on intelligence, how do you collect intelligence? Do you think it's all about these iPhones and listening to telephones and wire tapping?  .0 It is about having access to those communities which are at risk. Communities which are also fighting extremists. Don't forget that within the Muslim world in the United States and all around the world, there are people among the Muslims, majority, mainstream, who are fighting extremists. Don't just lump all of them together by your one policy choice. Don't isolate them. Don't lose the hearts and minds. So yes, do profiling, but don't lump anyone together. That will be something exactly opposite to all what this great country stands for."
for,"Debra told a very moving story about a man who was among the last to see the hijackers. .1 What is it that he said? He said that “They looked like Arab terrorists if I'd ever seen them,” according to the media reports when he was interviewed. If that man could have participated in some type of religious and racial profiling, perhaps the tragedy that we knew on 9/11 could have been mitigated somewhat. And that is the motion. We're not talking about persecution. We're not talking about discrimination. I know every single one of you, no matter what your narrative has faced some sort of discrimination in your life. There is no need to add trauma to people who have already been traumatized. But to argue that we will create new extremists is, I think, -- is completely without basis because they have enough reason to hate us. .0 That same Saudi Koran that I read to you, that translation, it says “then when the sacred months have passed, then kill the nonbelievers wherever you find them and capture them and besiege them.” These are people who are not the majority inside of our Muslim community. It's not what speaks from my heart. It is not what speaks from my father's heart. It's not what speaks from Hassan's heart. But there is a minority inside of our global community today who believe this interpretation of Islam. And we have to figure out how to identify them so that we can keep our skies safe and so that we can actually live lives that -- in which we don't have to be in fear. I urge you to vote for the motion that airports should use religious and racial profiling. We need to be smarter than the enemy. I apologize for ending this on a bit of an academic note, but I would like to take a country that I'm not particularly fond of and I wrote a book about, and they're not fond of me either, and that's Saudi Arabia. Saudi Arabia had a very bad terrorism problem 2003, 2004. Princes were being killed. Car bombs were going off. And we got a new king in Saudi Arabia, King Abdullah. And he sat down with his intelligence chief, Hamid bin Naif . And he said profile. .4 Who are the people. Where are they coming from, what tribe, what sect, what religion. The first thing they sat down, and they eliminated immediately Saudi Shia who were an oppressed minority. But they were not blowing themselves up. They were not turning to suicide bombings, radical Islam. Since then, all attacks on Saudi Arabia have come from outside the country. They have whipped the problem. Of course, it's a home-grown problem. They knew about it. But what they did was they profiled. I would prefer if we had the opportunity and we had the intelligence to base all of our profiling on behavior, tickets, flight lists, the history of people, digital databases, credit checks. But right now, this country does not have that capacity to run an algorithm through every single flight that comes into this country. .8 Nor can it even keep track of the people that are in this country. And this forces the police and TSOs to fall back on a very primitive unattractive weapon. But it's the only weapon we have at this point until our intelligence gets better. "
