side,script
for," So here's the important thing. While it's true -- Absolutely. So if there are really only one kind of labor, then Ron's theory is right, you let in a ton of people and wages go down. However, Ron didn't get to the empirical part of economics, which is a really important part. Here's the thing, there are many different kinds of labor. There are high skilled labor, mid-skilled labor, low skilled labor; you can go and read the most respected critic of immigration in the entire economics profession, George Borjas, and all that he'll tell you is that immigration has been bad for high school dropouts. Everyone else, he says there have been gains. So when you consider the effect of immigration, it's not going to be in effect upon all workers, it's going to be effect upon these narrow segments of workers who I said you could take care of them by having taxes or admission fees for low skilled workers -- Or minimum wages.  Ron's minimum wage idea is terrible, and Ron could tell you why. The whole point of Ron's minimum wage proposal is to keep out low skilled workers. He says it explicitly. I encourage you to read his piece. His goal is to make sure that anyone who is not worth $12 an hour, namely, most of the people on earth, are locked in their countries where they're earning a dollar a day. I think it'd be far better if they could come here and earn --"
against,"No, but I think we see -- I think you have --"
for,Let Ron --
against,"Again, it depends what --"
for,Let me -- I'm sure.
against,"Anyone who has an electrical engineering degree from a good university can take a job anywhere, yes. It's already on your plate --John Donvan: And you're good with that? -- at the higher end, and I'm absolutely good with that. Well, we're not -- but they're not competing with them here. And, really, what I'm -- -- talking about -- -- well -- I think here does matter. The engineer in India, unless, you know, he is at the top level of management, is not getting paid the same as the engineer in the United States. There is an arbitrage going on between --"
for,"But they're equalizing -- salaries keep rising worldwide and if you have more people doing innovation, you solve more problems. The economy rises. This is what's happening worldwide right now. I told you how I became more productive, how I could now crowd-source a book on innovating women by getting women all over the world to help me with it. There's no way I could have done that project if I didn't have access to all these amazing women all over the world. That's the magic that happens when youstop worrying about, you know, restrictions and -- you know, we'd have to block off the Internet to stop the -- -- -- Well, what I -- Her -- The standards are rising. This is what --"
against,"It's not -- but it's, you know, it's not only about their salaries. It's also about that -- if you are an electrical engineer in Haiti and you can make the same salary in Haiti that youwould make in Los Angeles, you still would probably rather live in Los Angeles, where you have a reliable --"
for,We're not talking about living --
against,-- supply of electricity --
for,We're not talking about migration.
against,-- good food --
for,The skilled workers don't have to migrate. The Boeing engineers that work in different places are not migrating. They're working together. They're collaborating.
against,You know -- but we're arguing about anywhere here. We're arguing -- -- about geography matters.
for,"-- the same thing. You're looking in the past. You're looking 50 years in the past, when people have to physically move to do jobs. The jobs that all the people in this room do are high-skilled jobs. I don't see any laborers in this room. They are able to do things over the Internet. They are able to do things over e-mail. They're productive over e-mail. They're -- -- you know, they're connecting with each other -- Ron mentioned the declining -- or the stagnant wages over the last 40 years and suggested that immigrant labor supply was the problem. There was a much larger change in labor market over the last 40 years. It's called women entering labor markets. My question for Ron -- so do you think that women entering the labor market was a bad thing for the economy? Was it bad -- did all the gains go to capital? Was it bad for men? I'd like to know."
against,"Well, actually, the -- That's not why wages have declined. That's an interesting point. But I mean, when you -- No -- no -- I want to respond. The sort of wage sectors that have seen sharp declines are not necessarily the ones where there's been large entrance of women. So I tend to doubt that the entrance of a large number of women in the labor force is really the main factor involved. It's a complicated issue, obviously."
for,"Yes, very complicated."
against,"But the bottom line is that -- -- incomes have declined. And it's simply due to job competition. Now, getting back, though, to the point that there was a lot of discussion about, regarding the Internet, I think it's absolutely true that it's impossible to prevent jobs from migrating over the Internet, technologically. You can't stop that type of economic competition from overseas workers. I think it's also true that the wages and benefits of the sort of workers in America who are electrical engineers or software developers has been negatively impacted by foreign job competition over the Internet. I think it's absolutely true. But those workers are among the best paid in the United States. So, the negative impact on them has been relatively mild in terms of society. In other words, electrical engineers right now are very well-paid. But if not for the Internet, if not for Indian job competition, they would even be much better paid. But they're not the people I think we have to worry about. We have to worry about the ordinary workers in the United States, the working class, which is, like, 60, 70, 80 percent of society. They are the ones whose jobs cannot be sent over the Internet. And to exacerbate that problem by having physical job competition as well as Internet job competition would, I think, make things much, much worse for that group."
for,"I conceded it. But the --Ron Unz: Oh, we do. We agree? -- -- unskilled laborer is half of minimum wage. Have some regulations so that people can't abused, just like we have environmental regulations, we have other -- so fix those regulation problems, and now let people work wherever-- if an employer thinks that this Mexican gardener is more qualified to do this job than someone else they can hire locally, let them do it. Why should we try to stop --"
against,It becomes a much less severe problem if you have something like a much higher minimum wage.
for,So let's fix regulations -- Let's now concede the fact --
against,"Okay, sure. You've got to pick your partners carefully, or you've just got to plan and do it slowly and consciously."
for,It sounds like we're agreeing. -- on the motion. I mean -- Isn't that great?John Donvan: Sorry?
against,Not anyone anywhere.
for,"It sounds like we're agreeing. We won already, so --"
against,Anywhere anywhere.
for,"Any movement towards more open immigration is good for me. But I will say the most gains come from immigration from poor countries. Those are where the gaps and earnings are largest. Those are the people whose productivity is only a tiny fraction of what they could accomplish if you'd just let them go to another country. Letting an engineer move from one country to another gives you a small gain in production. Letting an unskilled worker move gives you an enormous increase, because they're stuck in countries where they really just can't use their skills in more than a trivial way. I would agree. I would actually -- I would take any partner. I will dance with anyone, any country that -- any country that we want to open our borders to, I would open our borders to, absolutely. So we just have some regulations which prevent abuse of labor. We do things the American way, and we can now make the world a better place. We uplift the rest of humanity. Just like in Europe, you have a levelization happening, and you didn't have a mass migration of people between countries, as Kathleen just said. So the fact is the model can work. We just need to have the right regulations in effect."
against,But that's because the leveling happened before the opening happened.
for,"Well, let's start leveling the world. Why do we have -- why do we tolerate --"
against,Good idea.
for,"On the skills side, it's already happening. Like I said, the free flow of knowledge is already happening. The fact is that they -- well, that, you know, I get my tax returns -- I have a tax accountant who really outsources the tax processes to India without telling me. It's happening. We have medical transcription happening over there. We have web development happening over there. So any happening in the world income apart, India uplifted, India became a most strategic part of the United States. We became more productive. It was win-win. So all this fear about the world falling apart has not happened. John, if we had the minimum salaries, there would not be a problem. If the United States -- India can have its own minimum salary. As long as you have minimum standards for people, you can let them do a job anywhere. The problem happens when you can have slave labor, cheap labor, when you have Haitian salaries in the United States, then everyone loses. So keep some decent regulations there. Keep our social values. Build a real middle class. This is the beauty of what Ron has been proposing, that under his scheme, we would have a stronger middle class. We've lost that middle class because we have a minimum wage, which is less than it has been for, what, two or three decades, whatever the numbers are.  -- he's worried that they -- that the salaries will go down to zero."
against,"Well, I want -- I do want to respond to Vivek on that. And I -- and in a way, to agree, but it's not a question of anyone being able to take a job anywhere, because this can only work under two -- it can only work two ways. It can work anarchically, which is what I've been arguing against, because that's what's implied by the proposition, is anyone anywhere. Or it can work under highly regulated circumstances. Sweden has a labor market policy that is anyone who is offered a job in Sweden by a legitimate employer can come to Sweden, do that job, live in Sweden. Sweden has a very high tax, highly regulated and high benefit society, which I think actually sound pretty ."
for,"everything, you don't have high taxes. You have relatively low taxes."
against,You can't --
for,And you have a high minimum wage. Problem fixed.
against,"You can't -- you can't --Vivek Wadhwa: Yes, you can do that. And then Ron has demonstrated you can do that. If you your own partner here. I think you -- I think you then get into the arbitrage problem, you know. When somebody is basically taking the difference between a wage here and a wage there and creaming out part of it for their own benefit. This is what happens in international recruitment with these very high fees that are paid by --"
for,"Ron, you need to respond to your partner. And the reason -- -- why that's possible is precisely that it is not legal for them to go under most circumstances."
against,"No, this is -- these are legal workers. These are legal workers."
for,"Under most circumstances, most -- there are very few jobs in Sweden where someone would want to hire someone from another country if they're low skilled precisely because the regulations are so strict. Again, remember, the whole point of Ron's proposal is to price out most people on earth from the U.S. labor market. He says this. So when you talk about the poor conditions of workers of other countries. Remember, Ron's proposal is designed to keep them poor at home. John Donvan:Is that true, Well, not really."
against,"In other words, again, it's a very simple issue. It's a very simple issue. When you have billions of workers legally able to come to the United States and take every -- any job they can that they're offered, you're really converting, again, the minimum wage into a maximum wage because basically very few people in the United States under those circumstances who do ordinary jobs would ever get paid more than the minimum wage."
for,That's right.
against,"Well, again, it depends what you mean. In other words, if you're talking about preventing tens of millions of people coming here and driving down wages, yeah, that's certainly true. I'm trying to prevent that."
for,"Even though they are living in total misery back home, and they would be earning five to 10 times as much as they came here."
against,"It's perfectly true. If you allow an unlimited number of foreign workers to come to the United States and take a job under any circumstances, those foreign workers would benefit. They would end up being much more prosperous than they are right now. But ordinary Americans would be hurt at the same time by a comparable amount.John Donvan: All right. Stop there. Bryan, is that true?"
