side,script
for,"  That’s okay. Can I tag on to my partner? Actually, I want to take my -- Can I tag onto my partner? You know, it’s fascinating that the ISPs are out running commercials saying, “Because you have so many different devices in your home, you need to buy from us faster service.” And that disagrees with Nick’s concept that “Oh, you only need this low level of activity.” Because as we all have more devices in the home, the demand for throughput out of that home increases; the companies are selling that; and I think, by the way, that you ought to pay more for that. I’ve always felt that, you know, 12 pounds of tomatoes ought to cost more than 10 pounds."
against,"So, Tom, do you agree, though, that -- I mean, is the figure that, essentially 100 percent of Americans have two or more ISPS to get 10 megabytes from, that there is a thriving market, and by the way, that a monopoly, you can't have two firms and call it a monopoly? Okay, no, but they -- you know, they are -- you know, Coke and Pepsi. Coke and Pepsi, you know, Republicans and Democrats."
for,"So, the reality --"
against,And if you --
for,-- and the reality is how --
against,They will increase their speed.
for,"But they aren't. So, here's the point, Nick, that --"
against,Why would they?
for,"-- for three years, for three years, we have had an open Internet rule in place. Consumers have been protected. The networks have expanded their investment. The networks have had record profits and record stock prices. And if all those can happen together, whether the networks succeed and consumers are protected, that's a win-win kind of a situation."
against,"Here, I -- this -- You know, the open Internet era lasted for a couple years. If you look at -- mostly if you look at the increase in the number of connections, if you look at the prices -- Yeah, I -- yeah. This year, you know, what -- you look, if you go back, if you take a trend line and you run it 10 years, 20 years, however, the increase in speed, the increase in availability keeps going up. The one thing that does change -- and these are numbers, and I know Tom and I disagree about this, according to the U.S. telecom association, the actual investment flat lined in -- during the open Internet era because the regulations were not clear. It wasn't exactly what's going on, and this is what economic theory predicts. When you have vague regulations, and you're not sure if they're going to stick around or if they're a good idea, you don't put in a --"
for,"So, John, this is -- Let's move on."
against,"Well, first off, I don't want to comment on a specific case because one of the things I've always said about antitrust cases and others is the people who know enough to talk about it know they have to keep quiet because they have confidential information, and the people who do talk about it are the people who know so little that they're free to do it. And that's not a slight on Mitchell, but I just don't want to get into the specifics of it. I don't -- you're not the one who brought it up. He did --"
for,Did you say ?
against,"No, no, I just want to be clear. But, I'm not going to -- No, okay, no, but I want -- let's talk about this thing about innovation, though, and the broader argument about permission-less innovation, but also this thing about specific -- because there, the allegation, in that case, that was that it was to block competition. That's with the antitrust laws. Okay, that's with the antitrust laws. Yeah, no, she -- I heard her. Yeah, so -- but talking about -- you know, this whole thing that's talking about, often saying, ""Well, permission-less innovation, and this is really bad to innovate, you know, you'll have to get the emersion of the ISP."" Well, you know what? You also have to get the permission of the electricity company."
for,"But that's not true. Not even true, yeah. That's not even close --"
against,"It's exactly the same. Wait, let's talk about we're talking about, Tom."
for,There is no connection.
against,"You have to be there to -- Okay, you have to pay your electricity bill. Now, one thing, let -- here's the problem. With net neutrality, people just throw everything into it. I agree -- okay, the discrimination is that you say, ""This particular company, all right, just because of who you are, we're going to go after you."" But the problem with net neutrality is it's supposed to have something completely neutral that says, ""If you want to buy faster speed, you pay more."" It doesn't matter who you are, net neutrality makes that kind of tiered pricing, or what I'll call variety, it makes that illegal. I agree with you. "
for,"No, it doesn't. No, it doesn't. Like I said before --"
against,The ISPs --
for,-- 12 pounds ought to cost more than 10 pounds.
against,But net neutrality says that you cannot buy faster access if you're a content provider.
for,"All right, I want to come back to a couple conversations. One, none of us goes to the power company to ask if we can build something that plugs into a socket, right? You build something that's safe and is according to the safety specs. So, the idea that we ask -- Agreed. -- for permission -- Agreed. -- with electricity --"
against,"Okay, where's the permission with Well, without net neutrality, it is not a game. It is the law. Even to maximize business -- This would parade --"
for,-- you would do so.
against,"This parade of horribles is, at this point, hypothetical, because you're saying it's going to be down the road. You even said in your opening statement, it might be 10 years down the road; we'll see this. "
for,"Ten years down the road, it becomes clear what has happened -- Just as issues with data are --"
against,"No, but it is not happening -- It did not happen before the net neutrality rules were in place. And it has not started happening just yet. And think -- you know --"
for,-- Not true.
against,Think about --
for,Not true.
against,"-- we all know whenever a new media -- a new medium comes out, people think, ""Oh, it's all totally different."" And so, do you remember, like, the Craigslist killings, which, you know, were somehow, when old people would get together in personal ads, and somebody would commit a crime. And that -- it was, like -- okay. That was one thing. But when it happened on Craigslist, because that was an online service, people were like, ""Oh, my God. The Internet is evil.  There's this whole kind of Internet exceptionalism, which I think is at work in kind of your formulation --"
for,"Oh, see, I think it's --"
against,"-- of -- wait, wait, wait."
for,-- the opposite.
against,"-- but of things. Because what you're saying is that, say, Comcast -- that's an ISP -- or a particular ISP; they are going to screw over anybody who competes with their own products. That would be like saying you go to Kroger to a grocery store -- and why would Kroger ever sell anybody else's product? Why wouldn't they just sell house brand stuff? Because that way, they would keep all the money for themselves. This isn't how businesses work --"
for,"So, Nick, under that theory --"
against,-- and wait -- I'm just saying.  -- customers have an ability to go elsewhere --
for,"-- imagination -- imagine, that -- under that theory, Verizon and AT&T would not have blocked Google Wallet, which they did, because they had their own competitive service. Under that assumption, Verizon wouldn't have blocked a tethering app, which they did -- -- because -- -- they wanted to charge you an extra 20 bucks --"
against,How are these --
for,-- a month -- -- to tether.
against,How are these remedied? Because this happened before --
for,And -- but wait. 
against,-- the Open Internet order. 
for,Wait a minute. Wait a minute. Wait a minute.
against,"-- when problems arise, there are ways to --"
for,"Hey, Nick, I let you finish. Can I finish?  And -- And -- And -- And Verizon -- let's go to what Verizon said before the court, when they said, ""We are here, appealing this FCC decision because we intend to discriminate."""
against,"But -- okay, but Tom, you know full well that first off, even under common carrier regulation, discrimination is allowed. So, this whole thing -- like, that any discrimination is bad -- right, you know isn't true. Even under common carrier. I want to make a couple other points. We have anti-trust laws. If you're using monopoly power to destroy competition, there's a venue to do it. Our anti-trust enforcement in the United States is the envy of the world. The other thing I want to do is bring a little commercial reality into this. This whole notion that ""Oh, we're doing to discriminate against this poor start-up that's trying to complete with Google or Netflix"" -- well, look at a couple of things. Who are the biggest proponents -- literally and figuratively, again -- of net neutrality? Well, it's Google, and Facebook, and Netflix, and Amazon. Now, are we supposed to believe that they're only in this because they want to help somebody else become the next big firm and put them out of business?   Let's also look at this. Think about this. Make yourself -- you're the greediest ISP ever. All you want is money, money, money, money. Now you're thinking, ""I'm going to discriminate."" Now, whom -- against whom are you going to discriminate? You're going to go after a little start-up, or you're going to try to figure out if you can charge Google, Facebook, and Amazon more money, right? It's like the old Willie Sutton thing. You go -- you know, if you're going to rob a bank -- -- where the money is."
for,"  Like, this is a classic -- This is a classic piece of what happens in the net neutrality debate, is the question of transmitting information to consumers gets all mixed up with the platforms that sit on top. And so, Google or Amazon or Facebook -- whatever it is they do, we ought to look at it, but it is not the same question as “How does data get from your ISP to you?” And we have to --   So, when we talk about net neutrality, we’re actually talking about the network itself, like, the -- you might -- the physical part of how data moves, or maybe the airwaves, you know, for part of it. But it’s the physical network. Technically, the internet sits on top of that.  Because the internet and the way that we access data, it has to travel. Like, the bits, the electrons, have to move. And so, it’s that bit of transport of the -- the last bit of transport that goes to you, the consumer, that we’re actually talking about. The internet sits on top of that, and then what we call the platforms -- Facebook, Google -- they all sit on top of that on higher layers up. All the internet, you know, exists in layers. And so, net neutrality is the argument that the fundamental layer, the most physical layer, the way the bits actually move, should be neutral, and that if it’s not neutral, anytime we try to address the layers above it, we’re dealing with a crooked foundation, and it can change at any time."
against,"Okay, that’s completely not the point I was just making. I agree with what you said, but my point is, look at Google, Facebook, and Amazon, just the self-interest companies. Forget this thing about platforms. They are saying they’re big fans of net neutrality, and I’m saying we need to ask ourselves why."
for,"I’ll say there's two things. There's one, free speech for the ISPs, you know, or free speech for the movements, and, two, I think you can only answer that because each ISP has to make a decision of what is the best way to run its business, what is the most profitable way to run its business. In some cases, shutting out all competition isn't the most profitable, because people get upset. In other cases, you can shut out a lot of competition. So, the answer is, who knows? Like, that's the problem with it."
against,"So, I think this is again where there's just too much getting wrapped up all under the name of net neutrality. I'm willing to bet that if you asked ISPs, “Would you like to accept a rule that says you have to accept all legal content; you can’t start engaging in censorship; and in return for that” -- and this is part of what common carrier regulation does -- “you're not responsible for what happens to it.” And I think, actually -- and I know it's another layer; we may see this with Facebook -- I think these companies would be happy to say, “We can't start judging what goes based purely on the content as opposed to the nature of the bitstream -- just technically, you know, is it video or something.” Because, look, it's a big pain. This country has a serious problem with speech. Part of it is we've got to make sure there's not limits on free speech, but part of it is we've got to figure out how to have limits on hate speech and misinformation, and we just have not come to grips with that. And so, I agree that it's a really serious problem, and I think we've got to deal with it at the ISP level, we've got to deal with it at the platform level, but that's not what most of net neutrality is about. But I do agree on that one. We don't want private censorship."
for,"So, it's an excellent question. Unfortunately, if I don't like the cereal policy at Safeway, you know, I can go to another grocery store, but if I don't like the decisions that are being made by my internet service provider, I have no place to go. That's the difference. And I would add to that that you can go to many supermarkets. You can go to -- you know, you can go to many different supermarkets at the same day. Like, a lot of us will go to the fruit store or the farmer's market and get fresh fruit, and then you can go someplace else and get cereal, but your ISP doesn't work that way. You don't have three connections so that you can get to everything that you want to. And so, the nature of the network, and the complexity of getting something out to you, and you as a consumer, don't have that kind of variety and can't really build it into your lives in the same way. So that's why the telecommunications is not the same."
against,"Yeah, if I can just debate that a bit, first off, again, most people have at least two choices for a quality connection. Or, you know what, use your phone then because your mobile carrier is separate, and mobile carriers are growing bigger. When Michael was talking about 5G, there is more competition. And, by the way, net neutrality doesn't do anything to increase competition among ISPs. This is where it's a major problem to me. You know, we're acting as if the Internet, as it exists now, or actually 10 years ago, is the way it will always exist. If we want more competition, and if we want more ISPs, we should be pursuing policies that allow it -- allow that to happen. And that is never a conversation about net neutrality. In fact, in an interview I read in preparing for this, Tom said, ""You know, because, you know, there's limits on what we can do with ISPs, you know, we have to regulate them as common carriers."" That's backwards to me. I know, I mean, . Right, but my point is that we have competition and we should be -- instead of worrying about hypotheticals that might happen, you know, 10 years down the road, we should be blowing up -- Yes, it would be -- No, but -- all right, it -- -- it would be where there's no -- there's no, you know, quick checkout line. Wait, this -- let me take this. Let's not -- let's not forget antitrust laws. This is not just a hypothetical. There in fact have been antitrust cases about slotting allowances and allegations that firms have, you know, paid supermarkets money to push their competitors' products out of there. And we have a mechanism for looking at that, if it's actually a legitimate competitive problem. And the same thing implies the Internet. No, let me actually make a -- no, let me make a correction. Okay, but the point is I -- you're right -- -- Facebook has tried to make it open sourced. No, I am going to say -- Okay, it's not a complete -- all right, it's not a complete lie. I will -- I actually misspoke. It is true that Facebook -- I did say I misspoke -- -- as Facebook has made a lot of the technology open -- has made it open sourced, but the fact of the matter is Facebook, right, does spend a lot of money so that it can have faster connections between its data centers than the rest of this country. So -- So, I'd say a couple things. First off -- and the reason I brought up 5G, though, is just this point. It's once we're going to have multiple, very high-speed providers, I think this whole debate about, well, what happened, you know, five years ago, four years ago, whatever is -- really becomes irrelevant. We need to be looking forward. Now, as to this question of how big the incentive effects are is -- look, we're going to get 5G in urban areas, whether we have net neutrality or not. And also, I've got to say -- disagree with everybody, even on the history of, ""What have we learned from what we've seen so far?"" We don't know what we've seen so far. And some years we have net neutrality, it's a muddle. We know it's going to get challenged in court and probably overturned. Some years we don't have it; we know next time there's a change of administration, it's coming back. So, we really haven't had a certain environment. But I do think we know enough to know that at the margins, it is going to make a difference. So -- all right, if you live in Chicago, it's probably not going to make any difference, whether we have it or not, whether you get 5G. But you start living in rural areas -- it could matter.  I think what we would -- what I would wait to see is what is the behavior that's going on? Because there's a political scientist named John Mueller who wrote a book called ""Democracy, Socialism, and Ralph's Pretty Good Grocery."" One of the points that he made in that is even regulated monopolies, at times -- depending -- and there's a lot of things that go into this -- but they have to respond as if they are in a competitive marketplace, because they could either be regulated more harshly or they could be so awful that they actually generate a new way, a workaround. And you think about something like taxi commissions. Uber came around and basically routed around them and destroyed the idea of a taxi. You know, a typical taxicab service, always state -- you know, state-operated or state-regulated and whatnot. So, it would depend. But if -- Yeah. Maybe yes. If it turned out that they were discriminating, blocking sites, and doing things like that, yeah."
for,"Well, I have a maybe yes too. -- you're stuck for a while. And if you even have a contract, you're really stuck. So, in the short-term, there are some mobile providers, I'd still say, ""We need net neutrality."" If you get to 500 and I can have multiples at a time, that's a case where you'd want to look up and reevaluate."
