side,script
for,"Uh, it’s—that’s false. Uh…Kimberlé, if it turned out, if the evidence developed and, uh, that, uh, race preferences or preferential policies, uh, turn out to pose barriers, uh, to minority success, similar to the barriers you identified in your talk, uh, would you reconsider your support for them. It’s my position, that, uh…affirmative action, in the form of racial non-discrimination, is a good thing, it’s good for America, that’s what Colin Powell says. Racial preferences, uh, are not a good thing, and I don’t believe that that’s what Colin Powell says— No, that’s—I said in my— You’re asking me to go back— And I think that I, I…uh, accurately reflected his sentiments— think I accurately— Now wait a minute— —I’ve heard you tell me that I was wrong, I didn’t hear the quote. did the read— Do you have the quote? Or are you just yelling out from the audience— In other words you don’t have the quote— —you’re just free to say I’m wrong— —without having— Booker T. Washington— …knew a very different world than ours, and I personally would not be in favor of his particular view that people really should just pick themselves up, and that’s all. Really, people do need help. He never knew the New Deal, he never knew the Great Society, he never knew Affirmative Action when it was first instituted, which I personally think was a very important thing given the situation in the country at the time. However, his basic insight that there does come a point when, in order to cope with an imperfect world, you have to do it yourself. There comes a point, is one that I think is valuable. One reads his writings now, and they're not nearly as reactionary and foreign as one would think. I think it’s an advance in our society that we do have a safety net, that we do have things to, for example, help the poor. For me, socio-economic preference makes perfect sense. The issue, simply, is that today there is not nearly as large an overlap between disadvantage and having black skin as there was in 1960 or even 1970— It’s time for a revision. It was about fifteen years ago—"
against,"don’t think it’s a question of whether we ought to expect people to do well on tests. I think we ought to. And I think we ought to make it possible for folks to do so no matter who’s taking it, whether they are taking it from some other country, whether they're taking it from down the block. I think the real question, however, is whether or not we ought to be looking at that test, no matter how it’s done on, by anyone, be they a foreigner, or be they someone who is a citizen of the United States, as to whether that should be the criteria for admission. Now, the research on this is very clear, that the highest correlation you ever will get on an SAT, a GRE, an MCAT, an LSAT, or any of these tests, with actual performance in the first year after the test is taken is point four. That’s fairly pathetic in statistical terms, because what it means is that, at most, sixteen percent of the difference between any two students can be explained or predicted by that score, meaning eighty-four percent has nothing to do with it. Why are we using merit criteria that don’t really measure merit, but do typically, not always, but over-represent those that have those resources, and those who are affluent. Not only, there are folks who don't have the resources who sometimes do well, but that’s the highest correlation. It seems to me that we ought to be looking at alternative criteria, including things like testing, but not overemphasizing those, because we know that in fact when those students who scored lower, who maybe didn't score as well as those at the very pinnacle get in at places like the University of California, that only about five percent of their grade differences can be predicted by the test scores. So, they're not being mismatched, they're not unqualified, there are other things that recommend them for the spot. So, we ought to expect and try to make sure everyone does well. We also ought to have a criteria that is both more fair and representative, but also more accurate. It doesn’t serve anyone’s interests to use a criteria that does not, in fact, predict success, and those tests simply do not. In fact, one study of law schools, talking about law schools, University of Michigan study found that there was an inverse relationship between LSAT score and future professional success. Meaning that those who did better actually did worse and weren't as happy in their jobs when they got out of law school and started practicing. So by that criteria, we ought o let all the folks in who bombed the LSAT, because they're going to make the best lawyers. Can I just add something to that as well? I mean, part of it is also you said that these foreigners were able to prep, which I would imagine means that they speak English and perhaps are from a professional background, that they, they knew about these tests. And I think that that is, that is a big issue, that, that the access to the materials and access to information about the tests also isn't equally available."
for,"Disadvantage— Range of disadvantage, disadvantages, uh, do not come with a black face. Uh, and this is why earlier I said, we need to talk about people, because when we start talking in these broad terms, we’re talking about the black middle class, I happen to live in Los Angeles, down the street from Calabasas , California, which is one of the wealthiest communities in America. I coach football, and I have black kids on my team with parents who make more money than most, half of everybody in here added up together. THE idea that, that these children are in need of preferences because they don’t have access, uh ,to, to the same, uh, benefits that their white counterparts, is just ridiculous. Because we’re not talking about individuals suddenly, we’re talking about people, um, generally, in term of their race. I also want to go back to, to address something else that was said, this idea of, of this testing. Look, right now, these are the tests that we’re using, and I want you to listen very closely, what we’re talking about, oh, the tests, uh, not the preparation, and on and on and this… The underlying message is that our kids can't compete, that my three sons cannot compete. And I don’t buy it. Well, that’s— If we want to get rid of these tests, then let’s get rid of them. Whatever standard we use, the standard should be applied equally to all kids— Robert? That's what we’re saying here. "
against," just, responding to the last thing John said, I think it’s interesting that he’s upset about, supposedly, ostensibly, middle class black kids saying that it’s white to be smart, and somehow that’s their pathology, and that’s the problem we should address. It’s an issue, we could discuss it at a different time. What I find interesting about it is that you, John, are affiliated with the Manhattan Institute, which has received money from the Bradley Foundation, hundreds of thousands of dollars. This is a foundation that paid Charles Murray to write The Bell Curve, which is a book that doesn’t imply that black people are inferior, it screams it from forty percent of its pages. So, when you say that black folks say being smart or doing well in school is acting white, the book, The Bell Curve, funded by the same people that fund the organization you work for, basically says the same thing, it says high IQ is white, or perhaps Asian, and black folks are genetically defective. I find it disingenuous for you to put the burden of that on black children, and not the very wealthy, well-heeled, well-funded white folks who actually print material that says black people are defective. And not one prominent conservative in this country, including the three of you, said anything public when The Bell Curve came out, not one word, not one prominent conservative. Let’s place our attention on those who actually say that white people are smarter, and black people are inferior, and you won't hear that from any of this."
for,"Sir, when The Bell Curve came out, I was very young, I had no public presence, I was studying linguistics, and so I don’t know what I would have said. To the extent that Bradley funded that book, which I frankly did not know, and that they fund some work that the Manhattan Institute does, that’s certainly true. Charles Murray has nothing to do with the Manhattan Institute, and stopped, as a matter of fact, while he was writing that book. And what I'm funded for doing at the Manhattan Institute is things like working on prisoner re-entry programs, et cetera. But what’s important is that when I talk about the “acting white” phenomenon, I'm not saying that it’s a pathology, I'm not blaming the black kids for this, this is something that happened as the result of a sequence of socio-historical things that ultimately have their root in racism. Nevertheless, it is there today, and I don’t think that it can be denied. And the issue is to treat it, and to show black kids that there are different ways to think along those lines. ROBERT SIEGEL OK, well enough about those other institutions, and uh…"
against," City College used to have open admissions, because it recognized that its purpose was to serve all the citizens of the city of New York, and it did that for a while. A lot of white folks who wouldn't have passed any test actually went to City College under the era of open admissions. And yet, when all the sudden people of color began to, quote, unquote, flood, being the metaphor we often use, uh, that hallowed institution of higher learning, then all the sudden we started talking about standards, and criteria, and remediation, and these people aren't really qualified. I think what taxpayers ought to expect is open access and ability to get into institutions they pay for. Because to get rid of Affirmative Action at City College or any public institution is to say that people of color who pay taxes should not expect representation for the taxes that they pay. And the same is true in contracting, and the same is true in public employment. I think City College ought to have open admissions, it worked really well for a lot of white folks for decades, and I think it’s a really good idea for students of color as well."
for,"was going to say, I'm glad you put that up, because I'm not convinced that diversity is all that important, uh, diversity in terms of skin color. I think that when we go to school, the people that we befriend, the people in our neighborhoods that, uh, that we hang out with, are people that we share values with. When you talk to college students, and people have been to college, and what was most important about their college experience, it had to do not with the color of the person sitting next to them, but the values of, of the teachers, and those kinds of things. Um, of course, I, you know, integration is a great thing. Uh, I'm for that. I'm for it when people want to do it. Um, am I, am I for people manipulating and forcing people? I don’t think that that’s a good thing, I don’t think that that’s, uh, I don’t think that that’s good for America at all. And I also want to make this point: uh, we talk about how great diversity is, and yet, the schools, who great diversity is for the educational benefits for our students, and yet the schools that are routinely churning out the greatest number of black doctors, the greatest number of black lawyers, are HBCU’s, which are not racially integrated at all: Morehouse, Spellman, Howard, et cetera. Ninety-eight, ninety-nine percent black. That is not, in my opinion, a bad thing. And if it is, then Tim, maybe we should make sure that we get a critical mass of white girls down at Spellman, and uh, be, be on our way— Robert, can I interject something quickly— Just real quick. That, thank you, that was it, that was it. That’s a distortion— That’s a distortion—"
against," Um, couple things. First of all, just to address something I think that was frankly disingenuous that was said by Terence Pell earlier, he said that his organization does not advocate no, uh, discrimination laws applying to the private sector. In May of 2004 I got on their web site, I was writing my book on Affirmative Action, it’s footnoted in my book, their statement of principles included the following: the Center for Individual Rights believes in the limited application of civil rights law and the right of private individuals to deal with others as they see fit. I'm not sure what that’s supposed to mean other than Woolworth’s gets to say, black folks don’t sit here, and cab companies don’t have to give rides. That’s what it suggests, that’s what it suggests. And you don’t have to like that that’s what it suggests, but that was what it said. Secondly, everyone up here on that side has said that Affirmative Action was legitimate in the old days, because of the existence of persistent racial discrimination. They’ve all acknowledged it. Which means we’re not debating a principle here tonight of color blindness in all cases, what we’re debating is the issue of facts on the ground. If the facts on the ground say that discrimination is still a significant problem, then by definition, by their own admission, the debate is over, and you have to vote for us. That’s not a debate trick, that's basically what they're saying. The only side that has presented any information at all tonight, let alone analysis, as to the existence of ongoing discrimination, is this side of the aisle, which means all of the things I said at the outset, about employment, about contracting, about education, an ongoing white racial preference has been utterly dismissed. If that still exists, their own standard of evaluation says that they lose and that we win. So just make sure you remember that when you punch those little buttons. The bottom line, and I'm going to quote, since I didn't get to ready my Reagan quote, I'm going to do this. I promise, if you cut me off, it’s, it’s it, it’s the quote. Ronald Reagan, when he was Governor of California, 1974, last thing he did as he left office was sign into law the Affirmative Action programs, and here’s what he said. He said, time and experience have shown that laws of anti-discrimination are not enough, justice demands that each and every citizen consciously adopt a commitment— …to Affirmative action— …so as to make equal opportunity a reality. Reagan was right, and they're wrong. "
for,"If white folks are so racist, if they come out of the womb hating black folks, why on earth would we trust them to run Affirmative Action programs designed to bolster the education of black students? That's what I heard him say. So what kind of society do we want? I have a little more faith in the American people than I think some folks on the other side do, because I think that the American people, they’ve spoken loudly in California, they’ve spoken loudly in Michigan and Washington, they will speak loudly in Arizona, and Colorado, and other states in the upcoming election, that they are in favor of integrated societies. The American people are in favor of equal opportunity. What they want is fairness. I think it’s quite a compliment that more and more people are saying, listen, they're, they're taking the words of my mother, and they're saying, listen, there is no monopoly on brain power. Black folks can compete, we want to give them the opportunity, and I think it’s about time."
against,"So, in talking about diversity and the benefits of diversity, now let, the other side makes it seem like we’re saying, well, you know, we want racially diverse classes because if you're black you come, you have a certain perspective and you're, you're expected to carry the mantle of that experience, same if you're Asian or, or white, or so forth… That, that’s not what we’re saying. There has been mountains of evidence about the benefits of a diverse educational environment, and a diverse workplace that was produced. In the University of Michigan cases it was produced before the court, and I'm sure that, uh, Mr. Pell’s organization fought that with the best arguments that they had, and the Supreme Court voted in favor of diversity. Also, with regard to the process that, um, educational institutions use to accept students, it’s a very, it’s a very flexible, individualized process that, that the type of admissions plan that was endorsed by the Supreme Court in the University of Michigan case is individualized, there are no quotas, it’s not mechanical. Because Mr. Pell’s organization actually won the case at the undergrad institution which, which found that the undergrad, um, policy at the time was too mechanical, so it’s a very individualized consideration. And, you know, the, the last thing I want to leave you with is, it’s what we call “The Causation Fallacy.” Even if, even without Affirmative Action, whites’ chances of admission only gets in, at our most prestigious, it only rises at our most prestigious institutions by one to three percent, according to that Bowen and Bok study, the one by the, um, the University Presidents. It only rose by one point five percent for the average white student. That’s because there’s a whole lot more white students than minority students that are applying. So, even without Affirmative Action it’s not going to increase a lot of people, it’s not going to increase any, any visual applicant’s chances of getting in by a whole lot. So, this whole, um, you know, thing about how every white student hat has been, um, admitted, or even every Asian student who, you know, sometimes believes that that’s the case, thinks that I would have gotten in if it wasn’t about Affirmative Action. That’s simply not true."
for,"Well, tonight all of us are gathered here to defend the principle of equality, and I think we do that with a sense that equality is under siege as never before, and that’s because real equality is never achieved, it’s always coming into existence. As our opponents say, there’s a lot of work to be done, and that’s true. But today, the challenge to equality doesn’t come from the political extremes, it comes from really the political middle. Moderates have tried to eliminate differences in achievement among black and white eighteen year olds by essentially engineering an admissions system that makes them go away, and with characteristic efficiency those preferences have been extended to every institution after, uh, undergraduate college, including professional schools and public and private employment. Though they aren't intended to do so, these policies perpetuate racial differences, and they corrode social bonds. They make it difficult for minority high school students to attend schools where their credentials would make them academically competitive. And that’s the point about the, uh, historically black colleges. It’s not that blacks ought to go to the HBCU’s, it’s that the white schools, the elite schools ought to learn from the way the HBCU’s run their admissions programs, they admit on the basis of merit, and it makes a big difference. The most troubling aspect about tonight’s debate has been the reaction of our opponents to efforts to disclose the problems and end these policies. Our opponents essentially demand that we continue to wink at real differences in qualification, and demand also that we remain discreetly silent about the predictable consequences of this winking. It’s time to put an end to race preferences, it may have been a good idea at one point, but it no longer serves a useful purpose. There are too many other important issues that we need to be talking about if we’re going to achieve real equality in our lifetime."
