side,script,round
for,That—,nan
against,"—saying that, David—",nan
for,"You want more, more—",nan
against,Nobody’s saying that—,nan
for,"—more surveillance up to the point— No more — Well, we’re—",nan
against,"None of us is saying— That’s the key— —no surveillance, we’re just saying subject to what kinds of oversight and what kinds of protections to make sure, that not only is it consistent with individual liberty but also—",nan
for,The opposite of—,nan
against,—that it’s promoting of national security—,nan
for,The opposite of more is less.,nan
against,"But the exact— No, that’s not true. The balance that we’re— It’s more targeted which means it will be more effective— The, the balance that—excuse me, the balance that we’re arguing for is precisely the one that prevailed before the Patriot Act, and we’re not taking issue with all of the Patriot Act, but with those provisions, mostly those dealing with national security letters and warrantless searches, that allow surveillance in secret, merely by asserting that it’s relevant to terrorism. The small reform that we’re arguing for is to restore the pre-Patriot Act requirement that the suspect has to be a suspected spy or terrorist or his associate. And the administration, in rejecting that simple reform, uh, has opposed sunset provisions, and made clear that it wishes these changes to be perpetual, so John’s notion that these will evaporate is inconsistent with the administration’s—",nan
for,"But my, my ears—",nan
against,—determination to change domestic surveillance law forever—,nan
for,"My ears are ringing at this phrase “targeted.” Because, I will agree with you that many of the things the US government does including those bag searches, are stupid, and pointless. Um, but the rea— precisely the reason, that ev—that everybody’s toiletries and magazine reading is on display when you enter an airplane, is, in order to avoid targeting. Uh, that what—what—what the federal government has done since 9/11 is have a very conscious decision, they’re going to play—to use a sports analogy, they’re going to play the me—they’re going to play the players, they’re not going to pay—play the ball, and so we have—",nan
against,"David, we’re not—",nan
for,"—this vast, untargeted—",nan
against,No—,nan
for,"—project, precisely because organizations like the ACLU have opposed things like—",nan
