side,script
for,You’ve got to read my book.
against,"No, =’ll get there. =’ll get there. Look, the United States has so many strong intrinsic advantages in terms of not just the matter of where the dollar sits but also, I mean, 30 percent of the world’s calories comes from the United States. People are increasingly fighting over food. That’s a real problem for China. The environment in China is absolutely falling apart. If you look at environment-adjusted GDP, it’s so much worse than the growth you see presently. We already heard from Minxin about just how much more profitable American multinationals are than Chinese SOEs, and yet that China is moving more in the direction towards SOEs, not towards private sectors, especially since 2008. All of these things are problematic, and the ability of the Chinese to suddenly make a decision to go away from the dollar, you have to go into something. What exactly are you going into? You’re going into the euro in an enormous way. = don’t see that in terms of massive growth opportunities. You’re going into Hapan? We already said we had two lost decades there. You’re going to go into gold or hard commodities? You can do some of that. You can only do so much. And as you go away from the dollar, you of course ruin the position that you have in the rest of those dollars. So China’s not going to do that. They haven’t, and they’re not going to.John Donvan: Orville Schell. Let’s bring you into the debate."
for,"You know, this isn’t exclusively about one country or another. We’re doing a comparison here, and we’re talking about recent history, not an idealized America. And we’d be very foolish to idealize China. And I think what we have to reckon with is the chances of each country finding a new state of equipoise, the United States included. It is not a foregone conclusion that we’re going to pull this thing out of the water. = think if this country cannot grasp reason again, it doesn’t matter how good or bad China will be, China may have an unfair advantage. = think what’s going on in Washington right now is so utterly mad and broken that I put no confidence whatsoever in their ability to play that central role that every government, and I may disagree with you here, Peter, but every government must play. And we are not playing it."
against,"Well, in China, they plan a lot, except they do nothing about the plans they draw up. Because if you look at Chinese five-year plans, you think, my gosh, these guys are very strategic. And then, five years later, and you do some kind of plan accounting and you see what has been accomplished -- very little, because if they have actually followed through on their promises, China today would indeed be doing capitalism a lot better than the U.S."
for,"Well, you know -- Well, first of all, one of the things that you mentioned, you said that American citizens, we get all kinds of benefits from our government that the Chinese citizens don’t get. Well, I would say that we get a lot more liability. If you try to figure out what each American share is of the national debt, it is enormous. And what the government is giving the American people is debt. I would much rather -- and if you’re talking about capitalism, you’re defending capitalism by saying we get Social Security, what’s capitalistic about essentially planned retirement that’s financed like Bernie Madoff ran his investment business. = think it’s much better that the Chinese are free to keep their income and plan for their retirement."
against,"= don’t think so, because capitalism produces efficiency, but it also has a lot of risks. Modern capitalist societies are a lot riskier than traditional agrarian societies because in a modern capitalist society, once you lose your job, you really have no source of income. You cannot grow your own potatoes. Let me just say something about China. The debt we know about -- because Peter says that in the U.S., you -- every citizen gets a lot of -- is responsible for a lot of government debt. The same thing is true of China, because the Chinese national debt is actually higher than the American debt. In China --"
for,What are you talking about?
against," In China, the nominal debt is low, 20 percent, but the Chinese government knows better than Bernie Madoff, okay, does a much better job in hiding its liabilities. It would -- Peter Schiff:We owe them over $2 trillion. No, two trillion dollars is not -- is foreign exchange reserve and I --"
for,"Well, that's three trillion, if you want --"
against,"No, no, that's three trillion."
for,Are you saying that liabilities exceed that?
against,"Oh, the Chinese liability is about 80 percent of GDP. The U.S. public health debt is about 60 to 65 percent. The trouble with the Chinese people is that after paying taxes, having their government incur so much debt, they get no Social Security, they get no social protection, so that's why I think even capitalists are coming to this country, to enjoy some kind of protection."
for,"Well, certainly -- Wait a minute. China is implementing -- trying to implement a health care system, a Social Security system, and when you say the Chinese people have gotten nothing out of the last 30 years of development, you have surely seen the infrastructure that China has built, which benefits everybody in some way or other. Well, you look at the highway system, you look at the rails system, we haven't built a tunnel in New York City since the 1920s and the 1930s. China's throwing these things upovernight, bridges, subway systems, you name it. Now, I don't want to idealize China's system, but I do want to give credit where credit is due, and it is unfair to say that no benefit is derived from the amazing development of the last 30 years."
against,"No, I don't concede that point at all. I wouldn't say that -- to say that Chinese get nothing of course is ludicrous. That's like comparing the United States to Greece. We don't want to do that, right? Clearly Chinese citizens are doing better on average than they were before. There's no question, although if you ask where a lot of the profitability from that development has gone, it's gone to the United States. I mean, you look at Apple, you look at the manufacturing of the iPad, $9, $10 is captured by China, about 60 goes back to Apple and its shareholders, most of whom are American. I like that trade, right? I mean, there's a reason why American multinationals actually do better, but we have a problem in the United States with an increasingly large percentage of Americans, right, a book that I think you probably have read by Charles Murray, ""Coming Apart,"" increasingly, they're not doing as well. They don't have as much opportunity. We have to address that because if not, long term those folks are going to get upset. But they're not going to be as upset as the hundreds of millions of Chinese that will eventually face a crash and will have no opportunity, no option to really revolt against --"
for,"You talk about the profits of the U.S. corporations, we'll see how real those profits are when interest rates go up and they're facing an entirely different environment. But you keep talking about living in America, yes, I'm not saying that it's not better to live in America. We still live pretty good because we're able to borrow all this money. We have a phony economy that is perpetuated based on debt. When this debt bubble bursts and this whole thing comes toppling down, it's going to be a whole different story. I don't doubt that people would want to live in America, given our lifestyle. But that's going to change. You're not looking at what's keeping it going. You're not looking at all this debt. And you're saying, ""Well, the Chinese are going to throw good amount of money after bad forever because they have no choice."" They do have a choice. The more good money they throw after bad, the more money they're going to lose, and the Chinese are figuring this out."
against,"The Chinese are throwing good money after bad and not just in the United States; they're doing it in China, too. They're building infrastructure, more and more infrastructure that Chinese people can't use but they have to keep the growth going."
for,It's better than buying treasuries.
against," I mean, I don't know, we can have a long debate about that."
for,I would prefer they did neither and just let their citizens keep their money.
against,"Okay, but that -- Second point, if you want to talk about Chinese profitability compared to American, look at the few -- the dozens of firms in China that are supposed to be some of the best in breed that have wanted to come to the United States to list. And they list, and they --and we get inside the books, and we realize they're completely cooked, and they get in massive trouble. And even you know sort of billionaire brilliant folks like John Paulson, who figured out the big -- -- absolutely lose lots of money on that. But yet we do not have -- these companies are not anywhere near as sustainable or profitable as the Chinese government makes them out to be, and that is a fundamental structural problem."
for,"Well, the real question is sustainability of our own enterprise. Ian, you've just written a wonderful book called, ""Every Nation for Itself,"" and I thought it very interesting to read the following. You talk about the serious psychological toll in this country of the financial crisis and the near economic collapse. And you say, worse still is the fear that America’s leaders can’t fix these problems because the U.S. political system is broken beyond repair. Is it?"
against,"No, that’s the fear that they believe that."
for,"And you don’t, you believe that we will regain our sense and be able to restore reason to our decision making and pull out of this nadir of --"
against,"I thought it was interesting that you brought up the fact that the United States government is trying to get this 1.2, 1.4 trillion in reductions passed. The Democrats and Republicans had a basic agreement about it, some of it was Iraq, some Afghanistan, some was going to be increased airline fees, some was going to be reductions in agriculture subsidies that was fairly easy to do. And then at the last minute, they decided not to do it. But in part the reason they decided not to do it is because they’re not being pressured. In Europe -- one second -- I know you’re excited. =n Europe they are being pressured and they’re finally acting. And it got really ugly before it had to happen. The unfortunate lesson that we are all learning since 2008, the world is getting faster. Governments are not getting faster. And that’s true in the United States. We’re kicking the can. That’s true in Europe; they’ve done a lot of kicking the can.  But the largest can getting kicked hardest down the road is the Chinese can, and that’s by far the one =’d be most worried about."
for,"Well, if you, first looking at your discussions about debt. We didn’t have any serious discussions. That trillion dollars in cuts was an illusion. It was spread out over 10 years, so it’s 100 billion a year in almost a $4 trillion budget and it was simply reductions in the proposed rate of increases. So we weren’t even talking about dealing with the problem. But you are right, we don’t have to deal with it because both the Federal Reserve continues to print dollars and buy treasuries and the Chinese central bank and foreign central banks continue to print their own currencies and buy dollars and buy treasuries. So we are the ones that are literally living on borrowed time. You’ve got to think, what’s going to happen in America when like Europe, we are forced to deal with the enormity of the consequences. If you look at our federal debt, which is the funded portion, is financed like a sub-prime mortgage with a teaser rate. How is the U.S. government going to handle 5 or 10 percent interest rates on this national debt? How is the banking system in America going to handle it when all their assets are imploding, their long-term government bonds and mortgages that they have on their books and they can’t get cheap money anymore from the Fed. What happens to our housing market?"
against,"Well, people inside China are not very optimistic either about the country’s future prospects. The high growth period for China is over. = urge you to read the World Bank’s latest report on China called China 2030. =t’s free for downloading on the World Bank’s website. This is what it says. From now on until 2030, if China does well, its average growth will be somewhere between 6 and 7 percent. And if China does not do the set of reforms the World Bank recommended, probably China cannot even achieve a much reduced level of growth because China is coming into an era where savings will be a lot lower. The population will be a lot older. The environmental costs will be a lot more visible if you -- =’m sure a lot of you have been to Beijing. =n the future when you’re in Beijing, you should bring along a space suit."
for,"Well, = think it’s interesting, it’s still, the United States has tremendous luster. I mean it is a great dream machine and we have a great country and many Chinese would like to live here. But what is interesting in the last few years is the number of Chinese who’ve gone home. And they’ve gone home because they see opportunity. They feel -- anyone who’s been to China lately feels an amazing sense of energy. And I would have to say that these great American virtues of get it done, whatever it takes, can do, = feel, and =’m surprised, more and more, have been incarnate in China and less and less in America."
against,"Yeah, = don’t think that China has that kind of luster internationally. And it’s part because the Chinese system is really one that is focused on China, period. One of the major problems China has is that for them to build the state capital system, they have to support China and the Chinese market. Where the system that the United States supports is really one of having as much access to global competition in markets as possible. And ultimately, that’s a much more efficient system. The United States corporations benefit from it. We’re the ones who are pushing the WTO. We’re the ones who have been pushing the Doha around. When that doesn’t work, we go for the TransPacific Partnership, the TPP. We want broader markets. The Chinese are saying no. For 4G, we want a Chinese standard. Now, = understand that they’d rather have a Chinese standard than an American standard, but the point is that the Chinese are saying we want a Chinese standard as opposed to a global standard. That -- other countries don’t like that. They want more efficiency, and from that perspective, the Chinese incursion into the global free market -- my last book was called “The End of the Free Market” not because = thought the United States wasn’t going to have a free market anymore but because = thought that the rise of China as the world’s second largest economy eroded what had been global free markets and competition and actually poses an enormous problem for third-party countries. As China gets larger, that challenge grows. And so, not only the domestic challenges, but they will have greater international challenges. Okay, the labor market in China is still not as free as it appears to be. What China has done in terms of making its growth faster is to move a lot of labor from agriculture intothe cities. The moment that happens, automatically, they produce a lot more because that’s urban areas, their jobs actually pay them more. So that’s one. But in terms of labor mobility, rural migrants in China still suffer a lot of discrimination, because if they move to cities, =’m sure some of your workers have experienced -- they do not enjoy the benefits of urban residence. For example, they have to stand there; they cannot enroll their kids in public schools. They have to send them to substandard private schools. And they do not enjoy any retirement pension protection. That’s available only for state workers. For the motion, which is that if you look at the labor market, per se, you would say China’s labor market is not as free, as well developed, or even regulated than the U.S."
