side,script
for,"I'd actually like to say something about this honest broker thing. I don't think United States in any way an honest broker. United States is quite frequently the only broker because United States hugs the stage. Look at what the United States does to the quartet, it essentially tries to turn them into bunch of oodles who will follow the American lead, it successfully does that quite frequently even with European Union and with the Russians. And I think this is actually a problem. We have seen more constructive diplomacy in the Middle East from Qatar and Turkey; incidentally an important Democratic ally. A country with a public sphere. A major ally over decades going back to launching of NATO. The only democracy in the Middle East is not Israel. And we have seen more constructive diplomacy from those two countries than we have seen from the United States over the past several years as far as brokering a peace between or trying to broker a peace. For example, arranging a settlement of the conflict in Lebanon, and I would suggest that it is in the United States' interest to bring others in. It's in the United States interest to make this a multilateral settlement. James Baker, to his enormous credit, understood this. And that's one of the most important achievements of Madrid. It was to bring other parties in, that United States has this tendency to monopolize things. It is a tendency to be resistant. I think the president's problem at the moment is that he's gone a long way in words with the Cairo speech, with the speech in Istanbul, with other gestures. But when it comes to actions, and people are looking at actions, I think the Palestinians tend to see more of the same. And that is the issue here. Can we be imaginative? Can we think outside of the box? Look, when the Oslo Accord came in the 1990s, the PLO Charter still existed. It existed until 1996 in its original form calling for the annihilation of Israel. Now did this stop the imaginative negotiators in the 1990s from moving that process forward. Oslo was 1993; this was done while the charter still existed. The Hamas charter calling for annihilation of Israel is vile. It is unacceptable. But can we think outside the box about these things? Can we look for new forms of engagement? Can we think and act in different ways that might advance peace? I think, so far, the verdict on the Obama administration and on what Mr. Mitchell has been trying to achieve is no. And I it is important that we look at the Middle East the way it is, not the way we would like it to be or imagine it might be, but what the reality of this increasingly sophisticated Middle East is today what is Hamas really? What is bothered really? Let's look at these things in a hard headed way and let's think about and find some new ideas. And I think right now the president in a half way house and that's why we seeing no movement."
against,"You know President Obama's--some distancing from Israel. Abu Mazen, President of the Palestinian authority is not joining the negotiations now. Because he says President Obama, you put me up on a tree, you have to help me climb down. Because President Obama seemed to be taking a pro-Palestinian anti-Israel position at the outset. His expectation was that the Muslim and Arab world will applaud. The real reaction was give us more. We will not come to the negotiations, you have to deliver Israel. It was a very bad mistake. And Roger when you say, think out of the box about the Hamas charter, which is not an anti-Israeli, an anti-Semitic document, speaking about the protocols of Zion, I don't know how to think outside the box about that, I would rather be in the box."
for,"So was charter of the PLO. It got changed and how did it get changed? It got changed through negotiations. Israel is negotiating with them. Israel is negotiating with prisoner release with Hamas right now. Israel negotiates with Hamas all the time. In fact it suits Israel perfectly, perfectly to have Hamas and Fatah divided and to have nobody to talk to. You will have peace in this part of the world between Palestinians and Israelis when there is not just a Israeli consensus but a Palestinian consensus. There are enough people in Hamas who are interested in a resolution of this conflict that if, as Roger said if you think outside the box, we could get something."
against,"So, when Ehud Olmert went out of his way and offered much more than Ehud Barak and any other Israeli politician, put it on the table, why did Abu Mazen not take it? A couple of things, first, several people have mentioned including Roger inaccurately that the United States continues to provide huge amounts of economic aid to Israel. I can tell you that during the first Olmert government, they came to me when I was Undersecretary of State and they said we are now a highly developed country. We don't need, and we don't want that economic assistance and they came to us and I negotiated the total cut off of that aid. There is not a nickel in economic aid being given to Israel. The aid now is all economics. And the aid is all given for security purposes and not economic purposes, it's all security."
for,"Congressional report just put the total at $28.9 billion over the past decades so how you can state there is no economic aid going from United States to Israel.  In response to your questions I - critics of Israel are often told that they are anti Israeli. My response is no, I think in have the long-term interest of Israel in my heart and to say that it is Israel’s interest to go on building these settlements strikes me as the height of foolishness because what will be the result of this? We are at the point or we are very close to the point where a two state solution becomes impossible. At that point, we are talking about a single state between the river and the sea. That state will very soon - such a state will very soon have more Palestinian Arabs in it than Jews. What then is going to happen to the Zionist dream? And I think to point this out to Israel, is in fact acting in Israel's self interest, and the unfortunate thing about U.S. policy is it doesn't - without stepping back it doesn't act strongly enough to stop Israel making a two-states solution impossible. And I think that is the very core of the issue here. Why don't I answer that question first? Abu Mazen does much of what he does because he is weak. He is weak because we have made him weak. He is weak for other reasons as well. But a primary reason is because Israel and the United States have systematically undermined him. What happened with the Goldstone report?  Abu Mazen was pressured, was blackmailed, was threatened by the Israelis to, in effect prevent the consideration by United Nations Human Rights body of a report that was critical both of Hamas and especially of Israel. This is an example of the kind of situation that Abu Mazen is in. Why is he in this situation? He is in the situation because he does not represent all the Palestinians, and he is in that situation because the Palestinian coalition government which would have included have Hamas was something that was strongly opposed both by Israel and the United States. And that would have been a government in which Hamas would have authorized Abu Mazen to ahead and negotiate with Israel. That would have been a government that might conceivably have reached an agreement or might not have. But it certainly would have better than the situation we are in. And let just create one point about the special relationship. One of the things that the special relationship does is it imports Israeli considerations into U.S. law. I was told by an American official one of the reasons we can't have a Palestinian coalition government which might in fact be a better negotiating partner is because it's against U.S. law. We would have to cut-off our funding to any government that included Hamas even a government that authorized negotiations for peace. That is an example of why we should end this special relationship."
against,"I want to answer the question and connect an important thread and say something I haven't said publicly before because there is a connection. I sat with Yasser Arafat in his office in Romala three weeks before Camp David who was suppose to start with President Clinton and Prime Minister Barak. He said to me, tell President Clinton not to invite me, I'm not ready to go and to negotiate. Likewise the reason why Arafat wouldn't go or didn't want to go and why he turned down a remarkable concession from Barak, 95% of the territory, East Jerusalem is the capital is the same reason that Abu Mazen wouldn't accept and even more generous offer from all Olmert and that is they are afraid they will be assassinated by Hamas. That's point blank the reason. And the radicals in the Palestinian movement who I do not believer in a majority have a tremendous hammer-hold over the moderate."
for,"Well, I think if you can advance a Middle East peace clearly you are going to withdraw, remove, a very powerful recruitment tool - for the jihadis. If you look at Osama Bin Laden's speeches going back a very long way. If you look in the 9/11 report it what Khalid Sheikh Mohammad said, the mastermind of 9/11 about how policy toward the Palestinians was really what drove him toward the - It wasn't his stay in the United States. It was what he observed of U.S. Israeli policy toward the Palestinians. So, if you can appear more as an honest broker, if you can move this paralyzed process in some way, then I think you could advance U.S. security in that respect. Look have the Palestinians made mistakes, have there been office on the table that should perhaps have been accepted, yes. But we're not talking about the past. We're talking about trying to move forward here, that is what this debate is about tonight, and I think to throw out the Olmert offer when he was already had great legal difficulties, was on his way out of office, it really wasn't credible at that point. So I don't find that in any way persuasive."
against,"Two issues, one, terrorism, that support for Israel increases terrorism, and you all know New Yorkers, you live in New York, open the magazine last week, very interesting story about a young man from Alabama, Omar Hammami, who grew up in a small town in Alabama, and he is now fighting with Al Qaeda in Somalia. Very interesting long article in the New York Times magazine. The word Israel doesn't appear once. He became a terrorist not because of Israel but because of other reasons. Secondly, I want to go back to the point raised by Stuart Eizenstat before. Gandhi, other leaders. Abu Mazen is not weak because the United States or Israel weakened him. He is weak because he is weak. Where you have - even people who made peace, Gandhi was not made by the British, Mandela was not made by the Americans and King Hussein and Anwar El Sadat who signed peace with Israel were strong leaders. That's why they could take their countries to peace. But unfortunately, we have not had the kind of Palestinian leader who would become, who could become the Palestinian Mandela, who would bring about the rapprochement, the reconciliation between Israelis and Palestinians. This comes from an Israeli who wants that."
for,"Let me say something. Let me say something. Let me say something about this sainted Nelson Mandela, a man who I think, we all greatly respect. He headed an armed movement. He was not an apostle of non-violence. He led an armed movement that succeeded in forcing a political resolution of a conflict. Now, I personally am a believer in this conflict, now, that non-violent means are the best means for the Palestinians. I don't think, however, that we should get too mystical about this. There are many colonial, many oppressive, many occupation regimes that would never ever disappeared but for armed violent resistance. That is something that - that is something that's very painful to say because in this country, we have a constitution, and what Martin Luther King was calling for was that we live up to the highest principles of this country. I argue that in the Palestinian case, that would be appropriate, although for other reasons. But to say in a situation of occupation, and in a situation of oppression, this is not two equal parties. These are not two states. There is one country between the Mediterranean and the sea. It occupies the entirety of the territory. It's the only sovereign state. It has ruled every single Palestinian in that territory, some of them as citizens of the State of Israel, a minority, four million of them as helots with no rights for 43 years, resistance in that case is legitimate. The United States has vetoed."
against,"The UN Human Rights Commission has developed resolutions over the last decade and a half, two-thirds of which are directed at Israel, not in Iran, not in Iraq, not at all the human rights violations that occur around the world. Two-thirds are directed to Israel. This is grossly disproportionate. Number two, with respect to general resolutions, let's go back to the first resolution of the United Nations, which was to create a two state solution. And Ben Gurion accepted a sliver of territory and it was rejected by the Arabs and that rejection has continued with the exception of Egypt and Jordan from 1947 to 2010."
for," As someone whose father works for the United Nations, I am going to defend this institution. I think it ill - it does not behoove those who are friends of Israel to bash United Nations. The certificate of Israel is delivered by the United Nations in the form of the resolution that Ambassador Eizenstat mentioned, the partition resolution of 1947. Now that did not give the issue a sliver of Palestine. It gave 33% of the population that owned 6% of the land, 55% of the country; some sliver. Let me say a couple of other things. I cannot let some of these things pass simply as a historian. We are told that the Arab countries have been rejecting everything since 2010. The majority of Arab countries came to the Madrid Peace Conference. Ambassador Rabinovich and I saw them there. Now what kind of rejection is it when they come to a peace conference. They all voted in favor of an Arab peace resolution in Beirut and one before that, way back in 2002. This is not rejection. We were told about remarkable concessions. Remember, when a country is in illegal occupation of territory and it agrees to give it back, there are various ways of talking about that. I would not use the word concession.  I have two more, but I will go for one.  We were told that in 1967, Israel was almost eliminated. If you go to the U.S. government documents and you go to the extraordinarily ample Israeli documentation, you will see that not one Israeli military intelligence or American military intelligence report or military officer of field rank and above thought that there was any chance of Israel being defeated let alone eliminated in the 1967 war. I know people here believe that was a possibility, I know that many people in Israel feared it, but that was not a possibility at that time. I could go on and on. It's a very good question. As someone who wrote a book recently about just this issue in Palestinian history about the responsibility of the Palestinians have to consider for things that have happened in Palestinian history not just in the last couple of decades, but going back to the 20s and 30s, I think it's a question that should be asked by Palestinians and to Palestinians, and I take the point. What can Palestinians do? Firstly, they have to get their act together. It's absolutely essentially that there be a Palestinian consensus on how to get out of the mess that they are in, and that's up to the Palestinians themselves. Nobody else can do that for them and that's the first thing. We are taking about Israel because that's the proposition before the house. You voted on something about the United States and Israeli special relationship, but I think it's a good question anyway because this is a key element of this problem. The Palestinians, I have to say, have not just been systematic divided by outside forces. They have failed to unify themselves. The Palestinians have not just failed to generate some of the leadership that I think they deserve. I have been very critical of Palestinian leadership in the past. It is however the case that their leadership has been systematically subject to assassination, not just by Israel, also by Arab governments, and they have problems not only with Israel, they have severe problems with all of the Arab governments with which they have to deal. Governments which by and large are not democratic, governments which by and large do not represent their own people, and that's another problem that we're not discussing here, but which I think is well worth discussing."
against,"I think it's very good question and it is a moral imperative of the United States, not only to support Israel's independence and security, but also to see to it that the Palestinians have a decent standard of living and a state of their own. It is the United States of America that is the major economic supplier of aid to the Palestinians, okay? Not France, not Germany, not the UK, not Russia, it is the United States. Number two, right now as we speak, General Dayton, a three-star-general is in the process of training over 20,000 Palestinian police who are in places like Jenin now able to take over security and allowing the Israeli defense forces to withdraw allowing checkpoints to be reduced. I met in Davos ten days ago, Prime Minister Fayyad, he is a great man. He is a great man, he building a state from the bottom up. He told me, Stu, we are going to have 10% real growth in the territories in the West Bank, and the reason is because the Palestinians are now under U.S. leadership, beginning to take on their own security, rooting out Hamas and giving the Israeli defense forces the confidence to withdraw. So the United States is supporting economically, militarily, in every other way the effort of the Palestinians to develop their state. And George Mitchell, who negotiated after many, many hard years, the Good Friday agreement on Northern Ireland is a superb negotiator. He is there every month negotiating as an honest broker with a notion that we have a responsibility to the Palestinians as well as to the Israelis. The aid to the Palestinians only started fairly recently because it is only after Madrid that the PLO abandoned their charter to destroy Israel, Hamas is yet to do it and indicated a willingness to have a two state solution although they we haven't fulfilled it. So the economic aid hasn't accumulated but it is very substantial. On a per capita basis, very substantial, and it's all going for economic assistance."
for,"I think I have tried to describe why - certainly, there have been Israeli attempts, very serious Israeli attempts to make peace. But if you look at the last 20 years, peace is going to involve an exchange of land, and what has Israel continued to do over the last 20 years? It has doubled, tripled the size of the settlements in the West Bank and this simply makes it impossible to make that exchange. Look, what we just heard about what's happening in the West Bank shows that there is nothing congenital about a Palestinian inability to take responsibility for their lives and for their governance. Given half the chance, I think they are capable of it. But when, if you, have you driven through the West Bank recently, madam? What did you see? I think you saw a fractured, divided Palestinian community. Israeli garrisons on every hill, road blocks, the difficulty of families to get to the market, to get the fields, to get to their jobs and so on. What does this say to Palestinians about the seriousness of Israeli intent to make peace? It says these guys are not serious, and why has it that the Prime Minister Fayyad has not come back to the table. He has not come back to the table because the Palestinians are not satisfied of the essential seriousness of Israel. And what is enabling the government or Prime Minister Netanyahu to take this stance, it is the unconditional nature of U.S. support under the special relationship, which is why ladies and gentlemen you should vote for the proposition tonight."
against,"Commenting on Roger Cohen's last comment, I think in an earlier comment, you actually provided the answers to why the Palestinians will not negotiate. Because you painted a scenario that over the next 10, 20 years, if the status quo continues, there will be one country with a Palestinian majority. This stretch has not been lost on many Palestinians, and support for the two state solution has dwindled among the Palestinians because many of them say, let’s sit back and wait and it will be all ours. Because it will be one man, one vote with a Palestinian majority, and that is a very serious danger. That's why there are also commonalties - even commonalities between Rashid Khalidi and I because -"
for,"It's a matter of danger exist, why is Israel not being more serious about a two state solution, which is the only way to avoid a one state outcome."
against,Because the answer is - because the party I voted for lost the last election.
for,"Well, there you go.  Palestinians negotiate. I'm a Palestinian American. I spent three years negotiating, you were dealing with the Syrians, I was dealing with -"
against,"With Israelis. Professor, you are historian. I was in charge of the economic dimension of the peace process. I can tell you your figures are totally incorrect. Between 1997 and 2000, the territories grew at an average of 5%, unemployment was down to 8% in the West Bank and 14% in Gaza. A 100,000 Palestinians were coming into Israel every single day to work. It was 40% of the GDP of the territories remittances. 20,000 Arab Palestinian business people could drive in without any checkpoints. Yes, 1997 and then what happened? Yasser Arafat in 2000 brought the whole house of cards down on the process, refusing the offer and instigating the second intifada. So it's very important to understand case and effect here. We were on a real process of peace, I personally went to Gaza. I saw the Gaza industrial estate with 30 companies from all over the world creating 1200 jobs in Gaza, a second phase started. We had Israelis visiting Romolo (ph) over the weekend. We had 100,000 Palestinians coming into Israel every day to work."
for,I didn’t say untoward.
against,"Now let me just say I have served in three administrations. I didn't say all - this is a dangerous canard that 2% of the U.S. population has somehow got its hand around the neck of American foreign policy. American foreign policy towards Israel is supported by a bipartisan majority because the American public recognizes that Israel and the United States share common interest and common values. And those are always counter balanced by oil interest, by corporate interest that have major defense interest, major business interest, that's the way policies is made in the United States, is just a clash of interest. But the notion that 2% of the U.S. population is driving a policy against where the public thinks simply belied by every survey that's been made."
for,Nobody said that.
against,Maybe you should elect a President from Alaska where there are no Jews.
for,"You would like that. Thank you sir. I'm not sure there are many Israelis who would want to go and live in the West Bank. Certainly, under the current conditions there are some who live there, I am not going to argue with this, that Israel is by far the most liberal and democratic state in the region. It has a free press, it has a relatively independent judiciary, it has democratic system, it has remarkable achievements in technology and its economy. It has everything except peace, and what we are talking about tonight is how the best to stay here this remarkable society toward whether it's requesting for and I don't think it's through the policy that Israel is currently pursuing or through the current banking that United States is giving for those polices that is what we are debating. Would a Palestinian state is ever comes into being should it offer ecology of opportunity for citizens of all race, religion, background, et cetera, yes, it should."
against,"Number one, Israel is not a recruitment tool for terrorism as Roger said, it is absolutely not. They recruit on the basis of hatred toward the west and towards secular pro-western Arab states. Number two, Israel has shown when there is a peace partner Satad Egypt. King Hussein and George that they will negotiate that they will make concessions and peace will come when the Palestinian leadership demonstrates a commitment like Arafat, like Hussein did and like Sadat did. Third, let's talk about concrete benefits. Israel does not just act on its own interest. If for example in the first Gulf War 1991 agreed with President George H.W. Bush not to retaliate against the barrage of Saddam Hussein's scud missiles on Tel Aviv, staying in shelters so that President Bush could keep his coalition together in the first Gulf of war. Second, Israel gets concrete benefits by supporting the U.S. in terms of anti nuclear proliferation in the region destroying the nuclear reactor of Saddam Hussein in Iraq in 1981, and more recently Syria’s budding nuclear facility supported by North Korea and standing shoulder to shoulder with the U.S. on the Iranian nuclear arms ambitions, and allowing the U.S. to take the lead on sanctions. Israel shares real time intelligence. I have seen it with the U.S. on terrorism and to the U.S. not simply at itself on rends nuclear capabilities. General Keegan, the Former Head of Air Force Intelligence said, ""I could not have obtained the same intelligence I receive from Israel if there were five CIAs. Israel also – Thank you. In terms of the economy itself which we haven't talked about. Israel serves as the location for every major American high-tech company developing cell phones and chips to keep America safe with passports - providing aerial vehicles to help our borders."
for,"Ladies and gentlemen, if you strip away all the rhetoric of the opposing team. In the end, what are they are arguing for? They are arguing for more of the same. If you think more of the same is fine, if you think the growing hatreds, antagonism, estrangement in the area is just fine, then you should vote against the resolution and not for it, as we are arguing. I don't believe that's the case, I believe what's going on is unhealthy and the United States by stepping back would put pressure on Israel to adjust its policies and open new avenues to the new Middle East of which President Obama has spoken. In the end, you have to put your backbone where your wish bone is, and what does America wish for? Two states, Israel and Palestine living side by side in peace and security. And as we have described, uncritical U.S. support of Israel in policies that undermine the possibility of two states is just a recipe for further failure. What does America also wish for under President Obama? He wants a new relationship with the Islamic world. This will require more than just words and pretty speeches. It will require a new balance in the U.S. approach to the region a new readiness to speak to enemies, only then will we move forward. And if you think as Stu Eizenstat just suggested that if the United States succeeded in establishing a new and more harmonious relationship with the Islamic world this would have no effect whatsoever on the terrorist threat that the United States faces. Believe me, I think you are wrong. I would like to conclude with the words of Mahmoud Darwish, the great Palestinian poet who died last year and he wrote in his poem State of Siege, me or him that how war starts but it ends in awkward stances, me and him. It's time for American policy to reflect better the him and the me of the Middle East. For all sorts of reasons this will not be easy, which is why ladies and gentlemen, you would help in this difficult adjustment by being courageous and voting for the proposition tonight."
against,"I want to look at the vision, the dream. The President of United States on Air Force One, landing at an airport in Gaza wouldn't that be a great moment. It already happened, Bill Clinton landed with Air Force One at an Air Force in Gaza in the late 1990s. There was an efforts by our opponent to describe a unilinear Israeli undermining of any effort to make peace between Israel and Palestinians to detriment of the region of the United States. But actually during the last 20 years and 30 years almost 40 years of the peace process that began in 1973 what kept the peace process going, it was American Israeli cooporation. There were some very high moments in this, the peace with Egypt, peace with Jordan. First Israeli visit to countries in the Gulf and in the North Africa and yes, Clinton landing in the Gaza strip, at an airport when it seemed that the Palestinian are underway to state of an independence before everything turned sour because of the change of mind of Yasser Arafat's conduct that led to the disastrous consequences of the last decade 2000 to 2010. Second, I think we had a problem, our debate was diverted tonight from debate on the U.S. Israeli special relationship to a debate on the Palestine problem, a very worthy subject, but not exactly that the focus of the issue. The issue is here is the Middle East a crucial part of the world, here is an Arab world 330 million people almost half a billion in decade or two. This is not all subjected to the Palestinian issue. There are many other issues. Iran was barely mentioned tonight. Now I tell you, you go to somebody who lives in Kuwait, or somebody who lives in Cairo, or somebody who lives in Oman and asking what is uppermost in your mind. And he would say, Iran. The Iranian threat, the Iranian bomb, the Iranian expansionism. And what do you expect. I expect the United States to protect me from Iran. Iran, the United States can do that –"
for," You should vote for this proposition because it would end our record of failure in Palestinian Israeli peace making. And counter to the views of – what you just heard this is centrally important in the Middle East. You should vote for this proposition because it would stop the United States for enabling Israel in its worst habits of occupation and settlement, things that harm United States harm of course Palestinians but also harm Israel. Most importantly, you should vote for the proposition because it would help to bring peace and would be in the U.S. national interest. I've said that if you do not vote for this proposition you are voting for the status quo. More process no peace. Now that is not the status quo that is stable, that is a status quo it is evolving, I would suggest in a fashion not favorable to I think most of the interests that most of us share. Let me read quote briefly, as long as in this territory west of the Jordon there is only one political entity called Israel. It is going to be either non Jewish or non democratic. Speaker continued if this block of millions of Palestinians cannot vote this will become an apartheid state. This was not some anti-Semitism; this is not some Israel passer; this is Defense Minister of State of Israel, Ehud Barak speaking on the 3rd of February at Herzliya. That is status quo that is where it is going. It is in - ultimately a decision for the Israelis to take where they want to go, but we enable this, that is why you should vote for this proposition. And let me conclude by saying something about Iran. If Israel attacks Iran, in a situation where this special relation is unmodified, imagine if you will the impact on U.S. interests, on U.S. troops in Iraq, on the U.S. position in the Gulf and the Gulf itself. Now if this relationship remains unchanged, if United States is perceived as the hand maiden, the guardian, the enabler, of everything that Israel does we will be responsible when and if that catastrophic things happens. If Iran is a problem for the region not just for Israel, but it is not a problem to be resolved in the way that a lot of Israelis are pushing us to resolve it. That is why among many other reasons you should vote for the proposition."
