side,script
for,"I would say, again, the touchstone is reasonableness. I don't see where the constitution says it's up to Apple to decide what's reasonable. It's up to us, the American people, through our government, to decide what that reasonable balance is between privacy and gathering the information to try to increase the security of our country. And I think it's -- I still think I hear the argument that Stewart was arguing against, the idea that tech companies are somehow different, that they can willingly and intentionally design their systems to make it impossible for them to comply with these legal requests for information. I think that everyone should be potentially subject, and that's why we have a government and that's why we have courts. I would much rather have a judge in Washington, D.C. Or Congress pass legislation making that balance, rather than letting Apple, or Facebook, or Google decide -- or Samsung in Korea decide what the -- what our balance between security and privacy ought to be. That's possible. Let me be the first to say, it's possible that a consequence of more encryption might actually be better security for our country. I just don't see why Apple gets to decide that for the United States. I think, if that's really a consequence of increasing encryption, then our government -- who we elect and sent to Washington -- should make that call. If it really is -- if there really is anything that our government can do to increase national security with no cost to anyone, then it should do it and should have done it after 9/11. Tradeoffs exist in everything. There's no kind of policy where you can have more of all the good stuff and no costs, any of the bad stuff. Everything is a tradeoff. My question is, who conducts the balance? It shouldn't be tech companies."
against,"Well, I mean, I don't disagree with this. The government ultimately can pass a law. That's the debate. The question about the resolution is, should the government pass a law that basically mandates to tech companies or anybody else, ""You cannot configure your products in such a way that will not allow you to comply with a court order to turn over information."" And if the decision is that you can't configure your products, you're going to wind up -- and I think, an unwise decision -- you're going to wind up hurting the security of everybody else that's innocent, that's not the subject of subpoena. You know, it would be as if the government were to pass a law and say, ""You should not be able to delete any emails ever that you generate"" or ""You shouldn't be able to use an application where the message disappears after it's read. Or you shouldn't be able to turn your phone off. You should keep it on to record everything you say all the time that. Would make it very easy for law enforcement when they targeted you to find all the evidence against you. But it would also mean that everybody else would be walking around being their own big brother. And that would have not only privacy but security implications."
for,"I don't think so. And I want to come back to the point that Apple has a back door into our phones. And they have balanced the value of having the back door -- -- for security purposes -- Yeah, so I'll --"
against,"I don't think any of us disagree that we want to help people who are victims of crime. The question is what is the best way to do that. And it would be -- the consensus of tech experts is that if you create these back doors, then you will increase the vulnerability of people across the board. And given the fact that the vast majority of people are innocent and we all have sensitive data stored on these systems, the back door is the wrong way to go."
for,"Can I just ask -- -- one question, Catherine? If the consensus of everybody in the tech community is that back doors are a bad idea, why is it that Apple has a back door? Why is it that Microsoft gives us automatic updates that we can't turn down? They have built a back door in."
against,"You know, I'm not a computer scientist. I'm relying on people like Susan Lundow and Ed Salten at Princeton who've made this point, right? None of us on this stage are computer scientists. But their considered view is that by installing a back door that would allow you to override encryption, you will make that data less secure."
for,"Yeah, the back doors you're talking about don't override encryption. I'm not worried about bad guys stealing my U2 album off my iPhone. The back doors -- the back doors we're talking about and what is being suggested is the back door that allows you to decrypt something that's encrypted."
against,"But I'm sorry. Apple can put anything on your phone to run anywhere and make it do anything. -- everything you do, that is a back door in space."
for,"- in the end we should recognize it's really the Israelis who are good at this. They're the ones that the FBI hired to break into the phone. We could actually do it ourselves.  I don't -- again, reasonableness, there's no formula for reasonableness other than balanced security -- Oh, God, I think the Senate would actually shut down and go on strike if I was one -- what you should do, you should nominate me actually, because then we will shut down the -- no. I think, you know, if -- but then who's going to oversee the impeachment trial? No, so, I -- I think that if you're a judge and you look at the gains to our security -- and what worries me is not only do we have that string of terrorist attacks in the U.S., but it's going to get worse, not better, because people who analyze the Middle East say, as we encounter more battlefield successes on the ground and we start to eliminate this caliphate, ISIS is going to send more people abroad and it's going to try to encourage more people to carry out the kinds of attacks we've been seeing in Paris, London, but also in the United States. That you balance against the loss of privacy. Again, no one, I don't think, is going to admit there's no loss of privacy. I'm -- Yeah, so I actually don't have a big problem with asking Apple to do that. I mean, asking Apple to do it or the government compelling Apple to do that, given the circumstances of what happened in San Bernardino where you're trying to track down -- Because this guy apparently, we thought, might -- I should say we, I was in the government. Obama wouldn't hire me for some reason. So we -- the government thought there might be information on his phone that might lead to a broader conspiracy. Mike's right, it turned out it didn't. But you don't know that beforehand. And that's an important -- you have to put yourself in the position of the people who are trying to protect their country at the time they're doing it. We don't know how big the conspiracy was. I think it's going to become a bigger and broader problem, these series of attacks. The loss of privacy I think, on the other hand, is up to us as voters to decide. Again, I don't think we should say, oh, Apple gets to decide whether the loss of privacy --"
against,"I think that the encryption, with users controlling the key, means that users are in control of their own data. It juxtaposes them between the companies and others. And overriding that creates security problems."
for,"I never use the word ""trump."" will never -- it's like to play bridge."
against,"And no one is denying that it can be a serious cost to law enforcement not to be able to access the content of someone's phone. The question is, how do you balance that cost against the cost of not having encryption, and particularly in an era where law enforcement has lots of other information that's available to you. You -- every time you walk around the city, you're picked up on myriad surveillance cameras. Encryption doesn't change that. Automatic license plate readers blanket the streets. Encryption doesn't change that. Even when you can't access the content of communications, you will often be able to identify meta data about the communication, who sent the email, what time the phone calls took place. And many law enforcement and national security officials believe that that meta data can actually be what's really important to solving crimes."
for,"That would be overstating the case. There's never a guarantee when you go into a phone that you're going to find the evidence you're hoping for. But on average, you do. You know, the argument is sort of boiled down to, well, it's a great time to be a cop because there's so much data. Technology is making life easier for you. And in some ways, that's true, but you know, technology is making life great for the criminals too. Prior to 2016, no one imagined that the Russians could change the outcome of an election just by sitting in Moscow and having fun with the files that they stole, or that ISIS could recruit teenagers in Minneapolis without ever coming into the United States to carry out attacks. Technology is transforming crime in the same way it’s transforming crime-busting, but it’s not clear that on balance law enforcement ends up better. And when we can see a real criminal law enforcement problem arising from new technology, of course we ought to consider regulating it. I should stress this is not the argument we have to make to win this. All we have to say is they have an obligation to help, and they are not doing it. Yeah, I’m happy to hide behind the Supreme Court on this one. They don’t say that the Fourth Amendment itself puts that value above all others. It says you balance it. You’re quite right: The privacy interest, which we actually didn’t talk about that much about the laws, so thanks for bringing it up, is the privacy is the reasonable expectation of society and privacy. And it could be phone calls, written letters, whatever. But you always balance that against security, right? I mean the Supreme Court’s been very clear that we have to balance the two values. It’s hard to actually figure out how do we measure what society’s reasonable expectation of privacy is, and that’s why when we’ve had this technological changes in the past with the telegraph, the telephones, money transfers, ultimately we’ve asked Congress to step in and pass a law and make a judgment. For the -- in the beginning the courts have done it, eventually Congress. And in no case did our elected representatives or any of the judges say privacy I was going to say trumps every -- privacy trumps all other values. It’s what’s reasonable to us as a society to balance the two."
against,"Yeah, well, I think we agree about what the applicable standard is, right? It’s a balance between an individual’s expectation of privacy and then the public safety means on the other side. I think we just disagree about how that comes out in this particular case. So -- Yeah. So, some companies do keep a key -- or some enterprises do keep a duplicate key because they want their employees, for example -- they want to be able to see what their employees are doing. No one is arguing on our side that tech companies should disobey court orders. If you have the capability -- if you have a key, a duplicate key, and a court ordered you to turn it over, game over. You turn it over. The question in the resolution is, is there an obligation to help -- meaning, do you have to configure your system in such a way that you'll always have that duplicate key? Some companies don't maintain the duplicate key. And in that instance, they can't comply. And what the resolution would -- if Congress were to adopt the principle in the resolution, Congress would say, ""Oh, when you design encryption, you must always have a duplicate key or a backdoor."" They tried to do that about 20 years ago with respect to a -- something we call a chipper clip. And it kind of failed, because there were problems with the way they were being executed, in terms of being vulnerable. So, no one's arguing, ""Don't comply with an order if you can."" What we're arguing is you're not obliged to arrange your life so it's easy for the government to get a court order to have you turn this over."
for,"So, I -- you made a good point, that for some companies, having that data is so important that they discourage encryption. Their business model is such they want the date. They don't really want you to encrypt it. So, I -- and so, they make choices that are dis-incentivizing encryption. Apple doesn't live off the data, and they have created a market niche for themselves that says, ""Come to us. We don't use your data."" And there's a perfectly good argument that they were using the San Bernardino case as an exercise in free marketing, to show that they were the privacy protectors and that Google and their other competitors are not. I think, at the end of the day, though, the question is, is anybody here comfortable saying, ""We're going to trust our privacy and our security to the marketing and the technological profit-driven decisions of the tech companies?"" Does anybody think they have our interests at heart, and our interests -- not just selling us stuff, plus keeping us safe? I just don't believe it, and I don't think we should rely on them to make that call."
against,"So, I think your comments, though, raise an interesting point, which is what are the market incentives of tech companies? And for a lot of purposes, tech companies are not going to want to have data encrypted. So, for example, your Gmail account isn't encrypted because you're going to want certain functionalities, and certain companies are going to want to be able to access the data in order to sell you advertisements, for example. So, I think you need to think about the scope of the encryption problem as being limited, because there are a lot of market incentives on the other side that are going to limit the use of this tool."
for,"I think this raises, actually, an interesting point -- goes back to the first -- -- question too, about encryption. I find it actually strange, as a society -- we're more than happy to surrender lots of privacy to companies to mine our emails, and then to pop up weird ads about things that they think I want to buy, places I've been. I think that when we consent -- you know, we actually decide what's reasonable -- are we going to let tech companies not only design systems that use artificial intelligence to make them unbreakable, but then also just say, ""Yeah, we're not going to help you try to figure out a way to defeat it"" in the next crisis? I think, as a society, I find it very likely we're going to say, ""The government should at least have the same right to mine that data"" -- look, as we're giving all these companies already. "
against,doesn't have a tie on.
for,"Yeah, exactly. Yeah, come on. So no one is arguing that what we want is completely insecure phones that give away data that can get people killed. As I said, Apple has built the technology that allows them to modify phones one at a time if necessary. And they have protected that successfully. And that means that the data that they've protected has not been given away to lead the deaths of innocents. But they could use that technology to protect innocents, and they're not doing it. And in my view, they should."
