side,script
for,"Well, I actually wanted to say, there's not -- these aren't the only options, right, I mean, as -- we could actually take this thing out of the hands of politicians. We've had a number of states that have gone in that direction because I think most people agree intuitively with the proposition that when politicians decide what the districts look like, it's going to be biased and unfair and, you know, if I can use a commonly used word, rigged. And so, you know, when you create -- when you actually give an independent nonpartisan body the ability to create maps, they make really different maps. And what happens is that there's actually more competition and that the districts are -- then the members are more responsive to the voters. And you can see that -- how this plays out because when you had citizen redistricting commissions or these nonpartisan redistricting commissions, you have many more of these districts that have more than one major party on the ballot because, when you have the noncompetitive districts, as I said, the other party doesn't really bother to even run because there's no way to get elected. It's just the primary that matters. And that really changes when you have a nonpartisan process. So, I think -- Absolutely."
against,"No, I mean, the people who are most accountable to the voters. -- and subject to that. And so I'm not against reforming -- redistricting. I'd just like to see a fair system. I'm -- I don't think this system is necessarily the most fair. I think we need some guard rails. But I -- and I think maybe the courts are going to do that, personally. But I think that this idea that there's such thing as a neutral re-districting process -- -- it hasn't been proven.  -- I mean, Arizona is the infamous commission. Just look at the election we just had in Arizona for president. It was racially polarized between the white and non-white vote. It was polarized by income, by education levels. It was just a microcosm of what went on in America. It -- and you know, those folks are -- have picked their jerseys, and they have picked their team. And the fact that they are stuck in a particular district -- Congressional district -- that may be more competitive and more fair, if you will, doesn't change that -- their behavior. It doesn't make them less partisan. You run a state-wide race in Arizona the same way you run it in Pennsylvania -- which, by the way, Trump won this year. So, I think it does defeat some of the taint on the redistricting that was done in Pennsylvania."
for,"I am saying that we are electing politicians who will not represent the center because they are not accountable to anybody. I just wanted to add one point to why I agree so much with David's initial point -- is that you have to remember that not only are primaries -- as I said -- the only election that matters, that they are low-turnout. But then, in many states, where you have unaffiliated voters, they're not allowed to participate in the primaries. So, you're really seeing a situation where the most partisan people have the most ability to infect -- or -- affect the outcome of elections. And the rest of the people who may be independent voters, unaffiliated, or just disgusted by how partisan the person is who is being elected just opt out. And that means that those people are not having anybody speak for them. I think that's what -- why you can say that the middle is being destroyed."
against," So, I think data is very important for these discussions. I mean, I think we can come up with anecdotes and stories. It might surprise most people, but the correlation between how extreme a member represents his or her district and how competitive that district is, is almost zero. Republicans in safe districts and in competitive districts are just as conservative. Democrats who represent safe districts and competitive districts are just as liberal. So, it -- so I agree that lots of things can be done by the majority party to skew in favor of them, in terms of the number of seats. But whether or not that is actually reducing the number of moderates in Congress just doesn't jibe with the data. On the point of nonpartisan redistricting, the best example of that is the state of Iowa. In Iowa, two bureaucrats get in a room, and they re-divide the state into four quadrants, and they just move the boundaries just to make sure the four quadrants are the same. You can't imagine a more technocratic exercise in gerrymandering than that. But the members of the Iowa delegation are just as extreme within their parties as would be expected if it were a state that didn't have that. Not really. The Republican side is zero, and Democratic side, minority districts are quite different. But among nonminority districts there's pretty much no correlation. At one time, I mean, in the United States House and in the Senate there were a number of Democrats who compiled more conservative voting records than many Republicans and many Republicans who compiled more liberal voting records than many Democrats. So, there was a center in which the parties were close together and they interacted and they overlapped. And the data now -- that's missing. We don't see those sorts of conservative Democrats, liberal Republicans. There's a gap. They would occasionally dance with the other side."
for,"You know, I have a disagreement with that. I'd say, you know from my experience, as I mentioned, I spent, you know, a number of years working in the Senate. I also worked on the House side. And there was so much more collaboration. Certainly, things were partisan in those days. But the change has been, I think, the fact that there -- it's very hard to work across the aisle and not get in trouble."
against,"Sure, that's quite -- that's quite possible. But in all of this discussion about the lack of a political center, the notion has been that there are too many Republicans, not that there are too few Democrats and that they're packed into homogenous districts. Well, I mean, if the argument -- if the argument is that homogenous districts create polarization, the largest numbered districts will be less homogenous because those are the districts held by the majority party. Some districts will be more homogenous, but by definition of it being a minority party, there will be fewer of those."
for," I think we just saw an election in which lots of states that hadn't flipped in many years did flip and go the other way. So, certainly, there are still people out there who are open to persuasion and possibility. What has changed over time is the amount of data that is available to these map makers. And I mean, really, 2010 is ground zero for this. I mean, think about the way you texted in 2000 and in 2003. It was completely different than what you're able to do in 2011 and those map makers draw the lines. And the kind of information that they have, when these maps zig and zag, we used to look at them and say, oh, that's just a funny Rorschach test. You know, it's a drunken sailor. But, you know, I mean, I got out and I drove them as I was writing this book. And you see the purpose and the mission behind them when you are up close. You see the way the neighborhoods change across the street even sometimes and why those lines are there. And it's because the data is so good that those of us who are persuadable, they know who you are. Those of you who are not persuadable, they've got a pretty good sense of who you are. And they can draw these in such a way that even these districts that look like they're 53, 54, 55 percent districts, that's solid these days because they know who the 53 are. They know if you turn out and they can take all of these public record data sets and match them up against your consumer preferences, against the census --"
against," First, there weren't a bunch of states that flipped. There were a small handful. And what happened in those states? Wisconsin, Trump won by about 27,000 votes. Turnout was up 124,000 votes from 2012. But Clinton got 231,000 fewer votes. 231,000 four votes than Obama in '12. And when you look at where those fewer votes came out of, they are Democrat-based areas. The base did not come out. It wasn't -- sure, Trump did a better job in ""flipping the map,"" yes, and bringing the blue collar white voter over, yes. They turned out more. But those kind of numbers are only made up by a complete loss of Democrat-based votes. Same thing in Michigan. 13,000-vote margin roughly right now. They're still going, I believe. That's 58,000 more voters turned out overall from '12. Three -- almost 300,000 fewer votes for Clinton. And when you look at it and the voter file will be available, but we can already see from the returns, that that came from the democrat base area. So, bases -- adjustments in bases are changing the elections and flipping them. And that – Well, to go back to earlier questions and volleys, on what -- how do I define the center? The center is that group of voters in the middle that are willing to go between elections and switch parties based on the candidate. And the objective data that we've provided -- the Pew research shows that six in 10 of Americans not only won't switch, they think the other party's going to destroy the country. And it doesn't get that much better for the next 30 percent. But -- and so what I see over and over again, you can talk about the issues without putting a partisan label. You can talk about gun control. You can talk about education. You can talk about school choice. You can talk about abortion. You name it and you can focus group it, and I have many focus groups. As soon as you start putting partisan labels on it and a label on candidate X as a Republican, this is a Democrat, people divide. And that narrow center is very small. That is the polarization. Gerrymandering has been indicted, convicted, and sentenced to life tonight, and fine. It doesn't prove their proposition. America is divided and polarized and you can see it from the last -- what happened last week."
for,"Well, I just -- it just is a -- -- maybe it's like corrective is that I think one of the things we don't often connect are the gerrymandering and then what legislators do afterwards. And I think what we saw in several of the states that Chris was talking about was that the states through the redistricting process targeted just a small number of districts and flipped the State House and then immediately moved to put more restrictive voting measures on the ballot and then we see how that comes out in this election where you may say that there were that many thousands of voters -- votes that people didn't turn out. We don't know that yet, whether they didn't turn out or whether they couldn't turn out. So, I think that's just a question that remains to be explored. But, I mean, I think the fact of the matter is we all know that -- in our gut, that when people are only talking to people that agree with them, which is what happens in these races -- now, because the districts have been created, so that there's only one group of people to talk to, there's only one kind of candidate. Now, that means that -- so you were talking about the six in 10 voters who wouldn't switch. I want to talk about that four in 10. There's still four in 10, even under your data -- there are people that are open. Those are people who want to be talked to by people who are going to be reaching compromise. They're going to be trying to find legislative solutions and I think that's exactly where this takes us."
against,"May I respond? It wasn't my data. Pew says that six in 10, those people are gone, gone. It doesn't mean the four out of 10 are. The New York Times, Rebecca Berg’s article determined that half of the self-identified swing voters aren't swing voters. So we're so far from having 40 percent available, look at your next poll and say, ""Who are the swing self-identified ticket splitters, swing voters, and divide that in half?"" That's your number. That's what's available. You can move on."
for,"It could be. I don't -- I don't have any -- I don't have any data on that or any sense that, that's the case. I mean, I think that there is more awareness of this issue, because I think it's happening at every level of our democracy. It's happened not only at the Congressional level, but it's happened at the state level in very, very deep and dramatic ways. So, there are, you know, plenty of folks in North Carolina where, in many years, more voters come out for the Democrats, but they live under veto-proof majorities for Republicans in their House and their Senate.  I just wanted to say, I think it plays into a narrative that's pretty pervasive about how dysfunctional Congress is, how dysfunctional politicians are. They become completely unresponsive under this -- under the sort of perception of gerrymandering. They're not accountable to us anymore. And that means that people then stop participating, which means that they're even less accountable. So, I think the perception and the reality are definitely self-reinforcing."
against,"I don't think there's any data on the question. They've studied voter responses to various electoral laws, such as campaign finance laws, other laws. They find almost no correlation between how strict a state or how liberal a state's campaign finance law is, and the way voters feel about the system -- -- so I would assume it would be the same about gerrymandering. I am a data guy. I think narratives are nice. They help us to get -- build intuitions about what might be going on. But at the end of the day -- on the question like polarization, which is a description of how millions and millions of voters are behaving and hundreds and hundreds of legislators throughout the United States are behaving, I think the numbers are really important."
for," Well, I just -- I want to tell a little story, because I actually think narratives are really important in politics. I want to tell you about Dale Schultz, who is a former Republican state representative in Wisconsin. He served 30 years. He's the plaintiff in one of the cases that's moving forward that's challenging partisan gerrymandering as a violation of the Constitution. He served in both the House and Senate of the Wisconsin State House. He was Senate Majority Leader. And he retired in 2014 because the environment had become so partisan in Wisconsin. And he may be a Republican, but he was critical about how the state house had become so extreme, so full of gridlock, with no role for moderates. And when the 2011 districts were drawn, his district was drawn to be way too conservative for a moderate like him. So, in 2014, he led the effort for non-partisan redistricting in Wisconsin, but the Republican legislature wouldn't even have hearings. And so, I just want to leave you with his quote. And he says, ""It's just sad when a political party has so lost faith in its ideas that it's pouring all of its energy into election mechanics. We should be pitching, as political parties, our ideas for improving things in the future, rather than mucking around in the mechanics and making it more confrontational at the voting sites and trying to suppress the vote."" "
