side,script
for,"I think that Jonathan is way more optimistic than I, that a death spiral isn’t possible. For one thing, you know, a lot of the -- the thing that everyone has been leaning very hard on -- I haven't heard the insurers saying that they are real pleased with the mix. Humana and other people have said it's more adverse than they expected."
against,"No, at the JPMorgan Conference a series of insurers were interviewed, and they all said that they were generally expecting getting what they expected."
for,"But that -- neither -- leaving that point aside -- -- well, I mean, like he can say, ""Yes, they have,"" and we can say, ""No, they haven't,"" and you guys don't know either way, so I think this is not --John Donvan: Yeah, I'm actually with her on that. Unless -- were any of you at that conference? I was ."
against,There were a series of insurers quoted at the JPMorgan Conference on January 15.
for,"There were also a series of insurers quoted, saying that they've had adverse -- And they've announced -- That they're announcing earnings adjustments because of their adverse selection. But that's not really even -- the issue is that, you know, a lot of the mechanisms they're depending on are these things called these risk corridors, which are temporary kind of reinsurance facilities to help insurers transition, and also the fact that these subsidies basically grow with the cost of the policy so that if we do start seeing adverse selection, if we do see young people not in the pools, healthy people not in the pools and so costs go up, well, then the subsidies will rise and these risk corridors will kick in. But those things end in 2018. "
against,"Right, but what we're seeing right now is that they're not even going to need that kind of adjustment in the first place because they're saying the pool of people is young enough that it's meeting their expectations, that they don't need to raise premiums, whatsoever. And so if you want to -- if you have to ask, ""What is the definition of success?"" The definition of success is putting in place a law that will get at a certain point to having a dramatic expansion of coverage. So at one point you said, ""Well, by January 1, there aren't as many people covered as there were before. ""Megan McArdle: I said we don't know. Right, we don't know."
for,The government will not --
against,"You're right, you said -- that's correct."
for,-- the administration will not say --
against,"Right, we don't know exactly --"
for,-- that we have more people covered.
against,"-- right -- we don't know the number of people who had their plans cancelled. It's way less than five million. We don't know, so we can't say exactly how many . But why is January 1, the first date the law started, the best mark? The law's supposed to --"
for,"Well -- We know this pool is exceedingly unhealthy by virtue of -- totally fair question, but, again, this is so much worse than I would've predicted. I was a critic of the law, but if you had asked me, ""Is it likely that there could be fewer people insured, even that small number, on January 1?"" I would've said, ""No, that's insane."" But that may actually be -- the administration won't -- it's not asking them how many people. When reporters on conference calls say, ""Can you assure us that more people are insured through anything, through private insurance, through Medicaid?"" they won't say, ""Yes."" What does it tell you that no -- people don't want this coverage. The administration on the conference call which I was on the other day, and announcing this data, bragged about the fact that 44.5 million people went to the website and started to look at health plans, we know only 1.2 million signed up, that conversion rate is worse than banner ads. It's worse than sex ads on Twitter. I mean, that is a bad conversion rate. That tells you people are looking at these plans and not buying them because they're not good plans for consumers because they weren't designed to be."
against,"I want to go back and ask the question to you all again, if, in fact, you're saying that Obamacare -- Well, but, I mean, the point of the debate is to say that it's beyond -- you know, either it's beyond rescue or it's not beyond rescue. So you guys say can't be saved, can't be fixed. What's the plan then? The reason I wrote that you're against national health care is because in 2009 you wrote a column called ""Why I Oppose National Health Care."" You've also predicted -- a few months ago you predicted the exchanges might not even open on January 1, that the administration would have to stop its whole law. So if you're talking about moving the goal post your definition of failure just keeps getting smaller and smaller."
for,"Well, I'm just saying that in 2010, 2011, and 2012, and 2013, I have written that I support the sort of catastrophic reinsurance program. I've been proposing it for a fairly long time. Let me tell you what a death spiral looks like. Every year -- this is a provision that a lot of people haven't noticed yet. Every year that these subsidies make these sort of value of the health plans sold in this law get re-priced. In Medicare Part D they also get re-priced. The subsidies get re-priced. They get re-priced each year from a blended average of all the plans in the marketplace. They had a convergence of sort of a meanvalue of the plans. In this marketplace they get re-priced off the second cheapest plan in every market. The second cheapest plan in Florida is a plan that has seven pediatricians for a county with 250,000 kids. Next year all the policies in Florida will now be re-priced off that plan. So all the plans will have to conform to that benefit structure. That is a death spiral."
against,You're using the word death spiral in a way that no one in health care and economics ever uses it.
for,"It's a death spiral in the quality of the coverage. You end up with a plan that looks like Medicaid. Now again, I haven't heard anyone defend Medicaid."
against,"Well, I want to go back to your point though. I think one of the things we have to remember is that this law changes lot’s of things. It doesn't just change the coverage. It also talks about who's going to be taking care of patient on Medicaid, what the doctor is going to be paid. As you know, as a practicing doctor, where you practice a lot of places don't take Medicaid and they don't take it because the rates are laughable. Reimbursement is very low. It's not because, I don’t think, because the patients have certain problems that they're not willing to deal with, seems unlikely. It's a matter of dollars and cents. One of the things it does, at least temporarily it can presumably be extended, raising the rates of Medicaid and Medicare. A lot of doctors take care of Medicare patients. And also I would think that you'd be happy to see these kinds of -- it seems to me at least, speaking from the inside , as a conservative philosophy. You're saying look, if this doesn't work very well, clearly these high-priced providers, wherever they are, are going to have to make some kind of a change. Hospitals or other places that are going to be left out of the networks pretty soon --"
for,"I'm not happy with giving people false promise. We've done that with Medicaid and we've done it now with Obamacare. Obamacare will evolve into Medicaid. It will be the same quality, the same narrow networks, because --"
against,Because you're predicting it.
for,"Well, it's already happening. I mean, if you look at the quality of these plans, if you look at the networks, and I'm putting out data on this next week, I hope everyone goes to the website and sees it. If you look at the networks in Obamacare they are Medicaid networks. If you look at the plans that are preparing bids for next year, it's Medicaid plans that didn’t get into the market this year. This will evolve into a Medicaid benefit. We didn't need to obligate people to a Medicaid benefit and we have done nothing to fix the existing Medicaid benefit. The changes you talk about was a temporary increase, a small increase in payments to primary care providers, that now sunsetted at the very point that we're going to push 19 more million people into Medicaid. Can you imagine trying to service 19 more million people with the existing Medicaid program? What is that going to look like?"
against,"That's all you keep saying -- obligate people to Medicaid, but I don't think the word means what you think it means. No one is obligated to go on Medicaid. People are offered to go on Medicaid and they very rationally choose to go on Medicaid. Because it's free.  Now, our opponents have made two different claims about Medicaid. Scott’s made a terrible argument about the quality of Medicaid and Megan made one that is merely bad. Scott's argument, he's obliquely citing studies that have taken two populations, one of which is on Medicaid and one which is not on Medicaid and compared their health. Now, if you're on Medicaid you're in a terrible place. Something has gone bad in your life. You're very poor. You're very sick. Bad things are happening to you. So, a lot of studies are comparing two completely different kinds of populations and finding the people on Medicaid are worse off. Those are the studies people don't take seriously."
for,The studies controlled that.
against,"Then the study that Megan cited is still not a very good use of data. It's not a good use of data for two reasons -- if I may -- Number one -- So, there are a series of studies on the effectiveness of Medicaid. Many of these studies -- most of them show what you would intuitively think. Going on Medicaid and being able to see doctors, even if you don't get a lot of choice, even if a lot of doctors don't want to take the low prices, is better than not having health insurance and going togood -- going to the doctor at all. Because as my partner explained in fairly strong detail, not having health insurance is dangerous. It's terrible. Nobody wants to have it. And people are right not to want it --"
for,"Well, it shows actually -- Here's something interesting -- is a lot of these studies have looked at Medicaid versus the uninsured. And the uninsured do better. Having no insurance is better in these studies than having Medicaid, even when you control for -- Now, that said, do I think that having Medicaid is actually worse than being uninsured?  It's very hard to actually measure lots of things. But the -- you would want to know about the impulse control, or social support and so forth. But I think that most people agree that Medicaid is bad coverage. It's not good coverage. You wouldn't want to go on it. And there are people who had cheap policies canceled -- got cancellation notices and found that when they went to the exchanges, they were were into Medicaid. That's -- So I'm not -- Yeah. I think the discussion about Medicaid is operative here, because this is -- this is a real dilemma that I can't get to the bottom of. People feel good about Medicaid in Washington. I worked in Washington. People look at the benefits that are being promised on paper in Medicaid and think that it is a fabulous program. The practicalreality is that anyone who works in the medical marketplace knows that's just not the case. We have done the same thing with Obamacare. We have promised something that looks very good on paper. The practical reality that's already taking shape in the marketplace is people are not going to be able to get what they're being promised on paper. And so, the question becomes, why do we feel good about what we do in Washington on paper when the reality doesn't approximate what we've said we've done -- Well, no, I -- But it's not an outcome I don't like. It's -- But -- It's not what we set out to do. We set out to achieve something and we're not even -- we're not even pretending that we're going to achieve it. I mean, I -- they can't defend that Medicaid is an abysmal benefit in terms of what it's promised and what it's delivering and Obamacare won't involve it, with Medicaid-like benefits. Well, I don't -- I think that what they hoped to achieve was a program that even if it wasn't perfect, would be politically self-sustaining in that it would be impossible to repeal, because some, they think, would love it. And I think that's what a key issue is with Medicaid -- -- and with these narrow networks, is people aren't going to love these and aren't going to fight to keep them."
against,"You've got to remember, the proposition here is ""beyond repair.” So they're not -- that's not a claim about beyond repair. That's a claim about something that might happen in the future that they can plausibly say will be -- Right. So -- Right. So the initial projections were -- CBO said they guess about 7 million people would be in the exchanges by the end of the open enrollment period in March. Now, the website was broken for the first few months. That wasn't just people could enroll. That means the whole outreach campaign that the administration, its outside allies, and in the insurers had planned to direct people to this website -- which was broken -- had to beput off. So basically, we’ve lost two-thirds of the time to enroll people in the exchanges. It was trying to enroll people in the exchanges that we've had, October, November, December. Only December wasn't working. Yet -- so in one third of the time they've had available, they did a whole two thirds of the target they were supposed to have in the exchanges. They thought by the end of December they would have three million. Instead, they have two million. So that seems to be --"
