side,script
for,"But why doesn't that apply to a decision to withdraws a ventilator. I mean, have you never seen a patient where a doctor said, ""I think we should take the ventilator away,"" and the patient actually lived quite a lot longer?"
against,"That does happen occasionally, yes, but they are dying of their disease. And you shouldn't be giving people treatments that you think are not achieving a benefit because they're futile. So if the person doesn't want to be -- have a treatment, they can refuse it. Ventilation is a treatment, and if they decide to refuse it, then they can, and I as a doctor must support them. But that is quite different to me, de liberately assisting their suicide because what happens is then you stop actually actively trying to make the day in front of you better than it would have otherwise been -- And even if it 's the role -- No, this -- first of all, that's not what we're saying and that's not a reasonable way to defend the distinction between killing and allowing to die. I think one way of putting the difference, from a moral point of view -- at least from our perspective -- is that treatments can be considered and futile and terminated. But patients should not be considered futile and terminated. And that's the difference, intentionally, in the structure of what we're doi ng, right? So, if somebody's on a ventilator, right? And I stop it, my intention is not that they should be dead. My intention is that they be discontinued from a treatment that I think is needlessly causing suffering, prolonging their dying -- Male Spe aker: But you don't decide. And I am not -- -- I have not -- I have not -- no, they decide whether they go on -- or whether they want to be on it or not. I respect that. But -- John Donvan:But -- but -- -- but if they haven't died -- but if they haven't died, I don't say, ""I failed. Please let me go out and get a pillow to smother them, because my intention has been fulfilled when they -- when the treatment has stopped."" The pa radigm case in this country of terminating life -sustaining treatment is the case of Karen Ann Qu inlan . What did people go to court for? They went to court to discontinue her ventilator. And when -- they were surprised -- -- -- yeah?   Karen Ann Quinlan was a young woman in a vegetative state on a ventilator after partying and overdosing on drugs. And the courts -- the hospital didn't want to discontinue her ventil ator without court justification for that. And what -- the family went to court to do was to say that ""We want the right to be able to discontinue our ventilator."" And I'm totally supportive of that. And that's what they -- -- the judge -- the judges decided this is what would happen. And to their surprise, the woman began breathing when she was disconnected. But what they did was to discontinue a treatment that they thought was futile --John Donvan: Okay. Let me bring it back to Peter Singer. So, what I'm hearing your opponent say, to some degree -- and was also made in the opening statement -- is that -- is that we -- death remains beyond -- beyond our understanding, fully. And then dying remains fully beyond our understanding. And your opponents have come up with several examples of cases where individuals would have lived longer. This is just purely the medical, not even the ethical question now -- that we don't really know what we're doing, and that the odds of killing somebody prematurely are out there."
for,"Look, as Andrew said, you can't say that it will never happen. But is it right to condemn a vastly larger number of people to suffer when they don ’t want to because there may, you know, in one in several thousand cases, perhaps, be somebody like the David and Ilora Finlay described? I don't think so. And I would, again, emphasize, I think the case that Daniel Sulmasy just brought up, with Karen Quinlan, precisely shows that they are making decisions when they withdraw treatment. She lived another nine years. She never recovered consciousness and she died without recovering consciousness. In my view, that was pretty pointless. But if you believe in intrinsic worth of human life, you shouldn't have seen the ventilator as futile, because the ventilator kept her al ive -- was thought to be keeping her alive. And after it was removed, the feeding tubes were keeping her alive. So, was that a good thing? I mean, I don't think it was a good thing, I have to say. But it certainly shows that the decision about withdrawing treatment is just as much a decision that you can get wrong, and you can be dramatically shortening someone's life, as the decision that we're talking about. And let me just add that I have interviewed hundreds of people and he ard stories of thousands more who wanted the option to be able to end their lives. And because they had to deal with the system in which what they were doing was illegal, they felt they had to do it while they still had enough vitality and enough self- control to take the lethal medications that they had been able to obtain. And they, over and over and over and over again, die months or sometimes years earlier than they would otherwise be going to die because they're afraid that they will lose that capacity. And my own mother said she could have lived longer if she hadn't been afraid that those intestinal tumors would make it im possible for her to ingest her --"
against,"But, Andrew, we're talking about physician -assisted suicide in which the patient has to take the medication and -- or the lethal drugs, I would prefer to call them. And that's what they have to do. So that's not consistent. What you're arguing for is euthanasia. And that's not what we're debating tonight. Well, in physician -assisted suicide, the doctor prescribes lethal drugs. The patient has to self -administer. John Donv an: And that's the law in Oregon. And that's the law in Oregon. And they will say, in Oregon, well, if you can't do that, then that's too bad. What you're arguing for is that the doctor injects you with lethal drugs because if you can't ta ke them yourself --"
for,I'm arguing no such thing. My question is whether --
against,But that's what sounded like.
for,"-- the doctor is injecting you. It's a question of whether you'll get into a hospital within which you will not be able to exercise your own volition anymore, because the hospice system can be so controlling and you are so tightly monitored that you lose the capacity to take those drugs. Ilora Finlay:Well, why would you have to kill yourself , because you've got a failure with your healthcare system? I would suggest you need to rectify your healthcare system so people can make choices and control. Excuse me, but the only way to rectify that aspect of the healthcare system would be to give people the capacity to take those drugs under supervision of the healthcare system, which is precisely what you are opposing."
against,"No, absolutely not. I'm afraid I am because I do think that actually in the UK, however much you criticize us, we are not providing the degree of futile overtreatment that people he re seem to be frightened of. And actually -- actually, we are very careful to have conversations with patients about what they want. And advanced care planning is now becoming a standard part of all care for people who have life -limiting illnesses, in terms of what do they want, where do they want to be, what treatments do they not want and so on. So, those discussions are happening a long time before the situation . No, I'm just sort of concerned by the kind of angry tone that's sort of permeating the panel here. You know, I can certainly see -- I can certainly see -- No, no. Yes, yes, yes. It's really -- it's real.  But it's placed -- no, I'm -- I was going to get to that actually. I think that we sort of want to understand what that comes from, and it comes from, I think, the kinds of failures in healthcare systems and the kinds of problems we have in providing exactly the optimal kind of palliative care that's possible. And, you know, I've had plenty of patients who begin their journey at the end of life with me by asking , you know, you've got -- you're going to give me those pills, aren't you doc? And I tell them, ""No, I'm not going to do that. But let's see how things progress in terms of your care. I'm going to be with you. I'm going to care for your pain. I'm going to care for your depression when you're depressed."" It is not natural to be depressed when you're dying. You can be sad, but to have a depression with a capital D is something treatable. And as I follow these patients through to the end of their life, the question never comes up again because they're getting the kind of care that people really want, which respects their dignity, which respects their choices and keeps them pain free. And that's what blunts the kind of, sort of righteous -- righteous anger that I think is justified in those cases where that kind of care isn't provided. John Donvan:All right. Let's hear from Peter Singer."
for,"Yeah, I take it that Ilora Finlay is not denying that in the UK there are re quests for physician -assisted suicide and that indeed there is a movement because you know very well that there is a bill in your own House, the House of Lords, which seemed to make some progress just the other day. And it's also true that there are Briti sh subjects who have traveled from Britain to Switzerland in order to end their life because Switzerland allows nonresidents, unusually, to have assisted suicide, physician -assisted suicide. So it's clearly the case that it's not just the U.S. syste m although, you know, I wish we could just snap our fingers and then we would ha ve a wonderful U.S. health system in which nobody needed to end their life. But it's not an easy task, as President Obama found out, to reform the U.S. healthcare system. S o unfortunately, we're going to have to live and die with the system that we have. But I can't really imagine a system in which -- you know, in the foreseeable future in which there are no serious considered requests for physician -assisted suic ide."
against,"I think it's really important that you talk about the assessments and that everyone's quite clear that not everybody who asks is g etting. That's already been said. So, it isn't about true choice, if you like, because you're not actually choosing. You're making a request to somebody. I think it would be much safer if doctors weren't the gatekeepers here. Were not.John Donvan: Ilora Finlay: Because I think it would be much safer -- and my argument is about public safety -- that you have to produce a report to an independent body who can look at all kinds of things going on. Doctors don't ask you about your personal finances. They're not in the house. They don't have in- depth understanding of the coercive pressures that may be going on at home. But those pressures become important. I have seen families that I thought were loving families, and actually they were hoping somebody w ould die before the life insurance policy ran out. And the other point that I would like to make in all of that is the doctor needs to be looking after the whole family. And don't forget people have children, they have people who they leave behind. What is it like for a teenager, that his love was not enough to sustain his mother through an illness when he desperately wanted her to keep on living and be part of her suicide?"
for,"Well, that's actually been studied in the context of Oregon. They've looked at the families of people who have had physician aid in dying and compared them on various psychological measures with families of people who died of natural causes. And what they found is that there is no difference at all except that the people who had relatives who went through physician aid in dying by and large ha ve a greater acceptance of what has happened and have a grieving process in which they feel there is more coherence. That's what the statistics in Oregon have shown. Well, I think it's terribly important that people have a psychological assessment. When we proposed this, what we proposed is a highly regulated system. And we have many highly regulated systems. In fact, we have a highly regulated syste m for making a decision to discontinue life support. We already have a system for people who don't want to go on living and who have a serious illness. That system in which people have to be shown to be competent, in which they have to be as sessed not to be suffering from a psychiatric illness, in which, if there is any evidence that they might be, they have to undergo treatment before it's determined whether their decision is a fully rational decision is an appropriate set of measures. But we set regulations like that everywhere. I mean, 92 people a day die in traffic accidents in the United States. We don't say, because people are dying in traffic accidents, we should make cars illegal. We say people shouldn't drive over a certain speed limit. They should pay attention to traffic lights. We set a regulatory system in place. And none of us are arguing in favor of an unregulated activity, and none of us are arguing in favor of helping people to die who have got a depression that could be calls to resolve."
against,"Yes, because actually the -- And the problem is that even Charlie Falconer who ’s bill this is said that nothing can be watertight, and that's the problem. If you could come up with a system that was watertight that would be different, but that's not what you've proposed and that's not what we're debating tonight. Sure, I think that it's simply the logic just -- if the justification, as we've heard, is that people have the right to choose, right, then the next step becomes, ""What about that person who is paralyzed and can't actually take the pills?"" So, the justification becomes, ""Well, that's actually discrimination because they actually can't take the pills,"" so we have to move from assisted suicide to euthanasia. Then the next step becomes because the person can't take the -- say that they have the autonomous choice, we can infer that they would and that we would have what's called ""non -voluntary euthanasia,"" not ""involuntary"" but ""non- voluntary"" in which we, like we do for withholdi ng/withdrawing life sustaining treatments, say that people who are demented can have the family say that the treatment can be discontinued. And all of this has actually happened in the Netherlands already. So, if you want to sort of say that this can't happen, we've moved from a period in the Netherlands in which first of all it was legal -- illegal but tolerated, then to being something that was legal for persons who were autonomous and could ask for it, then it's moved on actually to children -- there's a grown again protocol for infanticide of children under the euthanasia law there -- psychiatric indications of people who feel that their psychiatric illness is insufficiently treated can ask for it and get it under those -- No, not at all, because you've got no way of detecting abuse, and actually if you talk to the campaign organizations in Oregon they actually are wanting to campaign eventually for it to just be a pill that you can have without having to see the doctor and go through all that. If you look at the Netherlands, they started off having physician assisted suicide and euthanasia. But actually it was more convenient for the doctors because it didn't take so long, so they would go down -- they pushed it down the euthanasia route. That was a -- in --"
for,"No, that was just not true, sorry. There was never a case when physician assisted suicide -- -- was legal or accepted and euthanasia was not. But that's --"
against,"-- no, no, they --"
for,"-- they just didn't see that distinction. Ilora Finlay:-- they didn't see that distinction, but they're now using euthanasia more , and also the --complications that arose with physician -assisted suicide, because of vomiting, and nausea, and so on. They've gone over to injec ting drugs in --"
