,Speaker,Script
11,Ahmed Rashid,"The first thing I think to make clear is that unfortunately drones -- which is -- it's a weapon, it's a tool, it's a tactic -- has almost become a strategy in itself, and this is how foreign governments and countries where drones are being used see it. All the good of U.S. foreign policy, aid, foreign aid, training of security forces, bank loans, et cetera, et cetera, all are demolished when at the same time the U.S. uses drones. So in fact drones are undermining U.S. foreign policy. They become the only symbol of foreign policy which people abroad remember when they are -- when those countries in particular are targeted. And some of the countries like Yemen, like Pakistan are in fact allies of the United States and drones are being used against allies, naturally that is infuriating the population even more. Secondly, how badly have drones affected the counterterrorism strategy, the much more sophisticated strategy that has emerged from the U.S. in the last few years, where the whole strategy is made to protect population, to provide economic incentive, development, et cetera. Again, here we see the counterterrorism strategy being undermined completely by drones because the people are very scared of them, and they do take out civilian targets just as much as they take out al-Qaeda. The other question which I think has to be agitating the minds of many Americans is how legal is this? How legal is it to bomb and kill individuals in another country with which you are not at war, with which nothing has been disclosed, there's no transparency involved, nobody is informed as to why and how these people are being killed, and often this is, again, taking place in countries, you know, that are allies of the U.S. The lack of transparency is not helped by the fact that the CIA has been mostly involved in using drones, especially in Pakistan. If -- and certainly there's a move now to move some of these drone attacks to the defense department, but -- and that could increase transparency, but at the moment the CIA's running it and nobody knows how these targets are chosen or whether killing these individuals are justified or not. Now, what all this is leading to isan enormous buildup of hatred for the United States, and that is not just affecting people in the target countries but people all over the Muslim world in particular. It's quite shocking to see the figures in Pakistan. One poll puts 74 percent of Pakistanis now hate the U.S. more than India, and remember, Pakistan has fought three wars against India, and India is the proverbial enemy. Another poll that I just read recently in Chicago, yesterday, put it at 94 percent. And here, as I sit, we're talking about a so-called ally of the United States. Now, what should also be worrying is the precedent that is being set. What happens when another country will start using drones? First of all, what happens if a European country, or Russia, or a so-called ally of the United States uses drones? What is the U.S. strategy going to be? How is that going to affect U.S. foreign policy? Are you going to slap that country down? Are you going to tell that country to behave itself and say, ""No, only we have the right to kill people in other countries. You don't have that right."" Even more dangerous, what happens when an enemy of the United States uses drones? What happens if North Korea, tomorrow, uses drones to kill South Koreans? What happens if Al-Qaeda itself develops drones? What happens if any -- if the Syrians or any of the problematic regimes, dictatorships, start using drones? So, what will be the U.S. policy then? Are you going to go and bomb those countries? What is the U.S. strategy policy going to be? There's a complete vacuum here. There's no thought being given to this. But this could happen tomorrow. Drones now are everywhere. Drones are being used for all sorts of other, peaceful projects. And any of those drones can be bought on the market and they could be converted into drones that kill people. And I think that the idea that somehow, the U.S. is going to have a monopoly over this instrument forever is very short-sighted. I think the other thing that is -- that I must answer, the issue of civilian casualties. There is, for example, a drone strategy now, where drones fire what are called signature strikes. That is if a bunch of militants are seen or one or two militants are seen in a group of civilians, or sitting in a bus or sitting in a truck, or something like that, drones are used -- can be used to kill that militant. But of course, they kill everyone else in the truck, too. Women, children, men, civilians. Now, the last drone strike, actually, on Sunday, was not the one that the general mentioned, but was one in which 16 civilians were killed. And President Karzai just complained to the Americans. And they were killed by a drone, because there were a couple of militant guys in the midst of these people. I think they were in a bus or a truck or something like that. So, the fact is -- I mean, the issue of civilian casualties is very controversial. The Americans do not tell us what -- you know, how many civilians have been killed. But estimates from other groups put the casualties in Pakistan alone somewhere between 500 and 1,000. I mean, that's the level of inaccuracy that we have, because we really don't know. These areas are inaccessible or -- and the people who would know, certainly, by watching the video screen, the drone firer, that kind of information is available. And lastly, I think we have to understand how drones have been a recruiting poster for Al-Qaeda and global jihad. Even local groups -- local militant groups in countries which have nothing to do with Al-Qaeda, nothing to do with global jihad -- if they have been droned, they become global jihadists. They want to strike back at America. They want to kill Americans. And that is really what is very dangerous, that more and more groups who are really fighting local wars and conflicts are becoming militarized and wanting to strike back at the United States and those other countries."
12,General Norton Schwartz,"The best information we have, one of the best sources, is the Long War Journal. And it's -- it estimates that civilian casualties versus legitimate combatants in the Afghan theater is about one to seven; in other words, one civilian casualty to seven legitimate combatant casualties. In Yemen, the numbers are somewhat different, about one civilian casualty to five. Now, you can question whether Long War Journal's analysis is accurate. It's consistent with some of the UN reporting as well. I would argue again that any loss of life, any civilian loss of life, is not what uniform personal strive for. They strive to avoid that outcome."
13,Admiral Dennis Blair,"Well, I think you have to say compared to what? And when one compares the accuracy and the killing and wounding of bystanders from drones compared to, for example, artillery which is another means of close air support from a manned aircraft. Then it has fewer innocent casualties. That doesn't mean it's zero, and everyone as General Schwartz said is to be greatly regretted, but it is a -- I can tell you, your regrets are fewer if you're operating drones than if you're shooting artillery or having manned aircraft being called in."
14,John Kael Weston,"No, I think that the key part of the ratio of one to seven and one to five is the equals sign behind, and that equals sign is a factor of two, three, four, five. What basically I think we're losing focus of is what kind of reaction are you getting in village, after village, after village, and how many more enemies and how many more targets are you creating even if one Afghan or one Pakistani is killed."
15,John Kael Weston,I think that the numbers --
16,John Kael Weston,"-- the body count, yeah, I haven't been close to these drone strikes. You know, we tell ourselves often what we want to hear, and that gets translated into memos in Washington, but the Afghan and Pakistani stories that I have heard is that it's -- whether it's one to seven or one to five, it's a lot more than any of us would like to admit to each other. So I don't want to argue numbers. I think it's a strategic equals sign at the end of the ratio that is the real problem."
17,General Norton Schwartz,"I understand the argument, but I -- but the counter to it is the reality that the U.N. reports that 80 to 84 percent of the civilian casualties in Iraq and Afghanistan were caused by the insurgency. John Kael Weston:General, I -- absolutely. I think Muslims are killing more Muslims than Muslims were killing me, or the Marines, or the generals that I worked with. They wanted to kill us. We're hard to get. I think the issue --"
18,General Norton Schwartz,I -- you make my point.
19,John Kael Weston,"Well -- but drones, you've made a point earlier on about pilots being somehow more rational, being removed from the battle, operating out of Nellis Air Force Base in Nevada or wherever they're operating out of. I would disagree. We don't give medals for restraint, we give medals for combat valor, but I saw a lot of restraint on the front lines."
20,General Norton Schwartz,"Look, your Marines were rigorous about applying the rules of engagement, and so are our pilots, Kale. The bottom line is this is about discipline, and I agree. Civilian casualties is the equals sign, and everyone knows that. And are mistakes made from time to time? Yes, but that is not the policy, nor is it the training, nor is it the supervision of those assets."
21,Ahmed Rashid,"Look, I -- if I can just make one point, neither of you two, with all due respect, have addressed this whole issue about U.S. foreign policy and the use of drones. The fact is that today, you know, you are throwing technology at foreign policy conundrums where you should throw aid, or diplomats, or peacekeepers, or whatever it is. What we are seeing today in many parts of the world where drones are being used, that foreign policy is being subsumed by technology. We've never had this before. I mean, how can you allow technology to determine what your foreign policy --"
22,Ahmed Rashid,"No, it's about drones because drones are a very sinister way of of killing people. I mean, they're not accepted as a normal --"
23,John Kael Weston,-- by saying the drones are going to come after you.
24,Admiral Dennis Blair,Let me --
25,Admiral Dennis Blair,"Let me talk about Yemen and just take us a little bit out of Pakistan here for a while. In the last two years, we have given $200 million in assistance -- $600 million in assistance to Yemen. Of that, virtually two-thirds has been economic assistance, humanitarian assistance, and governance assistance. Roughly one-third has gone to security assistance. That is, to Yemen. And so, we do have a broad-based program in places like Yemen. We are trying to work on places. The media impression, however, is fascinated with the drones. They're sexy. They're sinister. They're so on. So, I'm sorry, but thereality is that it is a broad-based program of which drones are a part and used very selectively. And the people who look carefully can understand that. The people who just want to read the first headline and say, ""That's all of American policy"" are going to stop there."
26,John Kael Weston,"You know, there are two narratives --"
27,John Kael Weston,"-- at work here. There's the American narrative and there's their narrative. We spent a lot of time talking to each other about our narrative, but if you listen to the future leaders of Afghanistan, you listen to the next generation -- drones is a big issues, because it is about the legalities. The law students at Khost University used to ask me, ""What is your case for drones?"" Just like Guantanamo, just like the language of these wars that we're in. They are very, very big on how we're doing our wars. So, if we lose that narrative to Al-Qaeda, I think that ratio is actually the equals sign. And if I lined up a bunch of Afghans on this stage, I can tell you, what they tell us is probably what we don't want to hear but we need to hear, and that's really the goal for me tonight, is to bring their voice into this debate. Back on the issue, though, of whether -- you know --"
28,John Kael Weston,"-- it's back to, you know, dropping bombs from Nevada in Pakistan."
29,General Norton Schwartz,I -- it's pretty --
30,General Norton Schwartz,"-- straightforward, actually. And that is that the reality is that we have a scenario where the weapon -- the platform is not the issue. It's the legitimacy of the target. And the targeting methodology that goes along with it."
31,John Kael Weston,Could I put on the table the issue of double and triple tapping? There --
32,John Kael Weston,"-- are a number of cases where -- and I've lived this -- where -- especially in Khost Province, where Mohammed Atta was trained. This is territory directly tied to 9/11, unlike Iraq. When you double and triple tap, you're not even going after the initial target. You're actually dropping bombs on the people that come after Round 2 or Round 3. What's the rationale? What's the intelligence? What's the argument that you would make to a law student sitting at Khost University."
33,John Kael Weston,"-- of bombs.John Donvan: -- attack. And what Kael is saying, that he believes he's seen it happen, where the second wave comes when the firefighters and the hospital people are around. I think that's what you --"
34,John Kael Weston,Family members --
35,John Kael Weston,"-- community member, whoever it is. They --"
36,John Kael Weston,"-- get bombed, too."
37,General Norton Schwartz,But just to --
38,General Norton Schwartz,"-- set the stage, when I became the chief in 2008, we had 32 24/7 orbits of remote aircraft. When I left, we had 58. Now, we didn't do that because we're sort of generous. The reason we did it is because there was a demand signal from the supportive forces, the Marines and the Army --"
39,John Kael Weston,Could I --
40,General Norton Schwartz,"-- to -- No. No.John Donvan: Kael, let him finish."
41,General Norton Schwartz,"Let me finish. To provide the kind of overhead surveillance and strike capability that minimized the risk to their forces. And I would argue, Kael, that this was not just some perception in Washington, but this was real down on the ground."
42,John Kael Weston,"No. I -- General, you know, I have the greatest respect for you. My sand is still deep in my shoes, and so I bring baggage with me. However, I found that the commanders on the ground are the 12 to 14 Marine generals I worked with -- the closer they were to the drones, the more skeptical they were. Doesn't mean that all of your arguments are false. It doesn't mean I think every drone needs to be, you know, eliminated from the battlefield. But the closer you are to where the strategic effect is with the people, the more critical I found the marine commanders to be. I don't want to speak for all of them, but it was -- it was a pretty clear pattern"
43,General Norton Schwartz,They should probably speak for themselves.
44,Ahmed Rashid,"no, I don't dispute their effectiveness. Obviously, this is a military weapon that has been developed to do a certain thing. And it is going to be further developed, and it's going to be used even more. I think the point is that it is being -- it is being used very indiscriminately and without any kind of scrutiny or self-knowledge even amongst Americans. The whole issue of legality, the whole issue of the precedent that it sets for other countries to follow, there are a whole range of political issues and political answers that are needed in order for this weapon to be really legal, be legitimate and be justified. And that is the point. I don't dispute at all that certainly many senior members of al-Qaeda have been killed. But this is a weapon that has opened up aPandora's box of questions, especially for those countries who are in receipt of this weapon, you know, at the receiving end. And I think we need -- we need answers. I think this question of precedent is absolutely paramount at the moment with what -- if Syria is using --"
45,Admiral Dennis Blair,"Just because you've discovered the drones doesn't mean that this is the first time that anybody has ever thought about these questions. This is a weapons system which combines the capabilities of surveillance and attack, and it is operated according to the rules of law, the control procedures, the follow up procedures that the U.S. armed forces use for all of the weapon systems that we have over the years. We know how to take new weapon systems, use them for mission purposes, control them so that they're done legally, with lawyers in the command loop to a much greater extent than they are for most any other weapons, and you use them for your purpose, and you try to minimize the harmful side effects of which there are many, as there are for any weapon systems in order to get the mission done. And that's how we do it."
46,John Kael Weston,"Just briefly, I want to actually give voice to a real live Afghan. And I'm going to read a quote. When that incident happened that the New York Times covered, a friend of mine went to a tribal elder, and this is what the tribal elder said. “Siraj Haqqani, the senior most leader of the Haqqani said that since the USA is using drones against people, the people will use Patriot missiles against the U.S.A. Someone in the village asked what he meant, where are the Patriot missiles? Siraj replied, ‘Suicide bombers are our Patriot missiles.’"" The question I don't think we still had answered, for example, on the legality question -- and I know we're not in a law seminar, but it's an important one because it's what motivates terrorists to hurt us. Because at the end of the day, I think everyone inthis room needs to ask fundamental question, which is, are you and your family safer because of the drone program as it's currently structured, or not? What is the legality of the third wave of drone strikes in terms of the triple tap? What is the legality of that? What are the lawyers in Washington arguing? They're not the initial targets. There's not intel tied to them."
47,General Norton Schwartz,"If you are in a declared combat area, as was the case in Fallujah or in other areas that you're familiar with, if you have combatants that depart that initial strike area, this is not unlike what happened with Zarqawi. The bottom line was, now, that was a manned strike. And hopefully, I make no apologize for that either. But the bottom line is that we have a situation where you have people that depart a site that -- that had combatants, that was identified as a location. And they depart that area, and you reengage. This is what happens when people leave a foxhole or when people depart a tank in a tank battle. The bottom line, Kael, I think is that you argue for discretion. I believe in that too. But on the battlefield, the principle is to engage the enemy. It is that."
48,John Kael Weston,"Well, we went through a phase in Fallujah where everyone was a military-aged male. And I finally told the generals in Baghdad -- at that point, I was young enough that I was still a military-aged male according to our definition. We then switched that definition because we started to treat every Iraqi as a potential threat. And I'll be honest with you, if you're a Taliban member, and you're living in a community around family and friends, with all due respect, I don't think that that makes you a legitimate target. And that's in effect what's been happening."
49,General Norton Schwartz,"I agree with that. I agree. But if you're carrying an arm, if you have a weapon, I would argue in a combat zone, that makes you a legitimate target."
50,General Norton Schwartz,And the point is you can see the weapons from these platforms.
51,John Kael Weston,Yes and no.
52,Ahmed Rashid,"No, it is a drone. The drones are an issue because as I said, this is the most sinister weapon that has come into the marketplace, that, you know, there's no individual behind it. There's no judgments being made. And people are very, very scared."
53,John Kael Weston,"I'll briefly -- rules of engagement are pretty tight in marine combat units. And so, yes, there's going to be blowback. It's a good question. It's a very legitimate question. The drones are being used in Pakistan, northwest province basically, outside , which is a very different arena than in the conventional side, on the Afghan side of the border. Bottom line is, though is it's what the rules -- the lack of the rules actually, I believe, in our drone program that is the biggest problem. There is not, for example, a marine general necessarily that technically can command where those drones go because they're operated in a different chain of command. And we don't need to get too technical, and that may be changing. But, yes, Afghans are going to respond to a cluster bomb going off or an RPG being launched in the wrong direction. But I have faith that our forces, if one thing over 12 years have learned, is they've learned quite a bit of restraint. And then the rules of engagement have gotten a lot tighter."
54,Admiral Dennis Blair,That wasn't going to be my dodge.
55,Admiral Dennis Blair,"It's a judgment. It's a judgment. If there were a wonder weapon that would only kill al-Qaeda, dedicated card carrying members, would touch no one else, could be deployed from this room by pressing this button, I'd be all for it. We'd use it. We'd invent it first, and then we'd use it. It doesn't. We have a set of imperfect tools that we use to try to deal with this group of people who has declared war on us and who is far less discriminate, more ruthless, more killing in their approach than we are. And you have to make a call as to just how hard you use that weapon because it kills other people and it causes other effects which our opponents have ably said. I think that judgment has to be made to continually reevaluate it as you go, and I'm sure that there have been times in the past in which we have erred on the side of using it too much. I think we learned from those, and as the president has said in his opening statements, or his statements, in recent weeks, we've decided to cut it down so I think it's a judgment, and I think we're making it in the right direction."
56,Admiral Dennis Blair,I think a different --
57,Admiral Dennis Blair,"I think the only overall judgment we can make is that al-Qaeda is far less capable of the sort of attacks that it was in the past than it is now. Drones have been a part of reducing it in that capability and, therefore, overall the balance is in favor of the sort of campaign the United States has conducted."
58,General Norton Schwartz,And I would only amplify by -- John Donvan:Norton Schwartz.
59,General Norton Schwartz,"-- if I may, by suggesting that you have a situation where you want desperately to avoid having a larger military presence, which I -- , clearly would have its own negative effect on local population perceptions. So my counter question would be, ""What's the alternative? What is the least intrusive, invasive alternative? That, we have been seeking for some time. And all I can tell you is that every flag -- senior flag officer on the military side that has looked at this problem, has sought that solution."
60,John Kael Weston,"My view has always been the most important battle going on does not include U.S. Marines versus Taliban. It's inside the mosques, inside the madrasas, it's inside the communities. And actually our best allies are the ones that are most critical of this program. So if we're undercutting --"
61,John Kael Weston,"Well, no, no. I -- yeah, I'm not a person that says, ""All drones need to be taken off -- out of the sky."" But what I am saying is that we've lost the strategic narratives so that General, I'm all in favor of not sending in the first Marine division anywhere again for the most part. However, I think that we've lost sight of who the best fighters are in these battles. And it's actually not an American anywhere. It's an Afghan. It's a Yemeni. It's a Pakistani. So when you listen to our allies who want us to succeed, who want us to be safe, they are pretty uniform in their indictment of drones, and --"
62,General Norton Schwartz,if they don't control their own territory.John
63,John Kael Weston,"Well, that's a government to government discussion. I agree with that. As far as the tactic, it's what Ahmed my well spoken and famous colleague here at the table have said, which is that the tactic can't be the strategy. We've enabled the tactic to become a failed strategy and a failed narrative."
64,Ahmed Rashid,"Well, I think there's no doubt that there are obviously ungoverned areas and the Pakistanis have not been active enough in undermining and destroying Al-Qaeda. But I also think that U.S. policy has -- there's been enormous tension between the U.S. and Pakistan over the years, as there has been between Yemen and the U.S. Now, it's not all centered around drones, but it's centered around, frankly, a lack of long-term strategy and vision by both countries. And both are to blame. Now, I think what we need is much greater diplomacy and, you know, diplomatic efforts to strike better relationships. We had a situation where -- as you know --"
65,Ahmed Rashid,"No. I think they should continue trying to kill them. They should be urging the Pakistanis to do much more to do this. This is the problem, you know?"
66,John Kael Weston,"Well, yeah, there's a lot of mythology about what seals and drones can do together. And I think what -- the American people look at joystick warfare and think, ""Well, why not have seals and drones fix everything?"" But that's also not a strategy.John Donvan: Ma'am? A mike is coming down from the aisle for you."
67,Admiral Dennis Blair,I think it's a great cause. Thank you.
68,John Kael Weston,"That's an easier debate for you to have, that's for sure."
69,Admiral Dennis Blair,"Right. The decision on what is a target can be struck either by a military or by an intelligence CIA drone is made under criteria that are approved by the White House, that are then promulgated. And a series of officials, including lawyers, officials in each of those agencies and the chains of command, then apply them to actual names of Al-Qaeda and other combatants. Once they satisfy that criteria, then they are a legitimate target at that point. The question is, can you truly tell -- is that a person that you found and can strike, and is there a relatively small level of collateral damage? That is, innocent people around that person before you make the strike. That's how it's done."
70,General Norton Schwartz,It is.
71,General Norton Schwartz,"It certainly is. Now, signature strikes in a declared combat area are different than those that occur outside declared combat areas. And I -- and the criteria are different. But the bottom line is, if in a combat area, if the individual or individuals appear to behostile, you can engage them in the context of that signature of hostility. On the other hand, activities in non-combat areas -- and this does apply to Pakistan, I would argue -- it is much more problematic to conduct signature strikes there or elsewhere, where it's not a declared combat zone."
72,Admiral Dennis Blair,"Yeah. I can talk about those, because I received the phone calls every --"
73,Admiral Dennis Blair,"-- time we conducted a strike. This is up to the middle of 2010. And I think that the administration has been really derelict in not talking about these, because they are based on the self-defense of American and Afghan forces. The signature strikes that were conducted in Pakistan, all of them during my time, and the great majority over all, had to do with armed groups of men who were coming out of known Taliban, TTP areas on road headed towards Afghanistan. And we knew that they were not friendly. They were armed. We know what their arms were. And we knew that they were coming to attack Afghans and Americans and others. And we killed them before they could do that"
74,Ahmed Rashid,"I just want to answer the question which the lady posed, which I think we should go back to. And I think you're absolutely right. For the admiral to describe the individuals who are involved in this decision making doesn't give us the criteria. I mean, what is the criteria for choosing who's going to live and who's going to die? The fact is the U.S. media itself has portrayed that, the president is sitting there ticking off on a list as to who is going to live and who is going to die, or today, who is going to be drone or not. Now, I mean, we have no idea what the criteria is, how these people are chosen, what is the level of evidence about them being al-Qaeda? Now, I'm not asking for all this to be made public. But I think there must be much -- a much greater degree of satisfaction that people understand, why these targets are being chosen. And that is just not there at all.Male Speaker: I agree. I agree."
75,John Kael Weston,"Well, could I add, I mean, it became a live issue in the United States only when an American citizen was killed. So all my Afghan and Pakistani friends are like, well, you guys care when it's an American kid named Awlaki that's killed, but not when our cousins and brothers are killed."
76,General Norton Schwartz,Awlaki was a self-declared combatant.
77,John Kael Weston,"The son of -- I mean the 16-year-old. And again, that still hasn't come out. But all I'm saying is that, again, the battle is a battle that involves them more than us. And it's a narrative that I think is really the challenge here. And I think in some ways we agree more than we disagree on who's winning and who's losing that narrative."
78,General Norton Schwartz,"So the adverb here is important, fatally."
