,Speaker,Script,Round
10,DALE MURPHY,"Especially with our use. What concerns me is the example that the athletes at the highest level set for our youth. I feel like we’re making progress and a vote in favor of this motion would, would, uh, be definitely a step backward, backward, in our efforts to, uh, correct this problem. Thank you.",3
11,RICHARD POUND,"So yes, there are real dangers—",3
12,RICHARD POUND,"Me still? I—I would say that the, part of the difficulty with this is, is collecting data, both his and, and other data, because, for many years, all of this use has been clandestine, and hidden. And so you don’t have the, the, the, the data that are, uh, as accurate or as complete as you’d like.",3
13,RADLEY BALKO,"Well, I—I agree, um, I think we’re—what we’re debating tonight is what the rules ought to be, um, I’m not advocating, uh, uh, I’m not defending the people who have been caught cheating, I think, uh, I think Mr. Pound is right, when you enter into a league and you agree to, to compete, uh, you agree to a predetermined set of rules. Um, but I think tonight what we’re trying to determine is, is what those rules ought to be. Um, and I think that, you know, I think that athletes, uh, care about their bodies and they care about their, their earning potential. Uh, they care about the next season, and I think they are going to seek out a competitive advantage, but they’re not going to do so to the point where, they jeopardize future earning potential or they jeopardize the next season. I think, I think people, uh, have, I think athletes have a little bit, uh, more respect for their bodies than that.",3
14,RADLEY BALKO,"Well, I mean and if, if the, you know, US Olympic Committee wants to, to, uh, set those rules, uh, you know, I, I, I think there are important distinctions to be drawn, uh, uh, between amateur athletics and professional athletics but, uh, you know, I—I think, uh, a couple ones, I think… First of all I think, private leagues and private sports, uh, professional sports organizations should be able to set their own rules, I’m not advocating, uh, that Congress mandate to the, the NFL that they have to allow performance-enhancing drugs. Uh, but I also think, don’t think that it’s any business of Congress telling leagues that they’re—they have to ban them as well, uh, I think that, uh, uh, the league should be able to set their own rules and I think the people will, uh, athletes will, will, uh…lobby to get the rules that both reflect their desire to get a competitive advantage but also protect their health.",3
15,JULIAN SAVULESCU,"The finest, uh, Italian cyclist, Fausto Coppi was once asked, and winner of the Tour de France was once asked, uh…how often had he taken la bamba, or amphetamines during his career, he said, only when absolutely necessary. And when asked precisely how often that was he said, almost always. Another Tour de France, Jacques Anquetil in a debate with a French politician said, what do you expect us to do, ride the tour on mineral water? Where our team agrees with, uh, Dick Pound and, and, uh, the opposition is that this is really only the tip of the iceberg. The war on drugs has failed, drugs have always been present in sport, and we’re only seeing probably less than 5 percent of the drug-takers being caught. Not only has it failed, it must fail. Growth hormone is extremely difficult to detect, blood doping is also extremely difficult to detect, and in the future we’ll have gene doping. Insulin-like growth factor can be injected into muscles, to improve muscular strength, it would have to be detected with a muscle biopsy. Uh, science has created super-mice capable of running six, uh, kilometers instead of 200 meters, by altering their glucose metabolism. They’ve created Schwarzenegger mice with vastly stronger muscles and marathon mice capable of running much faster marathons, these could all be done in humans. We will not be able to detect these changes. Not only is the war on drugs bound to fail, uh, it also has other adverse effects, it reduces interest, this year, uh, in the Tour de France the race leader Michael Rasmussen, was, uh, sacked by his team on allegations of taking drugs. There’s always a cloud over winners, of whether they’re taking drugs or not. It’s unfair, the honest athletes are penalized because they’re denied access to safe performance enhancers and of course the rich can buy the undetectable enhancers. They can buy hypoxic air tents for 7000 US dollars which are legal, whereas EPO, which is banned, costs only 120 US dollars a month. But most of all it’s unsafe. What happens is there’s pressure to develop undetectable performance enhancers with no eye to the safety. The BALCO scandal illustrates what a back yard situation we have at the moment. What is policy and the current zero-tolerance approach to drugs in sport, is inconsistent and confused. External technologies like hypoxic air tents, or altitude training, are acceptable, they raise the red blood cell level, yet if we do this directly by retransfusing our own blood, blood doping, or using EPO, a natural hormone, that’s illegal. Yet they all have exactly the same effect. Some enhancers have been permitted in sport. Caffeine increases the time to exhaustion, or reduces the time, uh, increases the time to exhaustion by 20 percent. It used to be illegal, athletes were stripped of their medals for taking caffeine, it’s now legal, and it hasn’t corrupted the spirit of sport, it hasn’t had the effect of creating violent mutant gladiators, as the opposition has suggested. Creatine also increase the time to exhaustion by 10 percent, it’s also legal. Tour de France riders use intravenous nutrition to give them enough calories, uh, overnight, and of course Tiger Woods has used lasik eye surgery to give him better than 20/20 vision. None of these have had adverse effect on sport. One of the major arguments is that it’s against the spirit and integrity of sport, Dick Pound wrote—raised this issue. When Dick Pound was asked in an interview with the New York Times which performance enhancements he thought were against the spirit of sport he said, it’s like pornography. You know it when you see it. Well of course D.H. Lawrence’s novels were thought to be pornographic a century ago, they’re not now. Professional classical musicians regularly take beta blockers to reduce, trim and enhance their performance. The music sounds good, it’s not against the spirit of music. The spirit of sport is entailed in what sport is, it’s the display of human physical excellence. Indeed, just as we can increase the artistic expression through the use of beta blockers to enhance musical performance we could use them to enhance performance in archery, or indeed, in many, uh, sports requiring control of anxiety. Ben Johnson famously said, the human body was not meant to run at the speeds it’s asked to run today. To recover from the grueling training necessary to run those times you need steroids to increa—increase recovery. And of course, Tiger Woods has used lasik eye surgery, and that hasn’t been seen to compromise the spirit of golf. To say that we should reduce…drugs in sport or eliminate them because they increase performance, is simply like saying that we should eliminate alcohol from parties because it increases sociability. So our proposal, is that we allow a modest approach. We allow performance enhancers which are safe, and consistent with the risks that athletes already entail. You’ll notice that Dick Bou—Dick Pound has had to reel out examples from the ‘60s of deaths from steroids, when they were taken orally. And indeed the blood doping deaths all occurred in the ‘90s before the International Cycling Union set a maximum hem—hematocrit of 50 percent. No athlete today is dying in competition from taking EPO. Indeed I would prefer to take growth hormone prescribed by a doctor, than compete in professional American football, because I know of no ventilator-dependent quadriplegic caused by taking growth hormone. The drugs need to be consistent with the spirit of an activity, creating webbed hands and feet, which is possible, which is possible, would compromise the spirit of spearing— swimming. But allowing athletes to recover from injuries consistent of sport. We should set limits, as the International Cycling Union has done, on the hermatocrit…and test health, not test for drugs. It makes no difference whether an athlete’s hermatocrit goes from 46 to 48 percent, by altitude training or by taking EPO or blood doping. It’s a waste of time trying to detect —",3
16,JULIAN SAVULESCU,"Drugs in sport, far from being against the sport, embodies the human spirit. We are not horses or dogs, flogged to display our maximum biological potential, the spirit of being human, is to make choices. To be human is to be better. To make, to make choices, and performance enhancement as we’ve argued per se is not against the spirit of sport, it embodies the history and spirit of sport. It’s true that cheating is ruining sport. But there are two ways to reduce cheating. One is to ramp up the war on drugs which is bound to fail, the other is to change the rule, the rules to allow regulated, supervised access. We agree that you should hear—adhere to the rules. But the rules will provide a better spectacle, protect the athlete’s health, narrow the gap between the cheaters and the honest athletes, if we allow access to safe performance enhancers. One of the greatest advantages of allowing, uh, the, the access—",3
17,JULIAN SAVULESCU,"—the access to performance enhancement is the, the limited funds that are used by what are $22 million, could be better devoted to detecting those drugs which are seriously against athletes’ health, rather than wasting time on substances that do not harm their health, and are actually already a part of the sport. Thank you.",3
18,GEORGE MICHAEL,"Don’t start my timer. He’s from St. Louis, he’s a Cardinal fan like me. Bob, I have embroidered Mark McGwire’s 70 home run single-season T-shirts, $39, do you have any? Do you wear ‘em?",3
19,GEORGE MICHAEL,"gotta give mine away, it kills me that he had to be on anabolic steroids but that’s another story, the reason I’m here tonight, is that I’ve talked to a lot of these athletes, I’ve spent the last…I guess since I first talked to Rich Pound almost, almost six weeks talking to athletes…and trainers, and they all say the same thing. Don’t use my name. Don’t use my name. So I’ll avoid the names but there are a couple things we need to know. Number one, the rules of the game say that steroids and for good reason, performance-enhancing drugs are absolutely illegal. Cheating is cheating and you can’t change it, you can do it any way you want with any documentary but you can’t change it. Steroids however you have to know this. They will make you faster, they will make you stronger, and they make help you look and feel and be younger. That’s a lot of attraction. Steroids will make you wealthy. Steroids will make you famous. Steroids will help you get success and if you don’t believe it, look at some of the guys that hold the records. During the course of my preparation I talked to a Hall of Famer. I said let me ask you something. I said with the steroids, you didn’t have ‘em when you were playing. What if there were steroids now. And he said if it got me back on the field, regardless of the penalty, I’d do it. I thought man, Hall of Famer, you wanna play—he said you don’t know what it’s like, not to be able to excel at the game anymore. Said steroids are the greatest attraction, it’s like walking on the beach with no one around, you and a beautiful girl. You know what’s gonna happen. Said, well. I had to tell my wife, I can’t talk about that one. However…even though there is no clinical proof, let me repeat, there is no clinical proof that steroids directly lead to death, there are certain guys have suffered something, now, Lyle Alzado was mentioned. Lyle Alzado is—as—Alzado is not a name to me. I knew him, I interviewed him, I liked him. Thought he was crazy, but that’s why we got along. Lyle Alzado…this is what’s not commonly discussed, when he was a freshman in college, weighed 190 pounds. When he graduated as a senior and he started steroids in 1969 as a freshman. When he graduated it was 300-pound muscle mass. That’s a gain of 110 pounds, and you knew he was going big in the NFL draft. Went on to become the NFL Defensive Player of the Year in 1977. Couple of weeks before he died he said, damn, if I’d never done steroids and human growth hormone, I wouldn’t be dying today. He died, at the age of 43. 43 years old. Ken Caminiti. He’s a third baseman for the Padres, it’s spring of 1996. He’s chasing a fly ball, he goes out, he dives. He tears his rotator cuff. Ken Caminiti was a good guy, a tough guy, a bull of a guy. He said I gotta get well, so he played even though he was in great pain. Said Ken. Go down to Tijuana, get you some anabolic steroids, you’ll be back on the field better than ever. So he did. In the year 1996 when he got hooked on steroids and didn’t just do cycles, but did double cycles, so don’t tell me we’re gonna monitor it. Ain’t nobody gonna monitor it. He used so much steroids, that he became a giant of a man, he was bulging, Ken Caminiti went from hitting .282, to hitting .330. He went from 23 home runs to 40 home runs, he had 130 RBI’s, he made millions on a free-agent contract, and, he was absolutely hooked, he said, the more I used the more I had to use, because if I didn’t use I felt like I was going on the field naked. Nobody wants to walk out on a field naked. But that’s how he felt. ‘Cause he said, I was hooked. He was the MVP of baseball in 1996. Eight years later he was dead, at the age of 40. But, there’s no clinical proof that steroids led to his death. Even though, he was an ala—anabolic steroid type free. If any of you are Yankee fans, think back to 1999. The Yankees win the World Series. They have a relief pitcher you may or may not have heard of named Dan Naulty. You ever heard of him, Bob?",3
