,Speaker,Script
10,Walter Olson,"Thank you, John. Could the U.S. Constitution be improved? Of course, it could. And I agree with some of the ideas that we will be hearing tonight for ways of improving it. You will probably agree with some of them, too, not necessarily the same ideas that I agree with. But flirting around with the balanced budget proposals, the proposals to return power to the states, yes, I agree with some of those ideas. And when I talk about an Article V convention as dangerous and uncharted, I therefore am not talking about the fact that I would necessarily dislike the actual amendments proposed, nor am I saying that I would necessarily find that bad people, worse than our current elected representatives, would get into the positions of being the delegates to such a convention. Now, when my partner, David, comes on the stage, he will talk a little about those issues; what if it goes toward issues that you might not agree with? What if the people who get into the convention as delegates are people who are not there for the right reasons or are there for some of the same wrong reasons as people get into other elected officials? But I'm going to leave that. I say ""dangerous and uncharted"" for a couple of reasons. And let me start with, ""uncharted."" This process has not been used in 225 years, and I think there is a good reason why it is not, even though it's clearly spelled out in the Constitution. We have only used the other way of amending the Constitution, which is for Congress to propose. We have never used the method by which the states call a convention. And because it has never been used, courts have not generated any precedent. We don't know how this would work. We do know that the relevant language in Article V is very terse and very uninformative. It does not answer most of the questions we would like to ask. For example, one of the first questions about a convention would be, “Does each state have the same vote,” so that New York has the same vote as North Dakota and California has the same vote as Alaska. Many of my conservative friends who are proposing a convention say, yes, obviously, it does. You turn to the literature written by a lot of our more liberal friends, and they certainly are not endorsing that. They would think that would be terribly unfair to the people of New York and California. And yet, you look at the text of the Constitution, and it does not decide, nor does it decide such key questions as: when does Congress have to call a convention? We know that there are numbers in there. We know that if 34 states currently call for one, then Congress must call it. That's two-thirds of the states. But how do you get to the 34? There are more than 34 calls already on Congress' desk. I know Congress has no desk, but bear with me. These include a large stock of balanced budget amendments which, however, have different wording. Six or eight, I believe it is by now, proposals from Professor Lessig's side, on campaign finance, and a bunch of old ones hanging around on issues like reapportionment and I think even prohibition, because according to some people at least, once a petition goes into Congress, unless a state rescinds it, it never goes away. So, Congress has some discretion here. It can either decide to lump together petitions by states that are not actually worded the same way -- let's say on a balanced budget, or it could, if it wanted to be radical, lump together ones that are on totally different subjects. And there are people urging that too. So, if a convention is called to deal with a single issue, is it legally bound not to stray off and treat related issues or perhaps completely unrelated issues? The language does not say. So, what we are setting ourselves up for here is uncertainty, which will be resolved by two different institutions: the Congress and the Supreme Court. And ironically, these are exactly the same two institutions that this whole process is intended to work around. So, the groups that will decide whether you can effectively use this or whether they will sabotage it are the same groups you're trying to defeat, Congress and the Supreme Court. And it's bad enough for Congress to get to make the decisions. The Supreme Court, I love the Supreme Court. It's so wonderful. And yet -- and yet it decides things at the very end, after we have enacted, let's say four Constitutional amendments and ratified them through 38 states. And then we find out that the T's were not crossed or the I's were not dotted, or we missed one of those calls that I said about how a convention had to be done, and the Supreme Court strikes the whole thing down. What this leads us toward is a crisis Constitutional legitimacy, you'll hear a little more about that from my colleague, David. But we have had too many of those already. We do not need a situation in which we are uncertain whether or not Constitutional amendments have been adopted in legitimate form. And that is why I say we are standing here with a temptation. It is a temptation that at first glance could solve lots of our problems. It is also a temptation that could lead us even deeper into the land of polarization. Into the land of considering our own government illegitimate, into the land of special interest involvement. It is a dangerous, uncharted territory. And we are a divided nation in so many ways. I think it's one of the reasons why it would be a waste of effort because there would never be, in fact, 38 ratifications of these amendments. You can't actually come up with something that would with strand the scrutiny of that many state legislatures. So, we would have placed our hopes in this basket, all to lose them in the end. Thank you."
11,Lawrence Lessig,"So, I come to this issue for reasons very different from my friend, Mark Meckler. But we come to the same place in concluding we need this procedure to address the different problems that motivate us to be activists in this field. I am obsessed with the question whether we can have a representative government in America again. I am obsessed with the fact that at the core of our government is a failed institution called Congress, an institution which in no sense represents us. It doesn't represent us because the politicians gerrymander districts so the system is not representative. It doesn't represent us because the politicians suppress the votes of the people on the other side, and it doesn't represent us because the politicians obsessively spend their time raising money from the tiniest fraction of the one percent to fund their campaigns to get back into Washington. It doesn't represent us. And because it doesn't represent us, the problems that Americans care about are problems our Congress cannot sensibly address. And the problems that I care about most, problems of equality, problems of climate change, are problems which our Congress will never address sensibly so long as it does not represent us. Now, the critical point to recognize about that failure of representation is that they won't fix it. They do not have the incentive to fix it because the problems make it easy for them to stay in power. They don't know. They haven't the horizon. They haven't the motivation to address these problems in a way that allows us to believe they can be fixed. So, if you think there are problems our Congress cannot itself fix, the question is, what do we do? How do we fix them? Now, the framers faced that problem. And they looked at a Constitution, the Articles of Confederation, that required unanimous consent to be amended. And after recognizing unanimous consent was not possible, they threw up their hands and walked away from it, and they proposed a convention -- a Constitutional convention that drafted a new Constitution, and they ratified that new Constitution against the procedures of the old Constitution. We on this stage -- Mark and I -- do not want a constitutional convention, because our constitution gives us a much simpler way to go around Congress. This is Mason's gift to America. It gives us a way to convene a body that's not controlled by Congress for the single purpose of proposing amendments. Of proposing amendments which are not part of our constitution unless 38 states ratify it. Now, 38 is a popular number these days. It's also the number of electors that need to change in the Electoral College, but the one I want to focus you on is -- -- this is my playful jab to my friend here. The one I want to focus you on here is how easy it is to block an amendment because the number is 38 states. Because 38 states -- that means that one house in 13 states would need to vote against the amendment to make sure it can't pass. And in 2017, there will be 13 Democratic-controlled legislatures, and five split legislatures, and 38 Republican legislatures with the five split legislatures. And so, when you think in the Democratic side, you can say, ""That means there are 31 opportunities for a house to block the proposed constitutional amendment,"" and there are many more on the other side. And what that means is not that nothing gets passed, but that the only thing that can get passed through this procedure is something that actually speaks to all of us. And the only thing Mark and I are asking you to support tonight is the opportunity for people to sit down and try to work out reforms of our Constitution that actually speak to all of us. And if we fail, we fail. But if we succeed, then we will have succeeded in solving what I think of as the crucial problem of American democracy, that it does not represent us anymore. And we have to find a way to make it represent us again. I ask you to support our proposal."
12,David Super,"It's hard to imagine a worst time to amend the Constitution than now. We are a nation – -- of anger. We've just elected a president -- and letters to the editor, polls, and so on say that people wanted to tear things down, wanted to shake things up -- but they had confidence there would be checks and balances to keep the new president from doing too much. A constitutional convention throws away those checks and balances. This is a time of division. Four of the last five presidential elections have left huge segments of the population questioning not just the desirability of the result, but even its legitimacy. We can't even agree on who has any business being president. Imagine if we push through constitutional amendments through this process, and the country now believes we don't even have a legitimate Constitution. This is a time of special interests. I'm captivated -- as I'm sure you all are -- by Professor Lessig's vision of the people coming together to work things out, but that's not who it's going to be. It's going to be the same special interests that control Congress will control who are these delegates. Among the points my partner notes are open for the Congress to sort out is who picks the delegates. Will it be the state legislatures, which were elected in precisely the system that Professor Lessig criticizes? Will it -- or will it be a vote of the public? Probably the legislatures will keep it to themselves and the very Congress that he criticizes -- with much -- justification will be the ones that decide what the ground rules are. This is a time of division. On occasions in the past, when we've amended the Constitution, it was because we as a country agreed on something. We were all together on something. Right now, we're together on very little, sadly. This is the time -- this is very much the time when we should be organizing, persuading, talking with one another trying to reach across the divides that we have, not using the power tactics of a constitutional convention to try to paper over the consensus that we simply lack. We don't need a situation in which large parts of the country believe that their Constitution's lost legitimacy. Under the proposed rules for constitutional convention put out via the American Legislative Exchange Council -- ALEC, which has been very influential in driving the effort to move to a constitutional convention, every state would have an equal vote. That would mean -- and that the convention could propose amendments by a majority of the states. That would mean that delegates from states with just 13 percent of the American population could put constitutional amendments out there. How could this go wrong? Quite a few different ways. Certainly, there's the question of who will become the delegates. In all likelihood, state legislators will choose themselves and we will get the -- junior versions of the same problem that we have in Congress, people that are dominated by special interests. It seems to me bizarre that at a time when we're worried quite rightly about big money and special interests dominating politics, that we would up the ante. The very time when our system is most broken we would raise the stakes and put not just public policy and who's in government for the next number of years, but the very fabric of our country on the line. That does not seem to be a good thing to do in our current special interest dominated period. In addition, the ratification process is held up as some sort of a protection, but as Professor Lessig just noted, the original constitutional convention scrapped the ratification procedures that it inherited, which required a unanimous agreement and came up with two new rules. A rule for it, two-thirds approval, and a rule for other amendments later, three-quarters approval. One can easily imagine a new convention doing something very much the same requiring majority ratification of its new Constitution and perhaps reverting to the three-quarters approach for later ones. If that happens, what are the states that don't ratify? That don't like the new regime. They can effectively secede or they can go along with the regime of the new Constitution that has been pushed out by this convention. And also, with regards to ratification, the assumption is that these will be simple amendments -- single amendments. Seven of the 27 amendments we've had up to this point have had multiple purposes to them. So, you can imagine log-rolling on the constitutional amendments just as you do with legislation. What would happen if we had a proposal for a balanced budget amendment and gun control? What would happen if we had a proposal to repeal the takings clause that allows the government to take private property and get rid of the Electoral College? I don't know, and no serious person can say that they know. And then what about sleeper amendments? We're told that we should be counting calls for conventions that were passed back in the '70s. What if we put some amendments out there that don't immediately get ratified, but at some point when there's a wave election to the left or to the right, the additional legislatures come on board, states change, demographics change. We never have a point when the country as a whole is united behind something and yet we -- and yet over time we can accumulate enough legislatures to do it. The biggest problem with all of this is that there's absolutely no one to watch the hen house and it's going to be infested with foxes. Thank you."
13,Walter Olson,"Well, we know a fair bit about the Framers' discussion of this. And my own theory is they ran out of time. They would have done a better job had they not been under the crush of other issues and that it's well worth discussing the defects because -- as I'll get to in a little more detail later, we can actually address the amendment process. It's often been suggested that we go after the amendment process and the barriers to it which also applies to the amendments that come out of Congress because there haven't been any of those that have been successful for decades now as I remember. And yet there were periods -- the Nixon period, for example, in which several came out. And other periods in which, for whatever reason, the public mood, changing political alignments, the climate allowed for quite a bit of amendment. And I'd like to focus more on what the founders did right. I don't think they made it quite easy enough to change it."
14,Mark Meckler,"They knew exactly what they were doing. They understood the Article V process because the vast majority of the framers who were there in convention had actually been in convention multiple times. And there is an implication that this has never been done in American history so we have no idea what will happen. In fact, we've held interstate conventions 38 times in American history, 36 times before the 1787 convention -- sorry, 32 times. Six times since that convention. The rules have been remarkably the same in all of those conventions. I've read the rules myself. Every -- so all of the founders knew exactly how those things run. They’ve run that way before the convention. They've run that way since the convention. The procedures have always been the same. I would also like to address the one state, one vote rule. It's always --"
15,David Super,"Well, we really don't. We've had one Constitutional convention in Philadelphia. We've had all sorts of other meetings and discussions and whatever. We've never put the very essence of our nation on the line. Other countries define who they are by ethnicity, by perhaps sometimes by geography, by religion in some cases. This country we define ourselves by the values enshrined in our Constitution. We've never put that on the line."
16,Lawrence Lessig,"So, in the anatomy of this argument, the move you saw David make is the critical move opponents of the convention make. And the critical move is to say we're talking about a Constitutional convention, the thing that I think we had in 1787. And what I said in my introduction was, we're not talking about a Constitutional convention. What we're talking about is a convention called pursuant to our Constitution, which is not what happened in 1787. And when you ask the question, do we have precedent for conventions called pursuant to a Constitution, the answer is, we have hundreds of those precedents at the states across the United States throughout the history to the present day. These conventions happen all the time. And they do not run away. They seem to work out all the questions that the other side thinks just cannot be worked out by human beings in the 21st century."
17,Lawrence Lessig,These questions are possible because we've seen them happen and answered over and over and over again.
18,Walter Olson,"Well, again, on these key questions of -- for example, does each state have an equal vote in the proceedings, can a convention be limited to a single subject -- we all know -- we've all read the literature -- that we can cite very high authority on both sides, that we can cite Chief Justice Burger, for example, saying that it could not be limited to a single subject. You can cite numerous law professors and people in Congress saying that states would get a representation proportional to their population. And you can also cite very good authority on the opposite side. These remain unresolved questions, if we are to look at the best that has been thought and written about them over the last 50 years."
19,Mark Meckler,"I couldn't disagree more vehemently with the statements. The great authorities on the subject do not disagree. The greatest authority on the subject is Madison, who was at the 1787 convention himself, and wrote in Federalist 40, “if we want to know what the authority of the Founders -- of the framers actually was, look to their commissions.” And this is important. I've read all of their commissions. The commissions are the documents that the people bring to the convention that says what their authority is. And you allege that 1787 ran away. I would ask you the question, and it's a critical question -- have you read those commissions?"
20,David Super,"Yes. And but have you read the Articles of Confederation, which said unanimous amendment? And they just threw that in the trash. Yes --"
21,Lawrence Lessig,"It's exactly -- it's exactly -- that was a constitutional convention. Well, let's shift into jurisprudence geek mode for a --"
22,David Super,I'm having trouble understanding.
23,Mark Meckler,-- second.
24,David Super,"Yeah. I mean, I'm not understanding this distinction between a constitutional convention and a convention under the Constitution. A convention that has the power to amend the constitution, including stripping it all out and rewriting it strikes me as a constitutional convention. That is what this thing would have the power to do, and the last one did not obey the commands that were set out in the prior document. It's true the states were fed up with the Articles of Confederation. It's true, as my colleagues across the way say -- they're fed up with things that are happening in the current system. But being fed up with the old rules is not a justification for disregarding them --"
25,David Super,-- and there is absolutely no authority that can hold a constitution in line if it decides to run away. We saw that in --
26,David Super,-- 1787.
27,Lawrence Lessig,"Yeah. This is a great debate, because this is a really fundamental difference. And with respect, you're just wrong. Wrong. It is absolutely clear that in constitutional theory and jurisprudence, there is such a thing as the constituent power of a nation, which is the ability to create the constitution. And all across history and across jurisdictions around the world, there are times when they basically throw out their old constitution and create a new one. They do it illegally. That's what we did. We did it with the authority given to the people who went there. Of course, that was fine. But what we did was to amend our constitution against the background of -- illegally against the background of the existing rules. And that was because this whole proceeding was a constitutional convention. That's what that means. But when you look at the practice in the states, and when you look at what the Constitution talks about, it's not talking about creating a constitutional convention. Those words don't exist. What it says is, ""A convention for proposing amendments."" And then it goes on to say, ""Those amendments have no effect unless ratified by three-fourths of the states."""
28,Lawrence Lessig,"So, this is a special purpose convention, and there are literally hundreds of special purpose conventions that do not have the constituent power to radically re-write or throw out the Constitution, if anything."
29,Walter Olson,"Yeah. My point is narrower, which is we are interpreting it as the originalists on the court would say -- the original public meaning of the document, not its legislative history. And I love Madison, but the ideas that he had -- that he didn't have time to convince others of and pack in -- are not part of the language. They are not part of the original public meaning. And what it's actually left us -- and they changed the language, as you know, a couple of times -- what it's actually left us is extremely sparse. We are not entitled to use -- to fill in the blanks based on our legislative history notion of what they would have done if they had an extra week."
30,Mark Meckler,"Yeah. Actually, turning to jurisprudence, which is what we have to do -- we have a history of jurisprudence, over 50 times --"
31,Mark Meckler,"So, the --"
32,Lawrence Lessig,The law professor here --
33,Mark Meckler,"Well, I'm a --"
34,Mark Meckler,-- non-professor.
35,Mark Meckler,"When the courts rule on something historically, we call that jurisprudence. That's the existing body of law that we have, where the courts have publicly ruled on something. Over 50 times, the courts have ruled on Article V process. And in every case, they have ruled that the history is what guides us in Article V processes, every single case. In fact, one court in Ohio went so far in 1971 as to say virtually everything that's justiciable around Article V has already been adjudicated by the courts."
36,David Super,"Well, not a constitutional convention and amendments can include striking everything and putting in something new. Amendments in Congress are routinely that way. I admire your optimism, but there's absolutely no one to watch over this to make it happen and I'm startled that you believe the special interests would be bowed by complicated theories about what someone -- what one member, an important member of the original convention said when they have the opportunity to get what they want, which this is not a time of high principle. This is a time of anger, a time of feeling other people are not entitled to what they've got. And a time of quite -- of ruthlessness and if we open up the Constitution in this way, there's absolutely no one to protect us."
37,Lawrence Lessig,"So here we're in complete agreement about the nature of the risk. I am an enormous fan of David's work focusing and helping us to understand the corrupting influence of these special interests in all sorts of areas of law. And I do think that there's an incredibly important risk that the same corrupting influences take over in this process as well. But I think the response to that risk is not to run and hide under a rock or to say, “Oh my gosh we can't do it so let's just accept a broken constitution that doesn't represent us and just live with the problems it creates.” The response should be to find a way to block exactly that from happening. Now, the one thing we know about this process, because you've emphasized it so repeatedly is we haven't actually had a lot of these types of conventions. So, the mechanisms of special interest control are not well developed, but let me tell you, David, I will stand with you. We'll work together you and me to make sure that when these processes happen we will not allow them to be captured in the same way. Now, I'm not so naïve to say that's easy. None of this is easy. It's just important to fix these problems, and if we're going to fix these problems it's also important to make sure your concern is addressed, that it's not corrupted in the process."
38,Walter Olson,"And yet imagine -- let's say the balanced budget is the topic of the convention. Imagine trying to keep everyone who has a direct interest in budgetary issues, which means practically everyone. Everyone who depends on a government program, everyone who pays taxes. These groups will of course involve themselves. They are all special interests and practically every special interest in the country is going to be interested in a balanced budget amendment. The ideas that somehow or other we can purify the process by eliminating everyone who has an interest in federal budget outcomes, we'll be left with an empty room."
39,Mark Meckler,"The idea that we believe that this process will be inherently pure is absurd. We understand politics. In fact, Larry and I both have worked at the foot soldier level in politics for a very long time. We understand how they work. The difference between what you’re professing and, I believe, what Larry and I are professing is a fundamental underlying difference in philosophy about the American body politic. I believe in the American people. When I look around this room, I see my fellow citizens who whatever their political ideology is they're here on a weeknight because they think we have a problem and they're willing to come out and do something about it. There are millions of them all over the country and the process will be driven by them and you believe in an elitism that says only the special interests and the moneyed powers control things. We just saw that not be true in this election cycle frankly almost on both sides. People still, in this country, have more power than special interests."
40,David Super,"Well, if it were the people doing it, if we were getting the people in this room opening up the constitution, frankly, the stakes are so high with respect, I'd be nervous about that as well. But that's not -- But that's not what we're talking about here. What we're talking about is the United States Congress, the very Congress that you have been railing against and that deserves to be railed against, deciding what the ground rules are and telling the states what to do. And my guess is they will have the state legislatures pick the delegates. Why wouldn't they? My understanding is that there have been practice or mock conventions where they actually -- it was stocked with state legislators. It likely would be state legislators. These are politicians who are, as Professor Lessig said, raising money ‘round the clock, and are going to be very tied to the interests that provided them money. Many of them would like to go to higher office and will be responding to those interests."
41,Lawrence Lessig,"Yeah. So, I'm with you. I'm going to fight with you against those interests having this influence. But again, let's get back to what's the consequence if they do? If they do, and a proposed amendment comes out, that then we spend two, three, four years talking about and pointing out, this is just a special interest amendment. This is an amendment that's responding to the special interests of these people or those people. It's not an empty that should be part of our Constitution. Then 13 legislatures will vote against it. 13 houses in 13 states will vote against it, and it won't be part of the Constitution. So, I agree it's a risk, but the question is, how high a risk is it? And that's not the only part of the question. The other part is, “And how high is the risk of doing nothing?” Because the only reason I'm here talking about a convention is I think there is zero chance that the problems I think have to be addressed are going to be addressed by this Congress. We've seen them not propose – -- there's no chance they would ever propose the kinds of amendments that I care about and the kinds of amendments that Mark is talking about. So, if you don't have a solution to the problem, then I want to know --"
42,Walter Olson,"I'm saving my solutions for my last two minutes, but --"
43,Walter Olson,But --
44,Walter Olson,"But in all seriousness, the -- I sense a -- a wavering on the question of whether or not current politics makes any difference because on the one hand we just had a political explosion which got everyone's attention throughout this political world, that was widely acknowledged that the voters wanted different things than had been assumed they wanted, that voters cared about different issues and in different ways. And the political structure is responding, trying to figure out -- we also heard -- and I'm sure -- you know, this is just an unfortunate phrase, but we heard the phrase, we've tried elections, as if somehow or other now we give up on them and move to extra electoral --"
45,Walter Olson,"I said we shouldn't give up on them. Yes. And yet the -- we should not give up on conventional political process because in an area that is near and dear to my heart, gerrymandering, there has been substantial progress in part because the public can take action in the 50 states which itself can help solve the congressional problem."
46,Mark Meckler,The convention itself will actually decide. But again --
47,Mark Meckler,If you look at the actual history --
48,Mark Meckler,"-- again, we've done this many times in American history. It's always been -- always been one state, one vote. There was one exception where they actually tried to change that, the convention of 1861 that was called to try to avert the Civil War. And the proposal was made to give relative votes according to population. And that vote was taken in that convention. And amazingly, one state, one vote. And it was defeated. And in fact, from a practical political perspective, all the small states would simply walk away from convention, and there would fail to even be a quorum if it was not one state, one vote."
49,Mark Meckler,"It's the way it's always been. And I think if they don't, then that's fine. There won't be a convention, and then there is no risk."
50,Lawrence Lessig,"Yeah, but then I want to emphasize one part -- one point, right? What we're talking about is the procedure for proposing the amendment. And in my view, though I very much support the idea of one person, one vote, and I'm troubled by what we inherit from the structure, and I'm very troubled, as I think the other side as well, as Walter is with the amending process that we have in our Constitution right now. Working with what we have, the fact that every state gets a vote to propose an amendment which they know cannot be ratified unless it is so overwhelmingly popular that three-fourths of the states will adopt it, doesn't seem to me to be a tragedy. If they get that wrong, we'll have a failed amendment. If they get it right, we'll have a successful amendment. And the fact that you got one vote isn't going to determine whether it's right or wrong."
51,Walter Olson,"Well, that is a good question, isn't it, whether the country will do something crazy. You know, I -- I -- I have a serious point, but I can't resist telling a joke from Twitter, which is, U.K. on Brexit, ""I just did the most rash and self-defeating thing ever."" U.S., ""Hold my beer."" I have a serious point, which is, to a large extent I go along with our opponents that it will probably not lead to disaster because it is so hard to get 38 states."
52,Walter Olson,"Well, no, wait. I never actually conceded to anything. I just appear to be -- Those dissidents say it could, of course, be among the largest states. And the way that American politics works, California, Illinois, New York seem to vote on one side and the small states on another side. So, it's rather dangerous even if the states are not very numerous. My own view is that California, Illinois, and New York, especially is capable of throwing absolute fits to stop a process that it finds unfair, and that it would find a process in which each of the three stages were controlled by small states to be so grossly unfair. I don't even want to think about what California would do against that. But I want to be there when it happens."
53,Mark Meckler,"I'm happy to put California against Texas anytime, being from California. It is different."
54,Lawrence Lessig,Can I make a serious --?
55,David Super,"You can get -- you can get 26 states with 18 percent of the population, and you can get 38 states which is enough to ratify it with only 53 percent of the population. And those states could be well divided, so it could be far less than a majority. So, we could end up with a Constitution that is ratified -- that is proposed by a tiny minority, states with a tiny minority of the population, and ratified with states with a bear majority of the population. At that point, we lose the most precious thing we have as a country, which is a Constitution that everybody believes is theirs. And people may dislike it, may be frustrated with it, but everyone believes that it's theirs. We are about to go into a four-year period with a president that a great deal of the country does not believe is theirs. Far, far worse if that was a Constitution. And that is, of course, assuming that this -- this convention doesn't do what the 1787 one did, which is change the ratification rules to make its job easier."
56,Lawrence Lessig,"So, the way to ratify an amendment is the same whether the amendment comes out of Congress or comes out of a convention. So, the problem you have with the ratification process of an amendment is a problem you have with the ratification process of every amendment. So, when you say you support the idea of amendments, why do you support the amendments that are going to come through Congress but not amendments that are going to come through a convention?"
57,David Super,"If the House of Representatives is elected with one person, one vote -- and I have to say, it's striking here, I'm talking about what is endangered in the Constitution. We have already thrown one person, one vote over the side in this conversation. No one person, one vote on how it's proposed, no one person, one vote in how it's ratified. This is very alarming for a democracy."
58,Lawrence Lessig,"And again, David, you and I are on the same page in being -- -- you and I are on the same page in being troubled with the lack of one person, one vote as a principle that runs all the way through our Constitution. And I want to see amendments to get to that, and I expect you to be marching with me to get that too. But, we have to recognize that the problem here about how we ratify constitutions is baked into every constitutional amendment. And the issue here is just why we can't have proposals outside of Congress's control. That's the only issue. Now, you say -- Walter, you said, though -- ""We'll get this done anyway, through the ordinary political process."" Let's take the issue I care about -- ending the influence -- the corrupting influence of money in politics. We've seen state legislature after state legislature passing resolutions asking Congress to propose an amendment to deal with the corrupting influence of money in politics. We've seen states like Montana have referenda where red state Montana, more than 70 percent of the public, supports the idea of an amendment to the Constitution to end the corrupting influence of money in politics."
59,Lawrence Lessig,What is --
60,Lawrence Lessig,No. I'm not getting into that now --
61,Lawrence Lessig,No. I'm not going to answer --
62,Lawrence Lessig,"No. I mean – -- no, I mean, to answer the question in a serious way – -- it is a very hard problem. And -- but this is --"
63,Lawrence Lessig,"No, no, no. It -- I don't think it requires many changes. But one of the really important points I think Mark and I agree on is that what we're asking for is the process through a convention, of coming up with something that we know we can get passed in 38 states. That is the test."
64,Lawrence Lessig,That is what the deliberation process --
65,Mark Meckler,"So, John, you're not going to like this answer -- which is, I can't do that either. And the reason I can't is even as an organization, what we do is our goal is to call a convention and bring people together to have a discussion about subjects --"
66,Mark Meckler,"-- not to propose amendments. And the reason is, I'm not arrogant enough to believe, or our Board, or our people who work with us, that we have the answers to the problems that ail the country. I do believe that a convention will come up with those answers."
67,Lawrence Lessig,"You know, I'm a law professor --"
68,Lawrence Lessig,"-- and do I believe I am arrogant enough to believe – -- that I do actually -- and I have written these amendments. And I publish them in my books, and they're on the website. I know what I think the answer should be. But I am committed, as Mark is, to the idea that what we're talking about in a convention is a process for facilitating the deliberation about what the solutions to these problems are."
69,Mark Meckler,"-- because it's been done, it's been tried for a very long time. The latest statement we have about that is when asked about it, our -- everybody's good friend Mitch McConnell -- not my good friend, but maybe you guys -- said, ""That ain't going to happen,"" basically is what he said."
70,Walter Olson,Yeah.
