,Speaker,Script,Round
10,David Frakt,"Well, I would hate to concede that, and I would note that I do have a top secret FBI clearance, but I did not get the opportunity to see much of the intelligence that would have come across the desk of general Hayden. I would hope that that intelligence did not come across the desk of Marc Thiessen. But -- but some of it somehow seems to have gotten its way into his book. So maybe we ought to be investigating that. But --",2
11,Marc Thiessen,"The person you'd be investigating is Barack Obama, who released it.",2
12,David Frakt,I'm sorry. One of the things that I want to --,2
13,David Frakt,"I don't dispute that there is a possibility that some of the methods endorsed by the Bush administration may have worked at times. But what that boils down to is an “ends justify the means"" argument. And that's the argument that we reject. Because there is -- you cannot achieve perfect safety. Might we have found that information without using enhanced interrogation methods? Might we have used it if we had prioritized our intelligence, gathering our law enforcement in other ways? They talk about plots that were foiled. They don't talk about all the blind alleys that they went down. They don't talk about all of the lives that were ruined through false confessions that were wrung out of people in coercive interrogations. They don't talk about the people that were falsely accused and only years later were released with no apology, no compensation. So it's not entirely one sided. Yes, sometimes the methods may work. But if they're un-American, then we should not be doing them.",2
14,Michael Hayden,"No, no. The rationale, the primary purpose is to take the enemy combatant off the battlefield. And if you overcomplicate my taking them off the battlefield by capturing him, you will leave me with one other choice to take him off the battlefield, and that's to kill him. Now, do you want to create that box? If the American political process wants to create that box, the people who are left behind in the intelligence service will work in that box. But that is a far less noble box than continuing the war as we have traditionally fought wars. I was stunned --",2
15,David Frakt,"Could I respond to that,",2
16,Michael Hayden,I was stunned that Stephen made the comment to follow American history. When in American history have we had habeas hearings for enemy combatants?,2
17,David Frakt,"I think we need to be very clear about who we're talking about and define who we're referring to when we're talking about terrorists because from our perspective, we are not talking about people who were actually captured on a battlefield in Iraq and Afghanistan. There is no doubt that there is in fact an armed conflict going on in those places. And as a military attorney, as a judge advocate, certainly I acknowledge that under the laws of war, we do have the power to detain and remove from the battlefield people who are engaged in active conflict. The problem is that the war has been defined in such amorphous terms that there's a claim of a global battlefield, including the United States, and that anyone who essentially is against America, and mostly we're talking about -- their focus is on Islamic terrorists -- are enemy combatants. So a Major Hassan is a terrorist. But really, he's a criminal. People -- if you are in the United States, and you attempt to commit a crime, the United States really is not a battlefield. I reject that. And even if it you think it is, the Constitution does apply here. So there is a limited group of people that, yes, if it's in an active war in a theater of war that they can be captured and removed from the battlefield. But the solution -- we have captured a lot of people. We do not screen them well. We sent people who were brought in for ransom without, you know, any back checking, fact checking, and packed them off to Guantanamo. And that's something that's unprecedented in American history.",2
18,Marc Thiessen,"I'd like to -- I'm not a lawyer. You have an advantage over us. But I'd like to enter some documents into evidence, right? The inaugural address of Barack Obama.",2
19,David Frakt,Objection,2
20,Marc Thiessen,Our nation is at war –,2
21,David Frakt,Hearsay,2
22,Marc Thiessen,That is a true statement.,2
23,Marc Thiessen,"The inaugural address of Barack Obama, our nation is at war against a far-reaching network of violence and hatred. Please pass that to the other side.",2
24,Marc Thiessen,"Congressional authorization of use of military force passed by the House of Representatives 420 to 1, Senate 98 to nothing. We are at war. Supreme Court of the United States in the Hamdi decision. We are at war, we can hold people captured in the war as enemy combatants. And, my final piece of evidence, Osama bin Laden’s fatwa, which is entitled: “Declaration of War Against the Americans.” What part of war do you not understand? We are at war. The president, the Congress, the Supreme Court and the enemy all think we're at war, and you do not.",2
25,Stephen Jones,"Well I suppose the problem that I have, Marc, is that I'm old enough to remember when Lyndon Johnson said we were at war with Vietnam and the legacy and the things that were done in the name of the declaration of war which was nonexistent. I regret to say that I'm old enough to remember what one of the presidents of my own party did in the name of national security in Watergate and when he tried to use the CIA and the FBI in the name of national security. I remember what happened in Iran Contra. And I remember the efforts made to assassinate Patrice Lumumba, and Premier Castro, Dr. Castro, and how that backlashed in this country, and I'm sorry. The powers of the federal government in the last 50 years destroyed any credibility when we were asked to believe people in power because frequently they know no more than what we can read in the Economist or the New York Times. Now, that information may be subject to different interpretation. But General Hayden talked about when in history have we had habeas for enemy combatants. General, your argument is not with me; it's with the Supreme Court, the majority of whom my presidents appointed. And they brought the argument three times that these people are entitled to habeas review. And if we look at our history, those things that we thought were good in a time of war because the national interest compelled it were wrong. And there is no greater example of that than the internment of 200,000 Japanese on the West Coast in World War II because we thought our national security required that we round them up, take them out of their homes and put them in detention camp because they had attacked Pearl Harbor. At least their Imperial Navy did.",2
26,Marc Thiessen,"Well I will tell you something about that, Stephen mentioned American history.",2
27,Marc Thiessen,"No, I’m answering his question. Since the Revolutionary War, the United Stateshas held over 5 million enemy combatants. Until the war on terror, not one of them was given habeas corpus rights to petition their detention. The Geneva Convention, which regulates the conduct of war, nowhere in there does it say that you have a right to contest your detention in a war. My mother is here. And my mother was a prisoner of war. She fought in the Warsaw uprising in Poland against the Nazis. She threw Molotov cocktails at German soldiers. And she was taken into a prisoner of war camp in Germany that would make Guantanamo look like the Four Seasons. And she was not given the right to petition.",2
28,David Frakt,You would be referring to the Geneva Conventions that the Bush administration said did not apply.,2
29,Marc Thiessen,"Excuse me. Yes. Well this is the point. You want to give Geneva Convention rights to terrorists. Well you don’t even want to give them Geneva Convention rights because you don’t accept that it’s a war. But to take the argument to argument. My mother followed the laws of war. She was in an army that carried its weapons openly, that did not target civilians, that wore uniforms or distinctive insignia. Terrorists do none of those things; they violate all of the rules of war, and so you want to get more rights -- if I understand your position you want to get more rights to people who violate the laws of war, than rights to the people like my mother who followed the laws of war never had.",2
30,David Frakt,"It’s ironic that I'm being accused of not understanding war. I have been awarded Global War on Terrorism Expeditionary Service Medal, two National Defense Service Medals, I understand that we are at war. My objection is to the conduct of that war in the way that we have particularly domestically, are operating and, yes, and I have freely acknowledged that we can detain combatants on the battlefield. Where there is a question about whether they’re -- what their status is, then they're entitled to a hearing under the Geneva Conventions. At a minimum, they are entitled -- all persons are entitled to humane treatment. And this is what we got away from in the early years of the Bush administration until the Supreme Court over time reigned in these abuses. But these are the abuses that they would like to get back to. And I think, Marc suggested that we want to broaden and expand rights, and you know actually that's not such a bad thing. Over time history marches forward and human rights are expanded. And sometimes we extend those rights even to people whom we despise.",2
31,Michael Hayden,"David, we both served in the Air Force and I commend you for your service but it’s unfair to make that -- again, if you want to talk about what was done in terms of interrogation, again, it’s a separate debate. This is a legal concept. Which of the equally valued legal systems do we want to use? Domestic criminal law, or the laws of armed conflict? I think we have the right as a nation to use the laws of armed conflict because we were attacked by an opposing armed enemy force. And Stephen, I have to say, you have a broad suspicion of government, and you went back to Vietnam, and Gulf of Tonkin, and I think the historical record is quite clouded whether or not the Turner Joy was fired on by North Korean patrol craft. I don’t think that there is any dispute that we were attacked in New York City and in Washington.",2
32,Stephen Jones,"I concede that point, but it’s not the historical accuracy of the initiating incident that’s at issue. It’s what we do about the incident after it’s happened.",2
33,Marc Thiessen,"Enemy combatants – when you capture someone who’s a member of Al Qaeda or the Taliban or is carrying, for example who tries to set his underwear on fire on a Detroit airplane and blow up a plane over Detroit that could’ve killed hundreds of people – our position is that that’s an enemy combatant. And that person, when you take him into custody, the first words out of your mouth are not, you have the right to remain silent. Because this is the problem with the difference between our approaches and practice, is that they believe, because they are lawyers and this is the world they live in, that the purpose of interrogation is to obtain evidence for a criminal trial. The criminal trial is a third order of interest for those who are involved with protecting the country. The first job is to get intelligence to stop another terrorist attack. So when, for example, the Christmas Day bomber is questioned for 50 minutes and then told he has the right to remain silent, you’re not going to get, even if he’s being incredibly cooperative, in 50 minutes you could not exhaust all the information. But the thing is that if you were trying to -- if you take the law enforcement approach to interrogation, patience is a virtue. You are trying to get evidence and you can take as much time as you want, build a relationship with the guy, you try to coerce them in an interview, try to co-opt them into giving you information, fool them into giving information. If you are trying to stop a terrorist attack, patience is deadly. This guy -- when the Christmas Day bomber was captured, he was supposed to be vaporized on that plane. As soon as Al Qaeda found out that he was alive and in U.S. custody, they started covering his tracks. They started shutting down e-mail addresses, they started shutting down camps where he was training, they started hiding operatives who he knows about, they started hiding safe houses and closing them down. So he takes three weeks to do -- and he’s even trained in interrogation resistance -- to buy time and use the legal system in order to buy his fellows on the outside time. We need to get that information quickly.",2
34,David Frakt,Okay. I’d like to respond to that.,2
35,Marc Thiessen,"But he doesn’t have to answer any questions. Once he has a lawyer, he’s not going to answer any questions.",2
36,Marc Thiessen,"No, first of all, I will tell you who says this: Eric Holder. Eric Holder, after John Walker Lindh was captured in Afghanistan and brought over here, Eric Holder was being interviewed on CNN in 2002 and they said can they get tough with him in the interrogation and he said well he’s not going to tell you anything now that he has a lawyer and is in America.",2
37,Stephen Jones,"Speaking from experience, people with lawyers and confess all the time. They confess even though they’ve been given their Miranda rights. So maybe you think Osama bin Laden, to use the most extreme example, is not familiar with the rule of Miranda? I mean they use -- most of those of us who practice law daily in the courts of law know that many police detectives are just as skilled as the people you want to use enhanced detection, that the purpose of interrogation is not prosecution, it’s to gather evidence frequently on an intelligence basis whether it’s financial crimes or drug crimes, and that many thousands of defendants who are told they have the right to remain silent, spill their guts.",2
38,David Frakt,"I’d like to get back to the question which was a good one and given that this was a motion that was proposed by our opponents, I thought that they would try to define it. But actually what we’re doing is constantly shifting back and forth because they say, well, we’re at war, so it’s enemy combatants. We acknowledge in the active battlefield and active theater of conflict in Iraq, in Afghanistan, those who are actively fighting against us are enemy combatants and can be treated under the laws of war. Now where it gets murky is when we’re talking about people here in the United States. And the prior administration’s policies were to treat Americans, American citizens as enemy combatants, American citizens were locked up in military prisons for years and before that case could ever go to the Supreme Court, they decided to drop it. So we have to differentiate between an active battlefield and what’s going on domestically. Now Mr. Thiessen says that membership, if we pick up someone who’s a member of Taliban or Al Qaeda -- I mean, these people do not carry membership cards. And we also have to distinguish between Al Qaeda and Taliban. The Taliban is a fighting force in Afghanistan and Pakistan. They just want us to leave. They are not terrorists. They're not launching international terrorist attacks. Al-Qaeda is. I would argue that the Taliban was essentially the lawful military government and military force of Afghanistan at the time we attacked and therefore was entitled to Geneva Convention status protection as prisoners of war. But we did not afford them that. Another thing that's important to talk about is when we say terrorist, what they're really talking about are suspected terrorists, people that they believe may be terrorists. Now, if someone tries to light their underwear on fire in a plane, yes, you have a pretty good indication that they're a terrorist. But it's usually not that clear cut. It's usually based on some intelligence from some source or method that we're not allowed to know about that they suspect someone. And in that case, to simply lock that person up, incommunicado for potentially for years, if I'm understanding what Marc is proposing, is problematic. And we have gotten a lot of the wrong people. Now, yes, if we interrogate.",2
39,David Frakt,I have one point about interrogation --,2
40,David Frakt,"We interrogate people -- yes, people have information. We may eventually get it. But why limit it to terrorists? Why don't we do that to every single person that's suspected of any crime? Why not drug traffickers because --",2
41,Marc Thiessen,"No, I have not.",2
42,Michael Hayden,"Yeah. First of all, captain, thank you for your service. I'm puzzled. I understand the image of Guantanamo. And we had serious questions inside the Bush administration about Guantanamo. As David suggested, we took about two-thirds of the prison population out of Guantanamo, not as David suggested, because we thought they were innocent. We actually transferred them to third countries actually to kind of home of record with the assumption that they would then be held there or watched there so that they would no longer be a danger, all right? I guess if you believe we are at war and that these are enemy combatants, we've got to put them somewhere. I'm not wedded to Guantanamo. I understand the image issue. But our right to detain them, I think, is unarguable under the laws of armed conflict. And --",2
43,Michael Hayden,"No. Captain, I'm sorry. You're the lawyer, and I'm not, all right? But nowhere does Geneva require us to try enemy combatants. I sat with -- in my last capacity as head of CIA, I had multiple visits from the president of the International Red Cross as we were trying to get closer to some of the things they were suggesting to us. He never suggested we had to try anybody. They did have -- as David knows, they have CSRTs, combatant status review tribunals, which is what happens within the military. It is the tradition of the military to ensure through this process, due process, that the individual you have is indeed the individual you believe them to be. I just don't understand what of this enemy is unlawful. And the unlawful combatant or unprivileged belligerent is the new phraseology. What does that give them rights that 6 million other prisoners of war we've held as a nation have not had?",2
44,Marc Thiessen,"I do want to, because I -- I thank you also for your service, but I think my answer to you is what you say is you should defend the other people in uniform who serve proudly at Guantanamo and keep this country safe. The fact is that most of those people are asking those questions because of misstatements, mistruths and lies that have been spread about Guantanamo Bay.",2
